Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4640	-14012.66	-14505.4	492.7396	96.6694	6.608281
4650	-14054.68	-14535.17	480.4929	89.21538	6.757638
4660	-14075.29	-14543.58	468.2873	83.60321	6.889639
4670	-14043.32	-14508.16	464.8475	93.85593	6.914753
4680	-14026.01	-14509.73	483.7244	93.73435	6.714034
4690	-14034.86	-14511.15	476.2893	86.43742	6.803348
4700	-14045.48	-14527.88	482.3925	84.50078	6.725635
4710	-14048.34	-14500.16	451.82	87.73081	7.083806
4720	-14084.2	-14542.45	458.2558	92.80279	6.991254
4730	-14079.56	-14533.78	454.2227	86.93565	7.057962
4740	-14022.99	-14508.89	485.9047	93.68478	6.690925
4750	-14009.86	-14505.45	495.5876	94.19272	6.586499
4760	-14059.34	-14518.35	459.0113	86.48252	7.003216
4770	-14038.8	-14516.46	477.6619	87.41527	6.788962
4780	-14049.52	-14524.15	474.6338	85.26216	6.81991
4790	-14039.73	-14506.93	467.1987	88.24064	6.908089
4800	-14011.98	-14501.49	489.5117	93.2988	6.653381
4810	-14036.92	-14495.59	458.671	86.02997	7.007312
4820	-14059.2	-14513.4	454.2	81.65455	7.052567
4830	-14066.06	-14507.06	440.9931	80.84449	7.212262
4840	-14053.04	-14506.23	453.1974	83.66825	7.070236
4850	-14032.43	-14503.15	470.7146	84.13212	6.862618
4860	-14056.04	-14515.23	459.1845	91.77399	6.98656
4870	-14043.93	-14503.03	459.1001	94.0653	6.97468
4880	-14038.52	-14520.69	482.1628	94.82035	6.726514
4890	-14055.04	-14506.61	451.566	82.69867	7.087955
4900	-14056.79	-14524.49	467.698	87.50954	6.902918
4910	-14048.83	-14510.52	461.6803	85.78712	6.972239
4920	-14101	-14545.49	444.4918	89.30512	7.160741
4930	-14039.9	-14518.81	478.9075	87.7826	6.775096
4940	-14067.79	-14534.92	467.134	87.17166	6.909449
4950	-14053.36	-14516.11	462.7498	96.4053	6.920446
4960	-14055.9	-14521.46	465.5557	87.52551	6.927389
4970	-14057.02	-14526.15	469.1239	86.16276	6.885969
4980	-14076.78	-14535.33	458.5449	86.60998	7.008525
4990	-14068.63	-14535.6	466.9781	85.75797	6.910448
5000	-14068.27	-14525.52	457.2545	86.44689	7.023556
5010	-14034.54	-14499.44	464.9009	91.39866	6.925773
5020	-14031.71	-14503.21	471.4941	87.71079	6.859553
5030	-14018.3	-14509.04	490.7347	94.01694	6.638507
5040	-14035.21	-14512.07	476.8576	85.44622	6.794385
5050	-14056.21	-14511.61	455.401	81.42173	7.036849
5060	-14053.6	-14515.92	462.3165	91.11844	6.955192
5070	-14046.04	-14513.01	466.9757	90.47756	6.906088
5080	-14063.59	-14512.63	449.0428	87.09606	7.117169
5090	-14017.05	-14505.5	488.4517	90.52647	6.66871
5100	-14001.63	-14491.2	489.5684	88.30064	6.654688
5110	-14056.41	-14529.56	473.1504	83.8777	6.832649
5120	-14063.43	-14528.36	464.9296	85.70638	6.934284
5130	-14062.63	-14537.34	474.7116	85.56275	6.8198
5140	-14078.45	-14552.11	473.6657	90.84697	6.831315
5150	-14046.2	-14500.07	453.8681	81.26936	7.055012
5160	-14103.06	-14554.53	451.4715	87.87489	7.087389
5170	-14078.31	-14522.45	444.1407	92.33786	7.146658
5180	-14058.01	-14528.35	470.344	84.17929	6.867184
5190	-14042.39	-14517.4	475.0063	87.47318	6.819381
5200	-14051.99	-14516.33	464.3445	92.51599	6.927026
5210	-14052.71	-14507.6	454.8935	89.92074	7.041961
5220	-14077.63	-14539.78	462.1442	86.64729	6.966958
5230	-14063.94	-14511.37	447.4292	84.94554	7.139224
5240	-14057.45	-14523.55	466.0952	88.76614	6.919846
5250	-14045.4	-14515.62	470.2277	93.45563	6.859348
5260	-14052.13	-14534.27	482.1473	87.15297	6.737187
5270	-14028.62	-14519.51	490.8926	89.24244	6.641099
5280	-14002.23	-14491.3	489.0772	88.44541	6.660487
5290	-14046.61	-14521.32	474.7131	96.14416	6.797892
5300	-14033.53	-14518.69	485.1553	88.09963	6.704408
5310	-14069.41	-14524.53	455.1255	87.99177	7.045533
5320	-14037.18	-14519.98	482.8044	87.40616	6.730118
5330	-14053.75	-14524.93	471.1704	89.35216	6.861936
5340	-14042.9	-14506.45	463.5526	85.62678	6.95028
5350	-14028.16	-14501.9	473.7441	83.81157	6.82529
5360	-14066.25	-14516.02	449.7733	83.0626	7.110329
5370	-14010.56	-14501.13	490.5794	91.25596	6.644928
5380	-14045.36	-14503.66	458.3054	94.84043	6.977982
5390	-14018.6	-14509.63	491.0336	91.12556	6.640025
5400	-14033.55	-14520.66	487.1116	91.01867	6.683165
5410	-14034.66	-14508	473.3415	94.24094	6.822444
5420	-14017	-14508.54	491.5408	87.95765	6.631605
5430	-14009.75	-14495.69	485.9376	88.54379	6.696095
5440	-14047.63	-14515.47	467.8421	87.54787	6.901259
5450	-14058.32	-14524.82	466.4994	88.56266	6.915601
5460	-14049.88	-14521.91	472.0335	80.25893	6.823522
5470	-14056.79	-14514.44	457.659	85.26557	7.019002
5480	-14029.62	-14484.84	455.2181	87.50625	7.045536
5490	-14084.37	-14515.57	431.2016	82.33072	7.334348
5500	-14073.96	-14528	454.0441	89.61875	7.052607
5510	-14020.8	-14500.89	480.0913	87.74785	6.761574
5520	-14048.51	-14523.5	474.9825	91.1445	6.816121
5530	-14038.56	-14532.52	493.9561	95.93245	6.598522
5540	-14047.45	-14529.54	482.0916	89.74719	6.739589
5550	-14042.66	-14531.96	489.3015	89.2817	6.658961
5560	-14041.77	-14533.72	491.9588	98.56193	6.607237
5570	-14040.34	-14517.26	476.9163	91.0329	6.795149
5580	-14037.55	-14509.95	472.3977	91.35616	6.843876
5590	-14066.58	-14520.96	454.3817	88.27158	7.053256
5600	-14040.82	-14513.52	472.6997	90.64414	6.842442
5610	-14040.52	-14513	472.4749	81.98826	6.830945
5620	-14039.47	-14496.72	457.2469	88.23078	7.020892
5630	-14086.76	-14521.01	434.2549	84.18255	7.295896
5640	-14045.16	-14506.13	460.9713	81.52526	6.96898
5650	-14077.27	-14536.56	459.2849	82.53462	6.994025
5660	-14066.36	-14536.91	470.5556	91.09749	6.864831
5670	-14109.49	-14563.83	454.3388	91.04515	7.043104
5680	-14045.32	-14514.1	468.7785	85.61844	6.889235
5690	-14069.01	-14523.44	454.4339	80.96083	7.046589
5700	-14069.52	-14531.09	461.5671	89.88585	6.967854
5710	-14075	-14540.15	465.1509	89.65255	6.928589
5720	-14067.84	-14531.84	464.0024	82.57237	6.937032
5730	-14053.62	-14520.57	466.9502	85.97833	6.911024
5740	-14054.9	-14509.95	455.0552	87.55004	7.047311
5750	-14073.43	-14532.26	458.8275	86.6284	7.005249
5760	-14032.69	-14488.77	456.0833	83.34311	7.035053
5770	-14033.27	-14520.25	486.98	88.65013	6.684445
5780	-14033.94	-14527.23	493.2889	83.10394	6.58677
5790	-14039.05	-14492.3	453.2536	89.28575	7.062701
5800	-14041.22	-14520.8	479.5853	85.03491	6.761014
5810	-14038.02	-14502.31	464.2924	89.30782	6.939016
5820	-14091.79	-14544.31	452.5156	89.12239	7.071575
5830	-14076.9	-14543.69	466.7902	84.48783	6.910243
5840	-14062.57	-14537.07	474.5013	87.97089	6.825331
5850	-14034.71	-14507.3	472.5854	86.47735	6.846251
5860	-14094.5	-14541.57	447.0742	88.15026	7.136479
5870	-14047.09	-14532.54	485.4537	87.71606	6.700407
5880	-14033.13	-14527.05	493.9145	88.8632	6.606624
5890	-14054.43	-14535.44	481.009	88.36747	6.751666
5900	-14016.84	-14486.77	469.9325	92.7875	6.865497
5910	-14024.65	-14513.97	489.3226	85.14701	6.647068
5920	-14060.05	-14525.36	465.3063	87.95604	6.929869
5930	-14072.03	-14536.48	464.4404	88.15449	6.939466
5940	-14043.51	-14504.19	460.678	85.8709	6.98395
5950	-14033.3	-14493.89	460.5882	85.8474	6.984989
5960	-14045.33	-14500.43	455.1058	80.71727	7.037027
5970	-14002.33	-14489.28	486.946	84.72414	6.672919
5980	-14040.17	-14506.09	465.9218	88.8856	6.921594
5990	-14050.77	-14510.95	460.175	85.00256	6.989242
6000	-14034.62	-14497.47	462.8508	85.66154	6.958504
6010	-14064.91	-14535.73	470.8181	86.619	6.866827
6020	-14059.16	-14522.32	463.1562	84.71044	6.953685
6030	-14038.5	-14493.26	454.7548	80.55165	7.04048
6040	-14056.55	-14537.08	480.5341	87.61859	6.756376
6050	-14038.35	-14500.87	462.5149	86.28567	6.962696
6060	-14093.7	-14529.54	435.8412	78.97868	7.2696
6070	-14074.61	-14535.87	461.2572	90.91432	6.967638
6080	-14022.98	-14509.1	486.1203	93.54655	6.689032
6090	-14037.64	-14526.37	488.7243	92.74239	6.663064
6100	-14008.21	-14493.31	485.0984	98.3592	6.678059
6110	-14054.44	-14535.94	481.4966	91.38335	6.744228
6120	-14084.26	-14534.61	450.3508	81.44253	7.098951
6130	-14044.17	-14502.94	458.7723	85.01625	7.005756
6140	-14054.08	-14523.22	469.136	87.17727	6.886484
6150	-14083.38	-14527.92	444.5455	83.12587	7.173325
6160	-14025.75	-14498.31	472.5614	86.09435	6.845962
6170	-14047.42	-14508.95	461.5384	80.18391	6.953762
6180	-14072.72	-14525.73	453.0107	87.08304	7.071636
6190	-14063.44	-14537.32	473.8877	84.27568	6.825458
6200	-14018.99	-14504.69	485.7015	88.99735	6.69914
6210	-14081.86	-14537.98	456.1199	82.566	7.032474
6220	-14076.68	-14535.74	459.0611	88.63159	6.999424
6230	-14048.35	-14514.99	466.6375	84.16948	6.911187
6240	-14062.32	-14534.06	471.7388	82.85138	6.844824
6250	-14073.02	-14533.83	460.8054	88.44488	6.980141
6260	-14042.39	-14524.02	481.6232	86.17909	6.740949
6270	-14061.33	-14520.81	459.4811	83.26844	6.994073
6280	-14020.21	-14521.44	501.2301	89.06019	6.524817
6290	-14065.35	-14526.82	461.4728	85.12029	6.974117
6300	-14072.11	-14551.14	479.0352	83.09617	6.758241
6310	-14078.83	-14528.8	449.969	85.24632	7.109202
6320	-14050.42	-14512.37	461.9508	86.84531	6.969114
6330	-14041.04	-14514.05	473.0117	91.10171	6.83786
6340	-14037.83	-14507.66	469.8342	90.35023	6.874817
6350	-14014.52	-14516.49	501.9717	91.22508	6.520068
6360	-14036.93	-14537.72	500.788	94.99626	6.529703
6370	-14054.06	-14549.6	495.5377	91.77582	6.590443
6380	-14027.13	-14518.84	491.7121	90.41146	6.632682
6390	-14071.76	-14536.39	464.6214	89.48067	6.934924
6400	-14049.39	-14519.58	470.188	94.94334	6.852119
6410	-14018.31	-14501.73	483.425	95.44782	6.71053
6420	-14046.81	-14525.63	478.8189	84.7091	6.768783
6430	-14057.63	-14534.43	476.7966	83.02151	6.78476
6440	-14061.58	-14542.43	480.8555	90.25577	6.752935
6450	-14042.77	-14531.21	488.4379	89.04833	6.668441
6460	-14067.96	-14517.56	449.6062	87.41839	7.109902
6470	-14070.66	-14522.39	451.728	86.79831	7.086912
6480	-14060.15	-14530.58	470.4286	85.66186	6.870042
6490	-14078.13	-14527.95	449.82	79.09782	7.093417
6500	-14069.29	-14540.79	471.5012	86.93077	6.859208
6510	-14062.96	-14510.73	447.7697	83.68488	7.135119
6520	-14086.39	-14534.63	448.2396	79.64458	7.11673
6530	-14061.85	-14531.1	469.2549	80.79622	6.862324
6540	-14011.2	-14502.71	491.5153	91.64677	6.634391
6550	-14076.44	-14540.3	463.8633	83.10233	6.940845
6560	-14065.8	-14536.16	470.3562	86.99688	6.872414
6570	-14048.05	-14500.38	452.3257	77.6524	7.049892
6580	-14075.65	-14540.68	465.0388	89.11612	6.931071
6590	-14006.39	-14494.13	487.7438	91.04564	6.676197
6600	-14049.08	-14516.07	466.983	88.09535	6.910682
6610	-14088.46	-14540.6	452.1403	84.41543	7.083601
6620	-14068.91	-14535.46	466.5565	82.26305	6.90458
6630	-14056.65	-14513.3	456.6523	86.26735	7.030652
6640	-14050.24	-14533.54	483.3003	91.29382	6.724634
6650	-14048.11	-14512.06	463.9451	87.79245	6.945534
6660	-14035.13	-14503.93	468.7926	85.99891	6.889621
6670	-14088.81	-14545.09	456.2847	85.54722	7.035161
6680	-14040.04	-14510.16	470.1197	83.70658	6.868132
6690	-14052.57	-14494.37	441.798	89.80696	7.188227
6700	-14043.14	-14517.11	473.9692	87.82698	6.831361
6710	-14049.19	-14522.24	473.0547	87.46551	6.841688
6720	-14076.76	-14525.18	448.4225	81.81871	7.123825
6730	-14045.63	-14503.65	458.0267	91.33182	7.001297
6740	-14054.94	-14505.5	450.5538	80.69153	7.0933
6750	-13996.14	-14478.8	482.6595	90.1925	6.732998
6760	-14021.3	-14503.7	482.3909	88.84861	6.736297
6770	-14074.43	-14540.38	465.9537	88.63733	6.921648
6780	-14030.79	-14504.44	473.6476	85.99327	6.833157
6790	-14065.61	-14533.28	467.6677	89.72236	6.900362
6800	-14040.04	-14509.62	469.5791	87.82734	6.881347
6810	-14036.75	-14527.51	490.7579	92.05031	6.642202
6820	-14045.12	-14533.42	488.2993	98.04442	6.647256
6830	-14106.27	-14558.63	452.3596	84.51545	7.081059
6840	-14085.5	-14545.28	459.7819	84.71356	6.993523
6850	-14057.86	-14529.44	471.5757	88.07319	6.858557
6860	-14029.52	-14515.61	486.0904	96.21934	6.679209
6870	-14043.77	-14524.23	480.4633	95.83464	6.739665
6880	-14027.38	-14506.71	479.3343	87.887	6.770326
6890	-14019.55	-14502.37	482.82	90.01718	6.731338
6900	-14038.61	-14481.45	442.8368	88.06423	7.1849
6910	-14054.97	-14514.83	459.8566	84.78928	6.99274
6920	-14074.37	-14516.45	442.0798	84.51928	7.202688
6930	-14077.46	-14528.1	450.6353	77.91631	7.073986
6940	-14052.63	-14537.89	485.2539	86.13984	6.698689
6950	-14058.65	-14530.42	471.7737	89.67576	6.854678
6960	-14054.42	-14524.48	470.0653	92.19243	6.866463
6970	-14111.06	-14543.28	432.2138	85.6664	7.316139
6980	-14048.28	-14509.86	461.5806	83.28924	6.968925
6990	-14065.3	-14537.69	472.3904	89.29543	6.848356
7000	-14071.65	-14530.41	458.766	87.06688	7.005564
7010	-14069.91	-14535.01	465.1057	84.0562	6.929077
7020	-14063.57	-14533.46	469.8909	88.95872	6.876845
7030	-14102.95	-14546.58	443.6267	76.72769	7.153995
7040	-14085.63	-14550.27	464.6441	84.70111	6.936102
7050	-14073.95	-14525.9	451.9574	87.69913	7.082322
7060	-14008.17	-14495.79	487.6252	89.66198	6.677909
7070	-14040.15	-14504.35	464.1972	87.72763	6.942729
7080	-14045.46	-14524.08	478.6199	81.49343	6.752249
7090	-14025.31	-14512.73	487.4187	87.41068	6.677337
7100	-14014.99	-14485.27	470.2771	87.31212	6.873427
7110	-14072.11	-14555.47	483.3573	89.11994	6.725514
7120	-14054.41	-14498.93	444.5192	85.64221	7.172537
7130	-14065.11	-14529.23	464.1202	88.64025	6.942328
7140	-14080.58	-14522.54	441.9612	77.88986	7.185122
7150	-14068.96	-14532.6	463.6374	88.12191	6.948622
7160	-14048.19	-14510.5	462.3064	90.07166	6.959051
7170	-14071.8	-14544.43	472.6296	88.92906	6.846088
7180	-14080.85	-14534.57	453.7189	82.30874	7.060781
7190	-14041.58	-14517.13	475.5453	88.53237	6.813467
7200	-14086.98	-14546.74	459.7667	84.23727	6.992946
7210	-14078.14	-14513.49	435.3534	83.31336	7.283802
7220	-14077.64	-14525.57	447.9345	83.82536	7.133247
7230	-14085.96	-14540.21	454.2467	78.81023	7.035253
7240	-14060.71	-14522.71	461.9963	87.98421	6.96746
7250	-14076.78	-14522.76	445.9874	84.07004	7.156525
7260	-14098.2	-14528.05	429.8517	83.63936	7.349315
7270	-14073.64	-14520	446.3604	83.1568	7.151527
7280	-14068.94	-14501.23	432.2856	76.29184	7.298443
7290	-14131.18	-14540.12	408.9389	78.6084	7.610011
7300	-14098.95	-14536.87	437.9156	83.05401	7.253085
7310	-14050.77	-14518.48	467.7126	85.4997	6.901499
7320	-14059.51	-14523.46	463.9425	86.73572	6.946198
7330	-14059.67	-14522.9	463.2312	82.78116	6.947231
7340	-14052.4	-14509.98	457.5858	84.33759	7.018985
7350	-14035.14	-14510.47	475.3328	88.55068	6.815862
7360	-14036.1	-14513.16	477.0644	87.14452	6.795498
7370	-13996.52	-14493.77	497.2504	94.52616	6.56811
7380	-14022.53	-14496.88	474.3513	83.64519	6.817299
7390	-14041.98	-14500.06	458.0758	87.36345	7.013097
7400	-14071.91	-14520.94	449.0263	91.07508	7.101289
7410	-14041.25	-14503.12	461.8784	86.00448	6.970021
7420	-14074.93	-14536.71	461.7849	86.36627	6.971156
7430	-14077.68	-14523.72	446.0438	82.09168	7.153563
7440	-14041.82	-14520.62	478.8017	87.28678	6.775761
7450	-14023.4	-14487.71	464.3049	85.69204	6.941558
7460	-14100.44	-14535.9	435.4576	84.68548	7.280716
7470	-14034.28	-14513.55	479.2671	91.85628	6.767531
7480	-14032.66	-14493.9	461.2439	89.53127	6.972525
7490	-13994.25	-14488.41	494.1593	91.36531	6.605666
7500	-14070.84	-14529.97	459.1254	90.13651	6.994135
7510	-14049.8	-14513.8	463.9998	90.44447	6.939088
7520	-14058.1	-14514.67	456.5719	84.15111	7.030747
7530	-14103.55	-14543.85	440.2987	85.89169	7.221223
7540	-14048.67	-14529.33	480.6537	88.50399	6.755754
7550	-14039.8	-14501.59	461.7924	81.27094	6.957514
7560	-14061.17	-14520.71	459.5351	83.21753	6.993275
7570	-14042.6	-14506.29	463.6903	80.75699	6.930937
7580	-14044.72	-14526.86	482.1342	87.50684	6.737946
7590	-14075.47	-14544.67	469.1977	85.66648	6.884419
7600	-14044.18	-14524.7	480.519	82.66746	6.737645
7610	-14028.34	-14521.83	493.4881	94.71371	6.607385
7620	-14074.14	-14545.73	471.5883	94.20488	6.841229
7630	-14043.95	-14544.92	500.9686	91.50631	6.531199
7640	-14043.62	-14519.66	476.0427	85.88388	6.805053
7650	-14064.18	-14529.25	465.0653	90.21624	6.928002
7660	-14059.52	-14541.74	482.2242	88.01225	6.737587
7670	-14043.53	-14513.96	470.4317	89.76174	6.869479
7680	-14062.8	-14519.54	456.7348	85.32208	7.029859
7690	-14037.28	-14510.23	472.9542	92.74786	6.833085
7700	-14063.37	-14508.89	445.5206	83.08168	7.161549
7710	-14054.05	-14515.56	461.5104	85.50672	6.974045
7720	-14044.59	-14509.54	464.9493	85.76047	6.934107
7730	-14092.11	-14555.28	463.1734	85.51605	6.954606
7740	-14053.52	-14515.42	461.8979	84.72406	6.968562
7750	-14000.67	-14482.4	481.7307	84.57729	6.733818
7760	-14031.46	-14504.73	473.2685	80.94471	6.813826
7770	-14070.39	-14527.71	457.315	82.87064	7.018974
7780	-14072.07	-14544.01	471.9415	86.03083	6.853059
7790	-14042.77	-14519.11	476.335	86.05815	6.802052
7800	-14065.18	-14534.42	469.2362	81.72468	6.868861
7810	-14068.39	-14520.89	452.4942	85.76628	7.079334
7820	-14064.69	-14512.94	448.2504	87.79216	7.124305
7830	-14080.51	-14530.6	450.0977	74.9424	7.048381
7840	-14022.37	-14495.66	473.289	84.57234	6.833612
7850	-14021.22	-14505.16	483.9348	98.41047	6.689576
7860	-14020.12	-14511.56	491.4359	92.26809	6.634558
7870	-14032.35	-14493.59	461.2385	85.93268	6.977443
7880	-14071.48	-14530.08	458.5981	84.13089	7.006633
7890	-14062.82	-14521.83	459.0108	87.52183	7.002172
7900	-14062.32	-14533.65	471.3279	86.18279	6.860418
7910	-14070.88	-14521.18	450.2975	83.1103	7.104102
7920	-14042.37	-14512.04	469.6681	85.39325	6.878421
7930	-14050.17	-14511.88	461.7132	89.62684	6.967009
7940	-14072.21	-14532.39	460.1711	92.29032	6.973293
7950	-14094.97	-14545.21	450.2379	93.05653	7.07597
7960	-14058.84	-14516.49	457.649	88.62639	7.01537
7970	-14068.31	-14524.86	456.5485	85.22091	7.03201
7980	-14050.59	-14500.74	450.1554	78.38678	7.083988
7990	-14079.61	-14517.47	437.8551	83.90897	7.253416
8000	-14044.91	-14502.35	457.4352	90.51195	7.011393
8010	-14062.03	-14516.79	454.755	88.80233	7.047487
8020	-14092.45	-14537.53	445.0716	86.6146	7.164077
8030	-14064.61	-14515.85	451.2481	92.24752	7.070238
8040	-14056.41	-14513.62	457.2059	85.98784	7.024356
8050	-14057.67	-14525.96	468.2905	84.13596	6.891443
8060	-14052.31	-14504.13	451.8195	83.87604	7.086958
8070	-14056.47	-14510.06	453.593	82.08727	7.061587
8080	-14071.86	-14537.12	465.2601	87.43426	6.930823
8090	-14030.02	-14501.17	471.1474	93.46187	6.849479
8100	-14025.31	-14503.38	478.073	89.26679	6.784735
8110	-14025.47	-14513.7	488.2377	90.78255	6.670953
8120	-14065.35	-14531.99	466.6399	82.42745	6.904392
8130	-14102.49	-14546.28	443.7884	83.17232	7.182467
8140	-14065.26	-14545.59	480.3268	88.53617	6.75946
8150	-14029.37	-14511.04	481.6729	95.91418	6.726653
8160	-14058.69	-14524.71	466.028	86.58404	6.922117
8170	-14039.8	-14509.36	469.5536	87.32852	6.881715
8180	-14049.19	-14537.41	488.2191	95.40668	6.660464
8190	-14048.57	-14530.86	482.2959	94.01411	6.728276
8200	-14051.96	-14527.71	475.7572	84.75446	6.805088
8210	-14031.68	-14491.45	459.7735	86.10453	6.994495
8220	-14030.86	-14486.04	455.1845	82.20814	7.04263
8230	-14004.72	-14481.28	476.5573	85.90159	6.799104
8240	-14055.39	-14529.94	474.5544	90.37354	6.822528
8250	-14049.95	-14526.88	476.926	87.30271	6.797267
8260	-14095.27	-14539.92	444.6457	79.57207	7.161477
8270	-14080.48	-14545.04	464.5605	88.78807	6.937094
8280	-14051.21	-14508.36	457.1434	86.23759	7.024976
8290	-14052.71	-14517.33	464.6264	83.36147	6.932612
8300	-14048.65	-14510.59	461.9401	82.25322	6.960654
8310	-14085.16	-14523.3	438.1435	81.04541	7.248005
8320	-14015.88	-14480.56	464.6784	83.17308	6.931305
8330	-14073.73	-14520	446.2743	84.06003	7.15311
8340	-14013.57	-14483.25	469.6799	87.96872	6.880139
8350	-14053.16	-14515.43	462.269	85.13678	6.964783
8360	-14013.37	-14502.3	488.9231	87.33904	6.659942
8370	-14029.31	-14508.56	479.2469	89.79075	6.771248
8380	-14129.82	-14557.36	427.5345	80.38104	7.378161
8390	-14037.4	-14516.05	478.647	85.88897	6.774743
8400	-14042.66	-14521.39	478.7267	89.4017	6.777339
8410	-14040.07	-14518.34	478.2739	92.57966	6.776265
8420	-14049.08	-14499.88	450.7973	81.13929	7.092268
8430	-14052.86	-14505.87	453.0136	89.44215	7.064797
8440	-13997.51	-14497.81	500.3044	95.50501	6.533536
8450	-14017.48	-14514.09	496.6112	93.71114	6.576594
8460	-14060.29	-14532.52	472.2328	86.28166	6.850066
8470	-14046.72	-14521.59	474.8711	89.29473	6.820577
8480	-14027.63	-14501.76	474.1299	86.22189	6.827975
8490	-13999.26	-14503.56	504.2961	91.98458	6.495105
8500	-14030.98	-14513.89	482.9043	92.17838	6.727232
8510	-14037.05	-14506.28	469.2382	84.34087	6.880831
8520	-14056.69	-14514.9	458.2068	91.89757	6.996599
8530	-14030.33	-14511.68	481.3505	87.89444	6.747393
8540	-14045.92	-14520.61	474.6922	89.52399	6.822326
8550	-14042.42	-14511.8	469.3724	84.41818	6.879474
8560	-14050.58	-14516.81	466.229	82.64815	6.910418
8570	-14107.43	-14553.68	446.2502	80.96857	7.1477
8580	-14070.81	-14513.75	442.9393	86.61528	7.188693
8590	-14061.8	-14515.38	453.5831	91.39178	7.049639
8600	-14043.84	-14513.88	470.0444	84.46504	6.871657
8610	-14042.18	-14507.18	464.9978	91.17151	6.92557
8620	-14052.66	-14509.24	456.5813	81.38501	7.022179
8630	-14050.6	-14496.85	446.2472	84.19445	7.153441
8640	-14035.05	-14492.35	457.2997	83.6286	7.02112
8650	-14051.31	-14513.62	462.3101	88.57319	6.962883
8660	-14062.16	-14554.18	492.0281	97.90638	6.609917
8670	-14063.09	-14529.46	466.3687	86.38398	6.918092
8680	-14043.8	-14507.52	463.7154	85.92779	6.948617
8690	-14071.46	-14535.78	464.3166	81.1638	6.925801
8700	-14028.67	-14493.68	465.016	84.21267	6.930566
8710	-14034.45	-14499.12	464.6726	87.59636	6.937423
8720	-14012.47	-14492.6	480.1349	86.50175	6.759006
8730	-14068.08	-14522.84	454.7543	91.46175	7.036466
8740	-14056.99	-14521.12	464.1268	86.98018	6.944024
8750	-14077.27	-14525.79	448.5202	81.04552	7.11997
8760	-14047.33	-14491.76	444.431	80.35158	7.167834
8770	-14038.84	-14495.14	456.3029	85.55974	7.034948
8780	-14051.73	-14506.33	454.5912	87.80972	7.05204
8790	-14021.69	-14514.49	492.7962	89.79753	6.620355
8800	-14010.62	-14487.88	477.2641	84.43215	6.786048
8810	-14064.41	-14516.14	451.7332	88.99284	7.080834
8820	-14024.64	-14507.48	482.8345	89.29117	6.731395
8830	-14081.58	-14554.33	472.7496	88.69976	6.844933
8840	-14036.58	-14526.59	490.0112	93.57943	6.647357
8850	-14032.18	-14496.21	464.0313	81.02231	6.928437
8860	-14063.52	-14515.75	452.2317	84.04826	7.082228
8870	-14059.14	-14524.28	465.1404	87.79933	6.931913
8880	-14004.4	-14491.2	486.797	91.81986	6.685614
8890	-14042.89	-14525.57	482.6846	90.29016	6.732641
8900	-14064.03	-14529.87	465.8439	97.9457	6.877055
8910	-13992.05	-14496.25	504.1949	92.22547	6.496269
8920	-14048.93	-14515.48	466.5446	86.51163	6.916121
8930	-14052.11	-14520.66	468.5505	92.6054	6.881183
8940	-14072.63	-14515.47	442.839	85.76309	7.191917
8950	-14074.55	-14526.65	452.1025	84.27371	7.083956
8960	-14068.39	-14525.25	456.8566	84.9178	7.028224
8970	-14071.08	-14536.13	465.0526	85.10763	6.932041
8980	-14025.75	-14499.81	474.0602	78.72517	6.782901
8990	-14082.26	-14523.92	441.6626	81.6801	7.206164
9000	-14061.93	-14510.17	448.2334	78.4669	7.109105
9010	-14010.38	-14491.18	480.7986	88.11724	6.753874
9020	-14023.89	-14488.75	464.8628	92.67694	6.920665
9030	-14044.47	-14489.58	445.1143	85.79054	7.165339
9040	-14077.8	-14524.71	446.9147	88.68697	7.136246
9050	-14035.54	-14512.54	477.0025	86.24279	6.794703
9060	-14036.37	-14527.43	491.0586	86.00315	6.63073
9070	-14085.52	-14525.73	440.2161	75.1052	7.182124
9080	-14060.68	-14508.01	447.3391	92.76917	7.109119
9090	-14075.64	-14523.07	447.4221	81.81802	7.13605
9100	-14027.78	-14503.02	475.2407	94.26476	6.802182
9110	-14047.96	-14507.24	459.2843	85.08417	6.999796
9120	-14036.54	-14499.59	463.0519	85.25889	6.955745
9130	-14042.19	-14487.38	445.1925	81.96657	7.163654
9140	-14022.95	-14502.01	479.0562	82.70084	6.755554
9150	-14052.33	-14526.69	474.3554	82.78652	6.81288
9160	-14041.08	-14502.44	461.3633	88.36997	6.973979
9170	-14039.89	-14497.69	457.8027	83.58505	7.015007
9180	-14063.46	-14520.04	456.5816	88.10872	7.02872
9190	-14040.04	-14507.16	467.1195	85.5632	6.908532
9200	-14028.29	-14507.36	479.0704	87.60695	6.773069
9210	-14023.31	-14508.81	485.4994	90.82748	6.701074
9220	-14034.04	-14512.28	478.239	92.79016	6.775966
9230	-14039.54	-14522.21	482.6693	86.99139	6.730867
9240	-14086.52	-14539.35	452.8296	82.38285	7.071806
9250	-14094.39	-14547.28	452.8936	86.24555	7.074247
9260	-14136.53	-14554.84	418.3063	83.73508	7.487019
9270	-14040.18	-14511.88	471.6981	86.49553	6.856532
9280	-14063.58	-14529.56	465.9871	86.21482	6.922411
9290	-14053.34	-14525.12	471.7748	89.75478	6.854529
9300	-14065.9	-14532.22	466.3207	86.20288	6.918533
