Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2390	-6134.502	-6185.283	50.78118	1.248625	30.22931	0.183754	0.54056	1.03148	2.2442	6.560661
2400	-6141.944	-6183.356	41.41207	1.066019	32.37161	0.149935	0.495734	1.01013	2.3442	6.865887
2410	-6175.156	-6210.144	34.98858	1.234363	31.59629	0.181225	0.537409	1.0301	2.25127	7.074544
2420	-6150.482	-6196.235	45.75301	1.559937	31.79738	0.234435	0.598238	1.05376	2.11357	6.733702
2430	-6138.684	-6181.697	43.01307	0.9587347	31.26415	0.128649	0.463987	0.992811	2.41455	6.821134
2440	-6118.953	-6167.183	48.22982	1.682587	32.61753	0.252201	0.616373	1.05956	2.07187	6.654406
2450	-6175.813	-6201.404	25.59059	1.852012	29.27942	0.274946	0.638294	1.0658	2.02096	7.40154
2460	-6178.093	-6191.468	13.37497	1.267468	27.13471	0.187067	0.544644	1.03325	2.23504	7.838587
2470	-6153.544	-6176.067	22.5234	1.371714	27.15914	0.204807	0.56571	1.04191	2.18758	7.501767
2480	-6171.64	-6185.304	13.66316	1.298952	27.61055	0.192529	0.55127	1.03606	2.22015	7.827499
2490	-6204.751	-6194.775	-9.975664	1.540354	24.67068	0.23149	0.595138	1.05271	2.12067	8.74288
2500	-6173.022	-6171.94	-1.081638	1.515188	24.51253	0.227659	0.591065	1.0513	2.12997	8.380286
2510	-6185.474	-6178.917	-6.556973	1.457929	24.58759	0.21875	0.581401	1.04785	2.152	8.604011
2520	-6171.656	-6180.099	8.442719	1.476863	25.08858	0.221726	0.584659	1.04903	2.14458	8.006409
2530	-6151.442	-6178.171	26.7295	1.635544	28.96457	0.245522	0.609666	1.05748	2.08733	7.363104
2540	-6157.549	-6186.639	29.08948	1.124084	28.66507	0.161026	0.511115	1.01786	2.31	7.280386
2550	-6138.56	-6188.369	49.80971	1.169059	32.70715	0.169401	0.522271	1.0232	2.28513	6.605692
2560	-6136.236	-6165.619	29.38271	0.9757683	28.57648	0.132094	0.469345	0.995866	2.40269	7.269593
2570	-6156.925	-6195.69	38.76466	1.522455	30.60117	0.22877	0.592252	1.05171	2.12726	6.958687
2580	-6165.484	-6179.524	14.03993	1.470372	29.83318	0.220709	0.583549	1.04863	2.14711	7.785156
2590	-6159.712	-6175.209	15.49797	1.411524	24.96271	0.211326	0.573135	1.04477	2.17077	7.721032
2600	-6150.522	-6180.379	29.85735	0.8952224	32.74211	0.115603	0.442823	0.98021	2.46136	7.21495
2610	-6149.425	-6184.155	34.72902	1.437318	26.51615	0.215475	0.577779	1.04652	2.16023	7.030333
2620	-6152.254	-6182.117	29.86273	1.477612	31.50663	0.221843	0.584787	1.04908	2.14429	7.238184
2630	-6136.474	-6172.917	36.44289	0.9858569	31.57238	0.134123	0.472459	0.997616	2.3958	7.028739
2640	-6143.049	-6180.326	37.27727	1.35878	29.28516	0.20266	0.563228	1.04093	2.19319	7.002451
2650	-6154.467	-6189.516	35.04847	1.088385	31.2186	0.154244	0.501796	1.01323	2.33073	7.076274
2660	-6152.821	-6188.97	36.14929	1.368912	29.30714	0.204343	0.565176	1.0417	2.18878	7.041144
2670	-6134.549	-6168.926	34.37677	1.212079	28.35213	0.177235	0.532377	1.02785	2.26254	7.091674
2680	-6150.871	-6191.029	40.15774	1.616878	30.46016	0.242826	0.606921	1.05661	2.09365	6.912886
2690	-6149.074	-6185.105	36.03068	1.341344	27.87469	0.199741	0.559825	1.03957	2.20087	7.023804
2700	-6167.671	-6189.465	21.79453	1.44276	28.77518	0.216343	0.578743	1.04688	2.15804	7.534455
2710	-6166.991	-6187.115	20.12359	1.299331	27.1632	0.192594	0.551349	1.03609	2.21997	7.590169
2720	-6152.469	-6178.698	26.22954	1.857217	29.78287	0.275614	0.638917	1.06597	2.0195	7.376951
2730	-6162.127	-6180.161	18.03423	1.191061	25.38424	0.173429	0.527506	1.02563	2.27343	7.63405
2740	-6150.68	-6187.733	37.05295	1.365878	32.03208	0.20384	0.564595	1.04147	2.1901	7.004781
2750	-6142.571	-6191.531	48.95932	1.065114	33.77147	0.14976	0.495485	1.01	2.34475	6.624048
2760	-6148.062	-6182.852	34.79019	1.339635	30.37216	0.199453	0.559488	1.03943	2.20163	7.089359
2770	-6140.794	-6163.788	22.99382	1.298474	31.26755	0.192447	0.551171	1.03601	2.22037	7.461389
2780	-6138.12	-6180.133	42.01272	0.9757865	27.5212	0.132098	0.469351	0.995869	2.40268	6.797669
2790	-6171.53	-6208.102	36.57192	1.464692	28.44818	0.219816	0.582572	1.04828	2.14933	7.015927
2800	-6175.393	-6201.325	25.93251	1.344312	30.25762	0.200239	0.560409	1.0398	2.19955	7.382348
2810	-6166.858	-6192.548	25.69018	1.50292	31.00925	0.225773	0.589042	1.05059	2.13459	7.379668
2820	-6198.988	-6211.148	12.15929	1.781803	27.018	0.26576	0.629606	1.06343	2.0412	7.883367
2830	-6194.903	-6207.752	12.84939	1.857268	25.82322	0.27562	0.638924	1.06597	2.01949	7.847065
2840	-6209.05	-6201.843	-7.206717	2.353927	26.79069	0.332155	0.688046	1.07676	1.90304	8.60575
2850	-6183.963	-6193.966	10.00345	1.595814	26.4455	0.239751	0.603765	1.05559	2.1009	7.962518
2860	-6171.648	-6176.27	4.621739	1.475461	25.48408	0.221507	0.58442	1.04895	2.14513	8.1634
2870	-6170.377	-6185.49	15.11304	1.266379	24.98186	0.186876	0.54441	1.03315	2.23557	7.737091
2880	-6161.842	-6177.712	15.86982	1.43687	29.2179	0.215403	0.5777	1.04649	2.16041	7.734479
2890	-6144.789	-6169.758	24.96901	1.610482	30.60987	0.241896	0.60597	1.0563	2.09583	7.409379
2900	-6170.064	-6177.593	7.52848	1.438075	25.35657	0.215596	0.577914	1.04657	2.15992	8.047499
2910	-6170.52	-6173.05	2.53007	1.725758	28.14122	0.258187	0.622276	1.06133	2.05821	8.21989
2920	-6168.269	-6176.952	8.682608	1.352148	26.16926	0.201553	0.561942	1.04041	2.19609	8.011279
2930	-6176.819	-6179.666	2.847212	1.285956	26.21117	0.190286	0.548564	1.03492	2.22623	8.23415
2940	-6171.115	-6191.052	19.93772	1.554114	28.76471	0.233562	0.597323	1.05345	2.11567	7.599052
2950	-6171.18	-6182.672	11.49205	1.719091	28.70593	0.257271	0.62138	1.06106	2.06029	7.893629
2960	-6161.053	-6181.472	20.41937	1.762437	29.87167	0.263168	0.627114	1.06273	2.04699	7.570758
2970	-6160.999	-6198.821	37.82217	1.260763	31.63699	0.185892	0.543201	1.03263	2.23828	6.984531
2980	-6147.593	-6172.974	25.38048	1.575709	30.23269	0.236784	0.600692	1.05457	2.10795	7.400889
2990	-6148.661	-6182.748	34.08751	1.165963	30.68794	0.168831	0.521523	1.02285	2.2868	7.111062
3000	-6163.17	-6176.092	12.92173	1.483261	26.65696	0.222725	0.585746	1.04942	2.14211	7.853723
3010	-6178.213	-6196.015	17.8028	1.579817	31.31301	0.237393	0.601324	1.05478	2.1065	7.626206
3020	-6142.09	-6179.822	37.73287	1.075631	33.86609	0.151793	0.498361	1.01148	2.33836	6.95457
3030	-6151.856	-6173.241	21.3844	1.467971	28.27757	0.220332	0.583137	1.04848	2.14805	7.549965
3040	-6144.495	-6177.189	32.69337	1.22708	30.70867	0.179926	0.535779	1.02937	2.25492	7.156342
3050	-6149.766	-6184.959	35.19314	1.024026	28.29608	0.141723	0.483856	1.00387	2.37055	7.061951
3060	-6172.945	-6189.55	16.60512	1.545354	26.13232	0.232244	0.595936	1.05298	2.11884	7.707879
3070	-6158.661	-6178.569	19.90782	1.375088	27.874	0.205365	0.566352	1.04216	2.18612	7.602207
3080	-6170.06	-6192.488	22.42714	1.091973	27.27402	0.154931	0.502752	1.01371	2.3286	7.506749
3090	-6138.655	-6169.263	30.60757	1.390472	30.09184	0.207896	0.569249	1.04328	2.17957	7.228776
3100	-6148.998	-6174.439	25.4407	1.533764	27.67157	0.230492	0.594082	1.05234	2.12308	7.40165
3110	-6153.058	-6185.818	32.75961	1.333543	28.7528	0.198426	0.558281	1.03894	2.20435	7.153193
3120	-6126.574	-6166.347	39.77333	1.066227	31.95556	0.149976	0.495791	1.01016	2.34407	6.920513
3130	-6146.335	-6186.494	40.15926	1.165437	33.86027	0.168734	0.521395	1.02279	2.28708	6.88303
3140	-6136.925	-6184.377	47.45199	1.249055	30.40606	0.18383	0.540655	1.03152	2.24399	6.672843
3150	-6153.339	-6174.843	21.5043	1.227482	29.09095	0.179998	0.53587	1.02941	2.25472	7.542639
3160	-6172.404	-6188.258	15.85482	1.165209	25.84825	0.168692	0.52134	1.02277	2.2872	7.731208
3170	-6171.104	-6176.173	5.068063	1.647501	24.36256	0.247235	0.611399	1.05803	2.08334	8.125514
3180	-6159.06	-6190.669	31.6088	1.299876	29.52797	0.192688	0.551461	1.03614	2.21972	7.196434
3190	-6160.975	-6173.057	12.08156	1.489566	24.28647	0.223706	0.58681	1.0498	2.13968	7.834608
3200	-6156.912	-6169.82	12.90828	1.08585	26.18797	0.153758	0.501118	1.01289	2.33224	7.85003
3210	-6192.798	-6182.354	-10.44371	1.300969	23.64811	0.192876	0.551687	1.03623	2.21921	8.757342
3220	-6173.574	-6188.315	14.74092	1.773363	25.45124	0.264634	0.628525	1.06313	2.04371	7.765505
3230	-6145.05	-6170.412	25.36193	1.600284	29.343	0.240407	0.60444	1.05581	2.09935	7.409051
3240	-6167.618	-6192.156	24.5379	1.746835	28.28082	0.261061	0.625076	1.06214	2.05172	7.438457
3250	-6156.919	-6191.802	34.88321	1.281518	26.93105	0.189516	0.547631	1.03452	2.22833	7.039472
3260	-6162.891	-6193.203	30.31174	1.07289	28.60139	0.151264	0.497615	1.0111	2.34002	7.237277
3270	-6167.824	-6184.229	16.40545	1.717446	29.73355	0.257045	0.621158	1.061	2.0608	7.707717
3280	-6144.994	-6173.155	28.16119	1.573238	26.71117	0.236418	0.60031	1.05445	2.10882	7.283506
3290	-6148.417	-6174.514	26.09755	1.81838	26.85686	0.270587	0.634198	1.0647	2.03051	7.364104
3300	-6173.331	-6199.109	25.77856	1.739001	29.15346	0.259996	0.624041	1.06184	2.05412	7.395549
3310	-6142.122	-6163.966	21.84358	1.53123	29.0639	0.230107	0.593673	1.0522	2.12402	7.531162
3320	-6171.2	-6194.626	23.42643	1.395354	25.6792	0.208695	0.570158	1.04364	2.17751	7.432608
3330	-6143.715	-6171.865	28.14964	1.342369	28.92065	0.199913	0.560027	1.03965	2.20041	7.313994
3340	-6153.297	-6179.377	26.08037	1.649031	28.11412	0.247454	0.611619	1.05809	2.08283	7.382833
3350	-6133.038	-6176.028	42.99003	1.252678	33.68248	0.18447	0.541446	1.03187	2.24222	6.802145
3360	-6148.173	-6194.11	45.93679	0.8124313	33.05211	0.0982011	0.412091	0.960341	2.52937	6.721355
3370	-6156.87	-6185.561	28.69107	1.686237	27.84519	0.252712	0.616881	1.05971	2.07069	7.286715
3380	-6142.536	-6187.639	45.10349	1.031417	34.29968	0.143179	0.485995	1.00502	2.36581	6.730467
3390	-6125.973	-6172.731	46.75767	1.153	30.99246	0.166433	0.51836	1.02135	2.29385	6.700186
3400	-6116.228	-6167.548	51.31943	1.115604	31.27707	0.159426	0.50894	1.01679	2.31484	6.555554
3410	-6182.27	-6197.08	14.81018	2.151809	30.37118	0.310747	0.670243	1.07336	1.94565	7.747222
3420	-6155.145	-6186.1	30.955	1.21727	28.04728	0.178169	0.533561	1.02838	2.25989	7.208517
3430	-6156.745	-6189.709	32.96426	1.134097	29.95413	0.162907	0.513654	1.0191	2.30434	7.150717
3440	-6157.363	-6200.632	43.26864	1.08623	32.43467	0.153831	0.50122	1.01294	2.33201	6.808049
3450	-6173.922	-6202.101	28.17879	1.258	31.17479	0.185407	0.542603	1.03237	2.23962	7.296994
3460	-6143.353	-6187.134	43.78091	1.301148	33.0073	0.192907	0.551724	1.03625	2.21912	6.787066
3470	-6147.38	-6181.32	33.9401	1.2355	32.9307	0.181427	0.537662	1.03021	2.2507	7.086701
3480	-6146.551	-6191.435	44.8839	1.050133	29.96582	0.146847	0.491319	1.00783	2.354	6.752927
3490	-6143.432	-6188.991	45.5585	1.181462	34.15556	0.171677	0.525239	1.02459	2.2785	6.71939
3500	-6166.682	-6190.412	23.73022	1.137704	27.89563	0.163582	0.51456	1.01953	2.30232	7.465222
3510	-6167.447	-6194.892	27.44409	1.159508	27.49601	0.167638	0.519954	1.02211	2.2903	7.326632
3520	-6173.177	-6180.756	7.579477	1.608677	23.21743	0.241633	0.6057	1.05621	2.09645	7.973852
3530	-6207.491	-6200.481	-7.010071	1.383419	26.42044	0.206738	0.567927	1.04277	2.18256	8.606355
3540	-6184.391	-6189.315	4.924052	1.298831	29.55374	0.192508	0.551245	1.03605	2.2202	8.099372
3550	-6209.601	-6203.643	-5.958321	1.485612	22.82131	0.223091	0.586144	1.04957	2.1412	8.543799
3560	-6198.29	-6184.614	-13.67572	1.819586	24.29223	0.270744	0.634347	1.06474	2.03017	8.89515
3570	-6183.891	-6189.617	5.725683	1.726714	24.18857	0.258318	0.622405	1.06136	2.05791	8.09332
3580	-6182.572	-6191.159	8.586987	1.513248	30.7683	0.227362	0.590747	1.05119	2.1307	7.939374
3590	-6206.141	-6212.453	6.312278	2.174152	26.18262	0.313213	0.672341	1.07379	1.94065	8.101889
3600	-6204.344	-6201.118	-3.226385	1.517738	24.23101	0.22805	0.591482	1.05145	2.12902	8.464086
3610	-6171.64	-6185.121	13.48136	1.355283	29.9324	0.202076	0.562551	1.04066	2.19471	7.801641
3620	-6161.665	-6185.302	23.63711	1.052323	31.39281	0.147274	0.491933	1.00816	2.35264	7.438219
3630	-6184.821	-6191.757	6.935644	1.372491	28.66196	0.204936	0.565858	1.04196	2.18724	8.053303
3640	-6159.356	-6170.257	10.90097	1.394051	25.3381	0.208482	0.569916	1.04354	2.17806	7.914114
3650	-6167.196	-6187.481	20.28552	1.783226	27.94235	0.26595	0.629787	1.06348	2.04078	7.5888
3660	-6160.445	-6182.55	22.10459	1.129244	26.9396	0.161997	0.512427	1.0185	2.30707	7.514098
3670	-6166.614	-6189.609	22.99453	1.605475	30.23771	0.241166	0.605221	1.05606	2.09755	7.479736
3680	-6172.924	-6194.559	21.63535	1.197996	28.20866	0.17469	0.529127	1.02637	2.26981	7.541059
3690	-6147.833	-6167.188	19.35575	1.18624	27.30122	0.172551	0.526371	1.02511	2.27597	7.619566
3700	-6165.359	-6189.313	23.95341	1.097493	26.9946	0.155986	0.504214	1.01445	2.32535	7.446438
3710	-6146.122	-6172.715	26.59345	1.257301	27.59976	0.185284	0.542451	1.0323	2.23996	7.359043
3720	-6158.63	-6187.281	28.65057	1.593118	29.82722	0.239355	0.603356	1.05545	2.10184	7.295442
3730	-6140.201	-6163.67	23.46831	1.257158	28.31697	0.185259	0.542421	1.03229	2.24003	7.476358
3740	-6134.369	-6157.872	23.50328	1.418886	32.92715	0.212516	0.574474	1.04528	2.16773	7.403736
3750	-6165.02	-6179.87	14.85003	1.791637	27.00657	0.267067	0.630855	1.06378	2.0383	7.783724
3760	-6156.456	-6184.611	28.15551	1.207649	29.87199	0.176436	0.531361	1.02739	2.26481	7.311777
3770	-6165.16	-6182.01	16.85002	1.60378	27.97511	0.240918	0.604966	1.05598	2.09814	7.711658
3780	-6162.502	-6179.868	17.36628	1.630998	23.16198	0.244868	0.609002	1.05727	2.08886	7.548274
3790	-6174.376	-6193.923	19.54723	1.944645	26.93378	0.286576	0.648995	1.06854	1.99589	7.608958
3800	-6184.202	-6205.159	20.95744	1.360934	27.2796	0.203018	0.563644	1.04109	2.19225	7.56069
3810	-6170.35	-6202.703	32.35297	1.600496	28.00229	0.240438	0.604472	1.05582	2.09927	7.157942
3820	-6182.576	-6201.819	19.24234	1.78502	28.99198	0.266188	0.630016	1.06355	2.04025	7.621348
3830	-6161.653	-6187.23	25.5765	1.222614	28.74745	0.179127	0.534773	1.02892	2.25718	7.403013
3840	-6154.858	-6180.53	25.67248	1.424661	28.87655	0.213446	0.575516	1.04567	2.16536	7.39968
3850	-6173.791	-6189.069	15.27811	1.158431	24.25996	0.167439	0.519691	1.02199	2.29088	7.701766
3860	-6179.59	-6188.12	8.530214	1.440959	26.3879	0.216056	0.578425	1.04676	2.15876	8.018069
3870	-6175.308	-6182.476	7.168051	1.242868	26.25929	0.182736	0.539295	1.03093	2.24704	8.069446
3880	-6180.129	-6178.342	-1.787626	1.739993	27.04704	0.260131	0.624173	1.06188	2.05382	8.399041
3890	-6183.131	-6179.345	-3.786466	1.976986	25.97812	0.290512	0.652544	1.0694	1.98754	8.489879
3900	-6199.356	-6194.409	-4.946991	1.638836	25.56991	0.245995	0.610145	1.05763	2.08623	8.538343
3910	-6189.382	-6196.705	7.322701	1.341703	26.12192	0.199801	0.559896	1.03959	2.20071	8.06304
3920	-6170.351	-6202.874	32.52309	1.09743	29.51917	0.155974	0.504198	1.01444	2.32539	7.165455
3930	-6179.208	-6195.599	16.39126	1.555671	29.88884	0.233796	0.597568	1.05353	2.11511	7.705274
3940	-6180.726	-6205.473	24.74681	1.215456	26.58143	0.177843	0.533148	1.0282	2.26081	7.408368
3950	-6146.081	-6179.273	33.1921	1.409475	26.84961	0.210994	0.572761	1.04463	2.17161	7.099712
3960	-6145.146	-6176.247	31.10113	1.409743	29.93684	0.211037	0.57281	1.04465	2.1715	7.212974
3970	-6131.486	-6174.565	43.07928	1.111797	30.40932	0.158705	0.507956	1.01631	2.31703	6.816673
3980	-6175.936	-6186.285	10.34888	1.385939	24.35423	0.207153	0.5684	1.04296	2.18149	7.908453
3990	-6154.725	-6177.359	22.63462	1.438943	29.8578	0.215735	0.578068	1.04663	2.15957	7.496768
4000	-6137.497	-6187.386	49.88978	1.334964	31.51969	0.198666	0.558564	1.03906	2.20371	6.6026
4010	-6154.526	-6188.754	34.22765	1.403936	27.48533	0.210094	0.571744	1.04424	2.17392	7.079655
4020	-6165.699	-6203.163	37.46365	0.8854769	31.44012	0.113576	0.4394	0.97809	2.46893	6.997441
4030	-6163.568	-6184.718	21.14949	1.481647	27.32719	0.222473	0.585473	1.04933	2.14273	7.554116
4040	-6162.199	-6177.775	15.57564	1.465886	25.24023	0.220004	0.582778	1.04835	2.14886	7.72679
4050	-6150.974	-6191.151	40.17653	1.151559	31.22511	0.166165	0.518005	1.02119	2.29464	6.911991
4060	-6175.331	-6189.073	13.74203	1.571128	30.76977	0.236104	0.599983	1.05434	2.10957	7.771789
4070	-6162.401	-6193.548	31.14711	1.298024	29.42073	0.192369	0.551078	1.03598	2.22058	7.212004
4080	-6147.461	-6186.794	39.3328	1.221344	28.18178	0.1789	0.534486	1.0288	2.25782	6.913059
4090	-6149.307	-6195.319	46.01155	1.09054	29.85344	0.154657	0.502371	1.01352	2.32945	6.713764
4100	-6149.239	-6184.194	34.95499	1.171647	31.95815	0.169877	0.522894	1.02349	2.28373	7.071261
4110	-6155.513	-6189.425	33.91197	1.244744	28.91086	0.183068	0.539708	1.03111	2.24612	7.11466
4120	-6160.477	-6187.086	26.60853	1.627375	25.8687	0.244346	0.608471	1.0571	2.09008	7.31593
4130	-6159.022	-6178.651	19.62861	1.574658	27.11834	0.236629	0.600529	1.05452	2.10832	7.60796
4140	-6172.239	-6177.19	4.951396	1.586798	24.84875	0.238425	0.602394	1.05514	2.10404	8.141463
4150	-6172.088	-6198.712	26.62438	1.793904	27.79496	0.267367	0.631141	1.06386	2.03763	7.360374
4160	-6175.981	-6187.388	11.40771	1.775762	25.85788	0.264954	0.628833	1.06321	2.043	7.903392
4170	-6175.666	-6186	10.33343	2.359165	26.2863	0.332684	0.688475	1.07684	1.902	7.949094
4180	-6151.048	-6170.556	19.50798	1.436146	27.83371	0.215288	0.577571	1.04644	2.1607	7.616486
4190	-6170.145	-6187.157	17.01203	1.36175	27.38606	0.203154	0.563801	1.04115	2.19189	7.705735
4200	-6165.253	-6191.385	26.13161	1.699736	28.78012	0.254595	0.618746	1.06028	2.06638	7.383737
4210	-6160.177	-6180.451	20.27436	1.295589	31.95564	0.19195	0.550574	1.03576	2.22171	7.530701
4220	-6148.055	-6176.514	28.45902	1.372902	27.65404	0.205004	0.565937	1.042	2.18706	7.292305
4230	-6150.448	-6176.582	26.13352	1.509475	32.29977	0.226782	0.590126	1.05097	2.13212	7.339562
4240	-6148.781	-6179.554	30.77372	1.494801	29.01043	0.224518	0.587689	1.05011	2.13768	7.223685
4250	-6156.32	-6203.374	47.05417	1.185744	31.19089	0.17246	0.526254	1.02506	2.27623	6.691593
4260	-6136.488	-6174.415	37.92739	1.362682	30.5097	0.203309	0.563981	1.04123	2.19148	6.986104
4270	-6175.689	-6199.976	24.28709	1.153183	26.73927	0.166466	0.518405	1.02138	2.29375	7.429138
4280	-6176.68	-6192.105	15.42505	1.407178	26.44568	0.210621	0.57234	1.04447	2.17257	7.75751
4290	-6176.076	-6174.877	-1.198686	1.665824	26.35722	0.24984	0.614017	1.05884	2.0773	8.387086
4300	-6177.622	-6187.101	9.479093	1.390688	23.92525	0.207931	0.569289	1.0433	2.17948	7.927523
4310	-6162.808	-6179.305	16.49648	1.157544	27.41232	0.167275	0.519474	1.02188	2.29137	7.724626
4320	-6170.467	-6195.813	25.34533	1.261697	28.41532	0.186056	0.543403	1.03271	2.23783	7.410454
4330	-6158.923	-6181.398	22.47477	1.786993	25.57406	0.266451	0.630266	1.06362	2.03967	7.466065
4340	-6205.532	-6203.941	-1.5909	1.20048	23.7661	0.17514	0.529704	1.02664	2.26852	8.386237
4350	-6202.167	-6196.808	-5.359148	1.458275	28.38773	0.218804	0.581461	1.04787	2.15186	8.491967
4360	-6192.275	-6196.377	4.101965	1.442608	26.38427	0.216319	0.578716	1.04687	2.1581	8.185895
4370	-6149.022	-6183.099	34.07678	1.445322	27.17422	0.216751	0.579195	1.04704	2.15701	7.076807
4380	-6171.44	-6193.823	22.38289	1.280448	31.26088	0.18933	0.547405	1.03443	2.22884	7.481072
4390	-6150.082	-6179.969	29.88728	1.238132	30.80854	0.181895	0.538247	1.03047	2.24939	7.246657
4400	-6148.618	-6184.104	35.48672	1.647573	29.09979	0.247246	0.611409	1.05803	2.08332	7.062074
4410	-6191.173	-6197.567	6.394765	2.096259	25.63165	0.304501	0.664874	1.07222	1.9584	8.095409
4420	-6176.16	-6190.182	14.02169	1.478307	30.54387	0.221952	0.584905	1.04912	2.14402	7.768758
4430	-6170.053	-6197.498	27.44559	1.677322	30.12814	0.251462	0.615637	1.05934	2.07357	7.33354
4440	-6188.326	-6194.923	6.596799	1.547613	25.30868	0.232585	0.596294	1.0531	2.11802	8.08356
4450	-6173.137	-6189.848	16.71046	1.175685	29.19351	0.170619	0.523862	1.02395	2.28157	7.706048
4460	-6181.729	-6207.254	25.52457	1.169823	28.7836	0.169542	0.522455	1.02329	2.28471	7.40483
4470	-6169.745	-6200.033	30.28812	1.864689	33.3372	0.276569	0.639808	1.0662	2.01742	7.187991
4480	-6170.784	-6197.137	26.35302	1.201856	28.47835	0.175389	0.530023	1.02678	2.2678	7.375265
4490	-6174.302	-6196.085	21.78348	1.339312	29.81833	0.199399	0.559425	1.0394	2.20177	7.525785
4500	-6188.841	-6195.99	7.149264	1.415908	24.67491	0.212035	0.573933	1.04508	2.16896	8.048847
4510	-6180.783	-6192.685	11.90226	1.356979	29.0005	0.202359	0.56288	1.04079	2.19397	7.874371
4520	-6162.278	-6178.614	16.33596	1.141068	25.92529	0.164211	0.515402	1.01994	2.30045	7.714221
4530	-6159.232	-6192.285	33.05271	1.339795	27.73098	0.19948	0.55952	1.03944	2.20156	7.127807
4540	-6192.209	-6187.672	-4.537628	1.354847	26.4848	0.202004	0.562466	1.04062	2.19491	8.51172
4550	-6188.282	-6191.404	3.121504	1.224146	28.25816	0.179401	0.535119	1.02908	2.2564	8.196254
4560	-6175.762	-6181.179	5.416798	1.624523	24.54313	0.243934	0.608051	1.05697	2.09105	8.115944
4570	-6171.283	-6172.711	1.427458	1.412875	27.65934	0.211544	0.573382	1.04487	2.17021	8.26969
4580	-6166.372	-6173.397	7.025118	1.433181	22.51819	0.214813	0.577043	1.04624	2.1619	7.954882
4590	-6158.931	-6184.189	25.25821	1.515755	28.21338	0.227746	0.591158	1.05133	2.12976	7.412653
4600	-6183.186	-6197.398	14.212	1.47923	24.81885	0.222096	0.585062	1.04918	2.14366	7.76776
4610	-6184.104	-6191.204	7.100562	2.303489	28.56972	0.326997	0.683839	1.07601	1.91315	8.049468
4620	-6177.867	-6191.275	13.4083	1.385933	25.11624	0.207152	0.568399	1.04296	2.18149	7.809276
4630	-6189.93	-6206.122	16.19187	1.776562	26.21826	0.265061	0.628936	1.06324	2.04276	7.725145
4640	-6202.675	-6195.258	-7.416357	1.380253	23.74518	0.206217	0.56733	1.04254	2.18391	8.631012
4650	-6184.108	-6186.807	2.699308	1.703908	25.52461	0.255174	0.619318	1.06045	2.06506	8.239072
4660	-6183.05	-6186.05	2.999794	1.3999	28.14144	0.209437	0.571	1.04396	2.1756	8.203193
4670	-6175.88	-6177.285	1.404901	1.550502	25.54969	0.233019	0.596752	1.05325	2.11697	8.289868
4680	-6174.658	-6196.395	21.73685	1.318923	25.95965	0.195947	0.555352	1.03775	2.21096	7.50687
4690	-6159.211	-6181.18	21.96918	1.381292	27.34494	0.206388	0.567526	1.04262	2.18347	7.524307
4700	-6138.499	-6176.345	37.84568	1.273804	31.41637	0.188173	0.545997	1.03383	2.232	6.985454
4710	-6182.23	-6181.52	-0.7105625	1.429851	24.27026	0.21428	0.576448	1.04602	2.16325	8.36102
4720	-6175.897	-6194.245	18.34789	1.532971	28.97452	0.230371	0.593954	1.0523	2.12337	7.652378
4730	-6174.317	-6198.171	23.85415	1.241842	29.11581	0.182554	0.539068	1.03083	2.24755	7.461746
4740	-6182.8	-6192.071	9.271289	1.241264	28.17571	0.182451	0.53894	1.03077	2.24784	7.979847
4750	-6166.456	-6187.857	21.40124	1.63698	24.74462	0.245729	0.609875	1.05755	2.08685	7.474615
4760	-6166.241	-6189.725	23.4833	1.289248	28.20799	0.190855	0.549253	1.03521	2.22468	7.475547
4770	-6166.434	-6188.001	21.5666	1.421888	29.97396	0.213	0.575016	1.04548	2.1665	7.530942
4780	-6195.292	-6196.676	1.383472	1.965035	25.509	0.289065	0.651243	1.06909	1.9906	8.290567
4790	-6180.873	-6190.73	9.857237	1.775895	27.76209	0.264972	0.62885	1.06322	2.04296	7.963949
4800	-6172.916	-6190.478	17.56202	1.198263	27.89355	0.174738	0.529189	1.0264	2.26967	7.686342
4810	-6181.038	-6182.853	1.814318	1.563517	27.75835	0.23497	0.598798	1.05394	2.11229	8.253734
4820	-6154.339	-6189.821	35.48236	1.54348	33.61618	0.231962	0.595637	1.05288	2.11952	7.026454
4830	-6156.366	-6189.153	32.78703	0.977508	33.16644	0.132445	0.469885	0.996171	2.4015	7.116775
4840	-6151.321	-6190.496	39.17537	1.243485	29.75473	0.182845	0.539431	1.03099	2.24674	6.942075
4850	-6157.218	-6184.42	27.20208	1.273155	27.26711	0.18806	0.545859	1.03377	2.23231	7.331549
4860	-6163.663	-6188.654	24.9903	1.798429	28.59258	0.267965	0.631711	1.06402	2.03631	7.423321
4870	-6180.318	-6198.807	18.48961	2.006191	26.75282	0.294013	0.65567	1.07014	1.98017	7.646126
4880	-6160.52	-6189.723	29.20321	1.450416	31.47699	0.21756	0.580089	1.04737	2.15498	7.259592
4890	-6171.014	-6191.674	20.66012	1.276877	29.83987	0.188709	0.546649	1.03411	2.23054	7.563154
4900	-6163.954	-6191.932	27.97838	1.230082	27.65928	0.180462	0.536453	1.02967	2.25341	7.309763
