Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2450	-1007.039	-1046.034	38.99506	13964.72	24.99717	0.989264	0.997232	1.00273	1.01078	3.347127
2460	-987.6525	-1030.411	42.7581	65929.85	26.9182	0.995054	0.998731	1.00126	1.00495	3.220993
2470	-994.3618	-1039.28	44.91861	31546.49	29.64461	0.992852	0.998163	1.00182	1.00717	3.149169
2480	-979.1359	-1020.894	41.75797	27644.85	27.16302	0.992365	0.998037	1.00194	1.00766	3.259311
2490	-990.1765	-1033.635	43.45802	2552.118	34.06364	0.974952	0.993462	1.00631	1.02527	3.15324
2500	-971.1482	-1021.035	49.88651	9864.224	27.80585	0.987231	0.996702	1.00324	1.01283	2.9686
2510	-984.501	-1026.751	42.25012	43285.77	25.09472	0.993897	0.998433	1.00155	1.00612	3.218682
2520	-978.9484	-1022.453	43.50475	35721.53	31.07694	0.993283	0.998274	1.00171	1.00673	3.187582
2530	-981.2981	-1023.034	41.73546	20480.9	27.78602	0.991132	0.997717	1.00225	1.0089	3.261721
2540	-995.8941	-1032.713	36.81929	60188.39	27.13515	0.994824	0.998672	1.00132	1.00519	3.441197
2550	-978.3454	-1020.7	42.35429	19059.5	24.78325	0.990808	0.997633	1.00234	1.00922	3.208561
2560	-986.6236	-1030.739	44.11522	18039.28	27.44923	0.990552	0.997567	1.0024	1.00948	3.174404
2570	-973.892	-1028.496	54.60353	74921.1	34.03807	0.99536	0.99881	1.00118	1.00465	2.826177
2580	-990.6478	-1029.324	38.67653	6525.766	30.94405	0.984309	0.995937	1.00398	1.01578	3.344727
2590	-991.7307	-1025.694	33.9636	97184.88	23.21643	0.995926	0.998956	1.00104	1.00408	3.527148
2600	-982.7328	-1024.805	42.07248	67954.95	27.50737	0.995128	0.99875	1.00124	1.00488	3.248995
2610	-1002.191	-1034.251	32.06002	64409.31	27.391	0.994996	0.998716	1.00127	1.00501	3.614173
2620	-1009.514	-1045.815	36.30157	57907.3	28.13411	0.994723	0.998646	1.00134	1.00529	3.454958
2630	-974.8939	-1030.524	55.62992	45616.39	31.92227	0.994055	0.998474	1.00151	1.00596	2.799592
2640	-990.237	-1026.194	35.95702	21923.41	26.02221	0.991428	0.997794	1.00218	1.0086	3.473954
2650	-1002.46	-1037.49	35.02979	30795.77	24.41951	0.992766	0.998141	1.00184	1.00725	3.500546
2660	-999.0891	-1035.942	36.8533	85376.91	27.68907	0.995653	0.998886	1.00111	1.00435	3.437919
2670	-983.4516	-1024.175	40.72379	7030.405	24.73539	0.984881	0.996087	1.00383	1.0152	3.273494
2680	-987.7841	-1029.199	41.41501	55911.22	30.72549	0.994629	0.998622	1.00137	1.00538	3.258437
2690	-997.1168	-1035.157	38.04036	69543.64	25.02175	0.995184	0.998765	1.00123	1.00482	3.385607
2700	-967.5869	-1025.719	58.13246	72370.92	36.24954	0.995279	0.998789	1.0012	1.00473	2.712648
2710	-973.9709	-1026.051	52.08031	77982.66	27.92406	0.995452	0.998834	1.00116	1.00456	2.89136
2720	-985.8424	-1025.665	39.82236	58615.71	25.51634	0.994755	0.998654	1.00134	1.00526	3.320678
2730	-976.6452	-1029.71	53.0643	73730.47	31.04805	0.995323	0.9988	1.00119	1.00469	2.879933
2740	-983.7745	-1034.691	50.9166	12777.9	30.68196	0.988778	0.997106	1.00285	1.01127	2.949182
2750	-975.6281	-1030.562	54.93369	73865.49	30.24758	0.995327	0.998802	1.00119	1.00468	2.815874
2760	-987.4381	-1031.347	43.90838	70796.85	35.52697	0.995227	0.998776	1.00122	1.00478	3.117287
2770	-994.0972	-1038.728	44.631	71690.93	29.24407	0.995257	0.998783	1.00121	1.00475	3.159753
2780	-1004.024	-1051.481	47.45756	83465.31	33.25683	0.995604	0.998873	1.00112	1.0044	3.044413
2790	-999.8695	-1036.751	36.88134	29758.78	31.21451	0.992641	0.998108	1.00187	1.00738	3.398568
2800	-975.1919	-1031.848	56.65598	45009.25	33.20852	0.994015	0.998463	1.00152	1.006	2.767897
2810	-989.0916	-1034.979	45.88711	53030.52	27.95181	0.994486	0.998585	1.0014	1.00553	3.113304
2820	-993.4245	-1031.452	38.0274	57081.43	24.26252	0.994685	0.998636	1.00135	1.00533	3.375156
2830	-1004.237	-1040.467	36.23008	33845.27	32.18822	0.993099	0.998227	1.00176	1.00692	3.40251
2840	-987.5015	-1040.14	52.63812	27041.77	33.22709	0.992281	0.998015	1.00196	1.00774	2.888791
2850	-977.4147	-1031.854	54.43933	25357.7	28.51536	0.992029	0.99795	1.00203	1.00799	2.815808
2860	-982.9613	-1034.791	51.82998	41764.22	29.96635	0.993787	0.998405	1.00158	1.00623	2.917514
2870	-981.8937	-1030.331	48.43694	25615.92	29.57405	0.992069	0.99796	1.00202	1.00795	3.030376
2880	-991.83	-1037.872	46.04212	15845.16	26.69728	0.98992	0.997403	1.00256	1.01012	3.09635
2890	-994.7109	-1029.305	34.59437	95636.11	23.48728	0.995893	0.998947	1.00105	1.00411	3.505213
2900	-1000.168	-1039.533	39.36473	47603.52	26.68318	0.99418	0.998506	1.00148	1.00583	3.346419
2910	-984.3914	-1032.782	48.39042	90850.55	26.40419	0.995786	0.99892	1.00107	1.00422	3.00345
2920	-981.9941	-1028.952	46.95749	25456.48	31.25916	0.992044	0.997954	1.00202	1.00798	3.075521
2930	-989.0082	-1030.585	41.57717	84678.96	29.81139	0.995635	0.998881	1.00111	1.00437	3.260772
2940	-977.8425	-1026.79	48.94766	81351.65	33.86484	0.995547	0.998858	1.00113	1.00446	2.994055
2950	-995.4366	-1032.812	37.37506	50640.69	26.21785	0.994357	0.998552	1.00144	1.00565	3.420163
2960	-975.7018	-1021.293	45.59107	48215.45	29.79563	0.994217	0.998516	1.00147	1.00579	3.126167
2970	-979.7407	-1027.793	48.05259	75191.03	27.48616	0.995368	0.998812	1.00118	1.00464	3.031366
2980	-987.2017	-1026.314	39.11278	68622.51	26.98519	0.995152	0.998756	1.00124	1.00486	3.356521
2990	-996.4762	-1035.859	39.38295	6843.431	24.81722	0.984677	0.996034	1.00388	1.01541	3.328978
3000	-995.8588	-1031.565	35.70603	55796.01	28.34178	0.994624	0.99862	1.00137	1.00539	3.474359
3010	-999.8766	-1035.841	35.96419	67838.04	28.79848	0.995124	0.998749	1.00124	1.00488	3.460968
3020	-971.912	-1021.776	49.86365	96237.96	29.84093	0.995906	0.99895	1.00104	1.0041	2.982877
3030	-980.1263	-1029.526	49.40002	64728.66	32.59428	0.995008	0.998719	1.00127	1.005	2.990881
3040	-988.7361	-1031.784	43.04828	99404.22	26.84259	0.995971	0.998967	1.00103	1.00403	3.209654
3050	-990.8058	-1027.216	36.41035	92818.15	19.27091	0.995831	0.998931	1.00106	1.00418	3.22572
3060	-987.0493	-1021.96	34.91045	10127.58	25.43789	0.987398	0.996746	1.0032	1.01266	3.512888
3070	-990.637	-1040.624	49.98658	862.308	33.65912	0.957051	0.988615	1.01072	1.04361	2.965151
3080	-1003.305	-1037.674	34.36891	853.5632	28.16168	0.956834	0.988555	1.01078	1.04384	3.52338
3090	-1005.616	-1040.949	35.33212	4649.45	27.79039	0.98142	0.995177	1.0047	1.0187	3.492142
3100	-991.4295	-1030.557	39.12736	72845.38	26.22351	0.995294	0.998793	1.0012	1.00471	3.353358
3110	-1005.856	-1041.79	35.93433	62708.58	26.12846	0.994929	0.998699	1.00129	1.00508	3.475009
3120	-985.1098	-1025.12	40.01037	80910.6	29.47932	0.995535	0.998855	1.00114	1.00447	3.316047
3130	-991.5981	-1035.642	44.04379	9467.068	26.83042	0.986966	0.996633	1.00331	1.01309	3.172457
3140	-981.5952	-1019.687	38.09202	71323.62	29.99664	0.995244	0.99878	1.00121	1.00476	3.375616
3150	-991.6213	-1031.206	39.58517	92721.11	26.77052	0.995829	0.998931	1.00106	1.00418	3.338455
3160	-982.8655	-1038.219	55.35362	47480.2	33.72924	0.994173	0.998504	1.00148	1.00584	2.805434
3170	-995.7392	-1039.639	43.89967	34070.96	32.35862	0.993122	0.998233	1.00175	1.00689	3.162348
3180	-969.0547	-1029.389	60.33431	85117.59	28.3683	0.995647	0.998884	1.00111	1.00436	2.60596
3190	-978.2976	-1023.996	45.6981	62687.04	34.26717	0.994928	0.998699	1.00129	1.00508	3.084816
3200	-1001.713	-1036.162	34.44919	2218.94	23.78758	0.973146	0.99298	1.00676	1.02711	3.516347
3210	-994.3778	-1029.79	35.41184	78274.32	25.48343	0.99546	0.998836	1.00116	1.00455	3.493386
3220	-984.3534	-1027.303	42.94947	12401.78	28.916	0.988609	0.997062	1.00289	1.01144	3.218179
3230	-990.0391	-1033.933	43.89358	37618.85	29.0373	0.993454	0.998319	1.00167	1.00656	3.18537
3240	-1013.384	-1043.446	30.06212	25802.95	27.56797	0.992098	0.997968	1.00201	1.00792	3.68482
3250	-990.2331	-1029.463	39.22952	27024.42	26.5025	0.992278	0.998014	1.00196	1.00774	3.350831
3260	-995.2465	-1033.101	37.85429	20650.88	32.50931	0.991169	0.997727	1.00225	1.00886	3.346584
3270	-991.3463	-1035.342	43.99571	13608.78	27.08191	0.989125	0.997196	1.00276	1.01092	3.176332
3280	-997.4746	-1039.304	41.82944	70399.02	29.2502	0.995213	0.998772	1.00122	1.00479	3.255524
3290	-1013.15	-1038.813	25.6627	25689.87	26.35447	0.992081	0.997963	1.00201	1.00794	3.864942
3300	-1004.651	-1032.476	27.82456	11221.83	27.91884	0.988026	0.99691	1.00304	1.01202	3.760083
3310	-976.9575	-1032.389	55.431	68033.78	29.60241	0.995131	0.998751	1.00124	1.00488	2.794156
3320	-985.6208	-1031.043	45.42173	44158.01	26.39873	0.993958	0.998449	1.00154	1.00606	3.115808
3330	-992.1277	-1034.294	42.16593	11146.68	30.68828	0.987986	0.996899	1.00305	1.01207	3.234332
3340	-993.1831	-1035.059	41.87558	82377.42	29.02789	0.995575	0.998865	1.00113	1.00443	3.254904
3350	-1003.647	-1045.671	42.02392	83239.63	27.90698	0.995598	0.998871	1.00112	1.00441	3.251479
3360	-1003.733	-1031.418	27.68539	34455.79	21.66538	0.993161	0.998243	1.00174	1.00686	3.774186
3370	-1034.904	-1054.897	19.99322	21864.73	21.18367	0.991417	0.997791	1.00218	1.00861	4.124716
3380	-1022.96	-1049.024	26.06346	90452.89	20.05391	0.995777	0.998917	1.00108	1.00423	3.800562
3390	-995.7856	-1030.247	34.4616	68313.52	29.30077	0.995141	0.998754	1.00124	1.00487	3.506734
3400	-987.8856	-1022.253	34.36699	85291.7	24.76233	0.995651	0.998885	1.00111	1.00436	3.530692
3410	-1023.983	-1041.935	17.95119	15827.5	25.34493	0.989915	0.997401	1.00256	1.01012	4.181632
3420	-995.1323	-1026.4	31.26727	89614.67	27.72498	0.995757	0.998912	1.00108	1.00425	3.639221
3430	-999.8148	-1037.169	37.35386	86468.15	25.36743	0.995681	0.998893	1.0011	1.00433	3.416274
3440	-973.8851	-1029.064	55.17871	58543.35	32.2867	0.994751	0.998653	1.00134	1.00526	2.813813
3450	-989.0487	-1039.445	50.39631	75542.58	32.01545	0.995379	0.998815	1.00118	1.00463	2.963164
3460	-992.8879	-1033.842	40.95451	50602.33	30.17784	0.994355	0.998551	1.00144	1.00566	3.278651
3470	-982.6215	-1035.352	52.73019	65241.87	34.26512	0.995028	0.998725	1.00127	1.00498	2.879617
3480	-984.6301	-1029.812	45.18184	79873.4	27.31549	0.995506	0.998848	1.00115	1.0045	3.134533
3490	-987.5614	-1026.244	38.6824	98835.68	28.94016	0.99596	0.998964	1.00103	1.00405	3.36557
3500	-996.1788	-1044.098	47.9197	24987	26.98276	0.99197	0.997935	1.00204	1.00805	3.030127
3510	-1019.833	-1042.6	22.76706	88556.33	22.82853	0.995732	0.998906	1.00109	1.00427	4.009348
3520	-993.7791	-1034.336	40.55705	14027.08	29.46689	0.989288	0.997238	1.00272	1.01075	3.29759
3530	-991.5864	-1032.646	41.05969	84320.28	28.6299	0.995626	0.998879	1.00111	1.00438	3.284655
3540	-1005.059	-1034.121	29.06187	27908.5	23.28313	0.992402	0.998046	1.00193	1.00762	3.738949
3550	-976.439	-1015.234	38.79512	58619.67	28.63175	0.994755	0.998654	1.00134	1.00525	3.363742
3560	-982.8115	-1027.447	44.63507	85498.68	26.93698	0.995656	0.998886	1.00111	1.00435	3.151439
3570	-996.1028	-1031.181	35.07844	69035.37	20.59585	0.995166	0.99876	1.00123	1.00484	3.383172
3580	-1015.333	-1040.521	25.18784	70064.86	26.87503	0.995202	0.998769	1.00122	1.00481	3.874472
3590	-993.3773	-1028.511	35.13391	75780.62	24.43287	0.995386	0.998817	1.00118	1.00462	3.496433
3600	-991.4139	-1033.547	42.13323	54412.55	26.87353	0.994556	0.998603	1.00139	1.00545	3.243937
3610	-991.2198	-1032.445	41.22561	11017.61	26.72993	0.987916	0.996881	1.00307	1.01214	3.27695
3620	-993.5194	-1042.649	49.12994	73652.03	30.08906	0.99532	0.9988	1.00119	1.00469	3.007709
3630	-991.3291	-1032.828	41.49886	27639.71	26.18808	0.992365	0.998037	1.00194	1.00766	3.262601
3640	-997.3168	-1045.896	48.57948	47523.51	31.51916	0.994175	0.998505	1.00148	1.00584	3.022532
3650	-977.4013	-1035.174	57.77315	29084.1	29.08101	0.992556	0.998086	1.00189	1.00746	2.708027
3660	-972.1121	-1024.812	52.70016	23486.56	31.91441	0.991718	0.997869	1.00211	1.00831	2.891382
3670	-991.8392	-1040.375	48.53612	16094.55	42.10033	0.989998	0.997423	1.00254	1.01004	2.880558
3680	-968.8456	-1025.845	56.99938	61971.13	28.3099	0.994899	0.998691	1.0013	1.00511	2.722489
3690	-974.9756	-1032.031	57.05567	45728.29	40.9066	0.994062	0.998476	1.00151	1.00595	2.693978
3700	-991.3971	-1039.824	48.42742	74052.96	28.70845	0.995333	0.998803	1.00119	1.00467	3.027739
3710	-979.1603	-1033.173	54.01225	55022.08	32.61786	0.994586	0.998611	1.00138	1.00542	2.849323
3720	-976.3572	-1037.511	61.1539	87517.83	33.85421	0.995707	0.998899	1.00109	1.0043	2.633605
3730	-983.6757	-1037.364	53.68817	2574.354	27.85727	0.97506	0.993491	1.00629	1.02516	2.832715
3740	-998.5147	-1050.588	52.07342	42934.02	28.98023	0.993872	0.998426	1.00156	1.00614	2.903196
3750	-1016.087	-1053.001	36.91429	99411.85	28.38796	0.995971	0.998967	1.00103	1.00403	3.431383
3760	-992.1676	-1034.96	42.79215	40093.69	28.35119	0.993659	0.998371	1.00161	1.00636	3.224335
3770	-974.3125	-1035.029	60.71687	55033.27	33.42379	0.994587	0.998611	1.00138	1.00542	2.646037
3780	-979.7412	-1030.896	51.15445	81393.32	30.7895	0.995548	0.998859	1.00113	1.00446	2.941481
3790	-995.3609	-1037.203	41.84196	33829.84	30.72578	0.993098	0.998226	1.00176	1.00692	3.244539
3800	-974.9676	-1030.457	55.48907	44393.18	31.97267	0.993974	0.998453	1.00153	1.00604	2.804055
3810	-987.8187	-1030.5	42.68129	13874.15	30.43012	0.989229	0.997223	1.00274	1.01081	3.219603
3820	-971.547	-1025.359	53.81181	54298.26	28.86324	0.99455	0.998601	1.00139	1.00546	2.841952
3830	-979.0154	-1036.912	57.89641	33475.46	37.99739	0.993061	0.998217	1.00177	1.00696	2.705094
3840	-963.1027	-1015.472	52.36966	56750.01	33.3715	0.994669	0.998632	1.00136	1.00534	2.896075
3850	-993.8676	-1036.738	42.87077	87992.78	28.79782	0.995718	0.998902	1.00109	1.00429	3.221145
3860	-976.5156	-1022.748	46.23237	93420.69	26.63723	0.995844	0.998935	1.00106	1.00416	3.088439
3870	-1007.389	-1034.097	26.70862	54578.15	27.68642	0.994564	0.998605	1.00138	1.00545	3.804345
3880	-993.3426	-1029.004	35.66107	43679.74	25.64888	0.993925	0.99844	1.00155	1.00609	3.484318
3890	-997.1109	-1026.759	29.64807	85891.97	25.1574	0.995666	0.998889	1.0011	1.00434	3.720711
3900	-996.5798	-1037.88	41.29984	19491.92	30.07763	0.99091	0.99766	1.00231	1.00912	3.268033
3910	-998.1963	-1043.712	45.51567	64295.35	24.38563	0.994992	0.998715	1.00128	1.00502	3.070162
3920	-992.4439	-1030.695	38.25075	23322.18	24.8161	0.991689	0.997862	1.00211	1.00834	3.374585
3930	-973.2424	-1019.617	46.37449	94642.1	24.58154	0.995871	0.998942	1.00105	1.00413	3.040738
3940	-992.3565	-1031.211	38.85494	30301.58	29.81082	0.992707	0.998125	1.00186	1.00731	3.352093
3950	-988.6794	-1034.113	45.43408	72688.08	27.79122	0.995289	0.998792	1.0012	1.00472	3.128641
3960	-996.2099	-1028.356	32.14591	70643.74	27.07522	0.995222	0.998774	1.00122	1.00479	3.613943
3970	-972.3024	-1024.818	52.51586	32248.68	31.52087	0.992931	0.998183	1.0018	1.00709	2.897643
3980	-997.3383	-1041.612	44.27403	45358.4	25.18957	0.994038	0.998469	1.00152	1.00597	3.13999
3990	-989.0206	-1031.207	42.18677	37923.89	38.55429	0.99348	0.998325	1.00166	1.00653	3.107206
4000	-984.2572	-1029.262	45.00442	49132.66	32.34117	0.994271	0.998529	1.00146	1.00574	3.128386
4010	-988.0468	-1036.036	47.98929	74971.8	29.67325	0.995362	0.99881	1.00118	1.00465	3.04561
4020	-999.5749	-1032.626	33.05085	63524.69	25.36621	0.994961	0.998707	1.00128	1.00505	3.585899
4030	-994.0371	-1038.58	44.54278	92588.3	28.71116	0.995826	0.99893	1.00106	1.00418	3.163054
4040	-988.908	-1047.08	58.17236	1001.926	32.65877	0.960133	0.98946	1.00997	1.04044	2.721845
4050	-994.8411	-1046.713	51.8715	87125.82	31.12473	0.995697	0.998897	1.0011	1.00431	2.918356
4060	-1001.275	-1033.437	32.1629	40362.21	27.32078	0.99368	0.998377	1.00161	1.00633	3.611097
4070	-997.6793	-1033.337	35.65785	10347.77	25.5535	0.987532	0.996781	1.00316	1.01252	3.484054
4080	-989.6066	-1034.306	44.69929	80952.13	27.20398	0.995536	0.998855	1.00114	1.00447	3.151354
4090	-998.5111	-1042.994	44.48295	69796.35	26.33114	0.995193	0.998767	1.00122	1.00482	3.150529
4100	-990.8922	-1038.94	48.04738	48359.89	29.11871	0.994226	0.998518	1.00147	1.00579	3.042581
4110	-993.2538	-1036.621	43.3676	17708.5	27.87706	0.990464	0.997544	1.00242	1.00957	3.203251
4120	-1002.724	-1044.315	41.59107	46203.43	26.20633	0.994093	0.998483	1.0015	1.00592	3.25925
4130	-1006.357	-1041.047	34.69037	93434.78	33.5047	0.995845	0.998935	1.00106	1.00416	3.422965
4140	-1001.58	-1035.74	34.15987	14678.26	24.97099	0.989528	0.997301	1.00266	1.01051	3.540407
4150	-981.3193	-1026.134	44.81498	13368.6	24.95884	0.989028	0.997171	1.00279	1.01101	3.11343
4160	-968.5249	-1023.454	54.92958	71733.08	31.19556	0.995258	0.998784	1.00121	1.00475	2.820314
4170	-1001.217	-1048.999	47.78206	5445.12	26.31458	0.982827	0.995548	1.00435	1.01728	3.024946
4180	-983.4188	-1026.674	43.25548	87753.69	25.49733	0.995712	0.998901	1.00109	1.00429	3.185821
4190	-976.9884	-1020.186	43.19709	63319.65	25.34484	0.994953	0.998705	1.00129	1.00506	3.185538
4200	-978.971	-1023.031	44.06034	61495.9	29.99781	0.994879	0.998686	1.0013	1.00513	3.176645
4210	-972.3991	-1026.063	53.66435	63987.77	26.70996	0.99498	0.998712	1.00128	1.00503	2.811139
4220	-979.6962	-1042.829	63.13259	40879.39	38.48071	0.99372	0.998387	1.0016	1.00629	2.564395
4230	-975.9913	-1027.693	51.70179	22517.56	36.55265	0.991542	0.997824	1.00215	1.00848	2.886521
4240	-978.926	-1028.722	49.79651	38770.08	33.73393	0.993552	0.998344	1.00164	1.00646	2.97015
4250	-985.1783	-1025.14	39.9619	41431.61	29.85025	0.993762	0.998398	1.00159	1.00625	3.314612
4260	-981.2855	-1019.467	38.1816	9589.735	26.2961	0.98705	0.996655	1.00329	1.01301	3.389712
4270	-1028.141	-1056.549	28.40788	76540.15	26.10319	0.995409	0.998823	1.00117	1.0046	3.763306
4280	-988.2427	-1024.542	36.29902	37738.36	28.22254	0.993464	0.998321	1.00166	1.00655	3.454382
4290	-1001.728	-1033.825	32.09652	12226.85	24.91744	0.988528	0.997041	1.00291	1.01152	3.622896
4300	-1004.378	-1040.007	35.62915	4211.736	29.92571	0.980482	0.99493	1.00493	1.01965	3.458717
4310	-1014.172	-1048.187	34.01554	75207.79	27.67254	0.995369	0.998812	1.00118	1.00464	3.540546
4320	-986.7077	-1039.093	52.38568	11802.8	30.43363	0.988324	0.996987	1.00296	1.01172	2.900705
4330	-997.0739	-1039.316	42.24162	89620.49	33.2642	0.995757	0.998912	1.00108	1.00425	3.201144
4340	-1004.251	-1051.625	47.37421	95586.35	30.1022	0.995892	0.998947	1.00105	1.00411	3.066042
4350	-1010.46	-1041.326	30.866	44584.7	22.51608	0.993987	0.998456	1.00153	1.00603	3.648694
4360	-997.6133	-1044.139	46.52619	25095.72	33.2896	0.991988	0.997939	1.00204	1.00804	3.072067
4370	-970.0881	-1018.72	48.63152	52523.98	30.05559	0.994459	0.998578	1.00141	1.00555	3.024273
4380	-986.1492	-1033.279	47.13006	72998.05	30.59653	0.995299	0.998794	1.0012	1.00471	3.072893
4390	-980.2354	-1038.575	58.33936	13437.47	29.89112	0.989056	0.997178	1.00278	1.01099	2.699434
4400	-999.5192	-1034.237	34.71738	577.3682	29.2901	0.947607	0.985998	1.01301	1.05338	3.498145
4410	-982.8468	-1034.842	51.99554	60311.63	32.33542	0.994829	0.998673	1.00132	1.00518	2.912237
4420	-1002.483	-1043.557	41.07424	49346.73	36.34047	0.994284	0.998533	1.00146	1.00573	3.181447
4430	-987.4535	-1042.918	55.46459	49597.88	29.86987	0.994298	0.998536	1.00145	1.00571	2.79543
4440	-980.4209	-1030.428	50.0071	23581.08	28.45241	0.991735	0.997874	1.0021	1.00829	2.970723
4450	-966.1369	-1019.479	53.34185	58085.22	37.15065	0.994731	0.998648	1.00134	1.00528	2.835063
4460	-1007.773	-1041.895	34.12124	10413.73	24.14073	0.987572	0.996791	1.00315	1.01248	3.53478
4470	-1004.322	-1034.304	29.98195	42300.65	23.98865	0.993826	0.998415	1.00157	1.00619	3.705455
4480	-1009.445	-1045.518	36.07283	35648.67	32.81257	0.993276	0.998272	1.00171	1.00674	3.395546
4490	-971.5828	-1021.897	50.31431	5667.098	32.79915	0.983166	0.995637	1.00426	1.01694	2.961605
4500	-1001.631	-1039.772	38.14061	52865.9	27.5361	0.994477	0.998583	1.00141	1.00553	3.391863
4510	-987.1356	-1033.439	46.3029	29756.01	26.35722	0.992641	0.998108	1.00187	1.00738	3.081807
4520	-996.6276	-1033.627	36.99906	78750.03	31.79605	0.995474	0.998839	1.00115	1.00453	3.385362
4530	-983.9774	-1029.128	45.15006	65878.62	28.43931	0.995052	0.998731	1.00126	1.00496	3.141399
4540	-976.0468	-1026.207	50.16063	7819.437	32.59038	0.985662	0.996292	1.00363	1.01441	2.967568
4550	-977.9939	-1032.287	54.29333	47489.36	34.34218	0.994173	0.998504	1.00148	1.00584	2.833535
4560	-993.939	-1036.521	42.58215	32347.9	29.22008	0.992941	0.998186	1.0018	1.00708	3.229905
4570	-986.8632	-1031.653	44.79025	39553.09	28.41845	0.993616	0.99836	1.00163	1.0064	3.154008
4580	-1005.133	-1031.47	26.33737	25184.48	22.96991	0.992002	0.997943	1.00203	1.00802	3.854078
4590	-997.7692	-1026.408	28.63888	84464.37	23.49511	0.99563	0.99888	1.00111	1.00438	3.758832
4600	-991.14	-1024.71	33.56964	41437.09	26.75991	0.993763	0.998398	1.00159	1.00625	3.563217
4610	-989.6691	-1027.062	37.39286	24394.76	25.87582	0.991873	0.99791	1.00207	1.00815	3.418101
4620	-986.4026	-1033.12	46.71713	63428.98	25.54303	0.994957	0.998706	1.00128	1.00505	3.051041
4630	-989.7626	-1029.664	39.90168	60043.83	25.85908	0.994817	0.99867	1.00132	1.00519	3.320996
4640	-986.0892	-1027.032	40.94264	91422.32	26.35417	0.995799	0.998923	1.00107	1.00421	3.285154
4650	-989.1793	-1028.92	39.74036	53712.51	26.4705	0.994521	0.998594	1.0014	1.00549	3.331398
4660	-997.8791	-1038.815	40.93566	62309.51	26.72426	0.994912	0.998695	1.0013	1.0051	3.287768
4670	-992.838	-1032.85	40.01203	50835.23	27.45995	0.994368	0.998554	1.00143	1.00564	3.32389
4680	-1005.516	-1039.165	33.64927	35151.38	27.06242	0.993228	0.99826	1.00172	1.00679	3.5585
4690	-1017.444	-1043.307	25.86334	86459.27	27.25243	0.99568	0.998893	1.0011	1.00433	3.842895
4700	-987.6889	-1030.326	42.63703	86650.68	30.20508	0.995685	0.998894	1.0011	1.00432	3.222708
4710	-983.1685	-1029.306	46.138	63216.93	32.57462	0.994949	0.998704	1.00129	1.00506	3.09115
4720	-994.4192	-1037.969	43.55028	36238.97	32.1341	0.993331	0.998287	1.0017	1.00669	3.175696
4730	-975.1476	-1037.267	62.11917	74737.27	44.58272	0.995354	0.998809	1.00118	1.00465	2.529009
4740	-976.4804	-1033.775	57.29427	2945.689	31.78183	0.976678	0.993921	1.00588	1.02352	2.747022
4750	-997.8319	-1043.382	45.54992	63589.64	29.48874	0.994964	0.998708	1.00128	1.00505	3.128122
4760	-983.0054	-1025.329	42.32371	68452.64	28.31309	0.995146	0.998755	1.00124	1.00486	3.240881
4770	-988.7716	-1033.451	44.67898	67346.77	28.50223	0.995106	0.998745	1.00125	1.0049	3.158071
4780	-992.4264	-1040.211	47.78494	56843.36	28.1032	0.994674	0.998633	1.00136	1.00534	3.046569
4790	-1000.068	-1032.35	32.28137	94756.96	22.67398	0.995874	0.998942	1.00105	1.00413	3.589365
4800	-995.8429	-1033.101	37.25802	36975.55	33.44578	0.993397	0.998304	1.00168	1.00662	3.347473
4810	-977.637	-1027.642	50.00542	52414.75	28.6431	0.994453	0.998576	1.00141	1.00556	2.972294
4820	-990.1452	-1035.694	45.54902	36127.97	29.24312	0.99332	0.998284	1.0017	1.0067	3.128362
4830	-976.7152	-1027.722	51.00673	60554.93	30.30637	0.994839	0.998676	1.00131	1.00517	2.945814
4840	-990.684	-1045.916	55.23168	36250.43	31.28211	0.993332	0.998287	1.0017	1.00668	2.810891
4850	-971.85	-1042.72	70.87019	21994.18	32.49429	0.991442	0.997798	1.00218	1.00858	2.330792
4860	-994.0856	-1035.383	41.29752	4702.79	25.67038	0.981526	0.995205	1.00467	1.0186	3.264829
4870	-1012.251	-1039.535	27.28376	60224.55	24.79533	0.994825	0.998672	1.00132	1.00518	3.816604
4880	-1007.557	-1032.243	24.686	25857.89	26.75313	0.992106	0.99797	1.00201	1.00792	3.895312
4890	-1015.82	-1039.908	24.08826	41079.7	21.88225	0.993736	0.998391	1.00159	1.00628	3.943336
4900	-1003.182	-1039.557	36.37459	26736.21	27.55258	0.992237	0.998004	1.00197	1.00778	3.455917
4910	-1001.194	-1036.708	35.51427	48677.15	25.90697	0.994245	0.998523	1.00147	1.00577	3.490768
4920	-989.4582	-1032.328	42.86962	54179.58	29.54032	0.994544	0.9986	1.00139	1.00547	3.218783
4930	-1015.227	-1036.615	21.38857	8472.985	28.17346	0.986225	0.996439	1.00349	1.01384	3.983993
4940	-985.0702	-1024.349	39.27925	87047.24	29.41502	0.995695	0.998896	1.0011	1.00431	3.341388
4950	-989.8994	-1038.577	48.67785	1383.176	25.66482	0.966032	0.991065	1.00852	1.03438	2.977195
4960	-1003.894	-1040.999	37.10478	862.5498	25.54759	0.957057	0.988617	1.01072	1.04361	3.427391
4970	-982.9236	-1029.59	46.6663	78322.06	33.50945	0.995462	0.998836	1.00116	1.00455	3.065472
