Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
340	-6286.702	-6315.768	29.06595	30.274	7.658948
350	-6299.474	-6322.108	22.63416	25.45794	7.907856
360	-6306.26	-6324.612	18.35234	29.08162	8.046974
370	-6320.222	-6342.177	21.95485	27.52215	7.944808
380	-6317.866	-6329.506	11.64011	28.38359	8.298817
390	-6320.604	-6339.548	18.94392	25.12229	8.047375
400	-6310.159	-6338.243	28.0838	25.73445	7.700907
410	-6303.491	-6325.869	22.37817	25.28756	7.914452
420	-6315.247	-6336.809	21.56225	24.04292	7.908717
430	-6329.159	-6339.881	10.72231	22.30036	8.289554
440	-6321.629	-6336.793	15.1643	27.68496	8.188846
450	-6287.782	-6323.442	35.6594	29.28394	7.450835
460	-6296.612	-6329.479	32.86647	26.80157	7.539874
470	-6311.817	-6330.426	18.60885	27.13654	8.069976
480	-6303.201	-6326.126	22.92501	29.44691	7.882219
490	-6322.655	-6330.091	7.436158	21.52518	8.387997
500	-6323.334	-6336.164	12.83077	25.80128	8.29363
510	-6350.659	-6356.938	6.278419	22.70054	8.507243
520	-6296.02	-6329.415	33.39577	27.8135	7.531061
530	-6297.632	-6320.746	23.11396	27.02826	7.90403
540	-6303.423	-6322.445	19.02214	25.369	8.048448
550	-6301.855	-6326.003	24.14745	27.10811	7.865866
560	-6329.79	-6354.861	25.07082	28.47668	7.824577
570	-6309.054	-6335.675	26.62099	25.48856	7.752027
580	-6304.559	-6327.184	22.62453	27.54515	7.920336
590	-6316.068	-6338.592	22.52437	26.46921	7.924539
600	-6313.477	-6342.959	29.48226	28.48207	7.669629
610	-6285.546	-6312.168	26.62195	29.6287	7.753345
620	-6320.061	-6341.656	21.59527	27.36029	7.958921
630	-6289.455	-6313.185	23.72995	27.67825	7.87949
640	-6290.95	-6317.721	26.77114	32.72558	7.661424
650	-6313.483	-6327.813	14.33004	22.19741	8.120747
660	-6298.768	-6330.042	31.27402	27.38962	7.605378
670	-6289.044	-6315.159	26.11519	27.32313	7.793699
680	-6302.747	-6326.722	23.97571	30.94067	7.808306
690	-6305.245	-6338.973	33.72847	29.19026	7.5175
700	-6333.254	-6349.858	16.6043	30.88797	8.048533
710	-6306.231	-6330.252	24.02097	23.24754	7.76347
720	-6317.863	-6348.229	30.36591	26.88601	7.634194
730	-6307.668	-6330.657	22.98901	27.06238	7.908639
740	-6300.574	-6310.62	10.04614	28.97777	8.336134
750	-6322.289	-6340.8	18.51157	26.11726	8.075426
760	-6312.903	-6329.352	16.4487	26.37731	8.154306
770	-6298.614	-6330.791	32.17734	28.20368	7.57548
780	-6319.352	-6343.298	23.94604	26.69531	7.87225
790	-6311.906	-6330.415	18.509	26.90084	8.075128
800	-6288.265	-6317.512	29.24677	29.46114	7.667327
810	-6284.846	-6307.004	22.15811	24.83781	7.912015
820	-6309.33	-6325.476	16.14597	25.21903	8.160059
830	-6307.173	-6317.77	10.59727	27.82834	8.35039
840	-6297.793	-6327.39	29.59643	27.30776	7.666204
850	-6300.602	-6322.941	22.33932	25.7242	7.923974
860	-6318.664	-6327.611	8.947383	28.43651	8.392039
870	-6311.197	-6336.306	25.10925	29.89046	7.798749
880	-6291.588	-6315.316	23.72764	29.14623	7.860942
890	-6298.848	-6329.55	30.70197	29.89486	7.61157
900	-6287.615	-6313.088	25.47324	27.7291	7.816301
910	-6286.959	-6320.32	33.3612	27.02225	7.524815
920	-6310.598	-6332.086	21.48795	27.47461	7.962114
930	-6295.188	-6322.238	27.05041	29.29225	7.744686
940	-6293.731	-6326.09	32.35942	28.61825	7.568147
950	-6313.727	-6333.53	19.8037	23.35521	7.950657
960	-6284.45	-6316.129	31.67861	29.8663	7.579331
970	-6287.79	-6316.294	28.50445	27.77693	7.706958
980	-6296.828	-6317.576	20.74773	28.93324	7.967759
990	-6309.722	-6327.379	17.6567	26.35781	8.108511
1000	-6306.321	-6327.777	21.45625	26.33068	7.964205
1010	-6315.915	-6340.548	24.63247	25.4187	7.828466
1020	-6296.204	-6315.049	18.84531	26.20707	8.063018
1030	-6296.508	-6330.297	33.78859	27.52069	7.514823
1040	-6274.031	-6304.396	30.36503	27.45459	7.638915
1050	-6287.935	-6319.233	31.29768	28.69899	7.604787
1060	-6298.248	-6322.977	24.72932	27.26609	7.844464
1070	-6300.497	-6319.953	19.45556	29.14703	8.007497
1080	-6294.541	-6323.616	29.07485	28.11438	7.685827
1090	-6284.309	-6317.086	32.77759	27.99676	7.553907
1100	-6302.644	-6327.959	25.31449	28.79643	7.81193
1110	-6307.886	-6333.308	25.42181	28.67172	7.809885
1120	-6298.155	-6336.913	38.75753	30.55119	7.335755
1130	-6295.69	-6324.87	29.18051	28.55804	7.679688
1140	-6304.979	-6318.626	13.64719	27.01556	8.254448
1150	-6309.211	-6331.731	22.51971	27.28379	7.925441
1160	-6304.972	-6332.381	27.40918	26.38901	7.73894
1170	-6284.95	-6317.701	32.75139	28.99327	7.552488
1180	-6309.705	-6324.033	14.3278	25.18183	8.231773
1190	-6295.928	-6325.551	29.62389	31.50439	7.611239
1200	-6309.888	-6332.918	23.03027	27.34987	7.906511
1210	-6297.847	-6324.587	26.74046	33.9875	7.614237
1220	-6301.578	-6324.352	22.77475	26.81176	7.916429
1230	-6321.3	-6328.788	7.488029	27.42978	8.472807
1240	-6279.811	-6305.671	25.86006	26.13098	7.794265
1250	-6294.418	-6320.418	25.99961	25.46908	7.775933
1260	-6303.528	-6326.676	23.14794	25.64008	7.891114
1270	-6292.289	-6323.114	30.82482	25.15075	7.575513
1280	-6338.776	-6345.41	6.633621	25.01313	8.537394
1290	-6295.092	-6321.141	26.04884	25.26153	7.768578
1300	-6315.292	-6335.582	20.29065	26.06972	8.006969
1310	-6266.462	-6299.973	33.51072	28.63207	7.52788
1320	-6290.35	-6320.633	30.28305	28.11728	7.642847
1330	-6314.183	-6341.359	27.17611	29.76292	7.732117
1340	-6301.137	-6330.502	29.36532	27.26895	7.674452
1350	-6300.399	-6326.961	26.56236	28.01315	7.775814
1360	-6291.739	-6313.195	21.45588	28.49542	7.951216
1370	-6293.819	-6314.34	20.52077	26.03669	7.997878
1380	-6316.097	-6323.644	7.547361	25.16552	8.501033
1390	-6327.348	-6332.213	4.864521	27.98503	8.551306
1400	-6296.754	-6326.961	30.20765	27.02692	7.641562
1410	-6301.693	-6323.928	22.23573	23.84441	7.871833
1420	-6310.264	-6324.972	14.70765	27.81107	8.203015
1430	-6302.629	-6331.892	29.26258	33.92362	7.54246
1440	-6284.333	-6314.376	30.04297	28.53782	7.649613
1450	-6281.257	-6314.785	33.52726	27.32452	7.522439
1460	-6295.564	-6323.623	28.05936	28.91999	7.71521
1470	-6275.382	-6299.789	24.40683	31.26791	7.784394
1480	-6310.817	-6331.075	20.25775	27.99399	8.001133
1490	-6291.794	-6315.955	24.16111	23.78242	7.787943
1500	-6302.988	-6327.75	24.76176	31.29085	7.77233
1510	-6273.596	-6298.299	24.70283	24.7525	7.806726
1520	-6286.14	-6306.388	20.24724	27.33373	8.008385
1530	-6277.186	-6306.217	29.03027	28.07665	7.687537
1540	-6288.322	-6318.801	30.47888	28.12381	7.635871
1550	-6282.826	-6307.581	24.7555	27.53788	7.842997
1560	-6311.837	-6325.941	14.10377	26.41263	8.24301
1570	-6274.485	-6304.801	30.31584	29.0915	7.635493
1580	-6279.463	-6303.979	24.51619	26.92921	7.851909
1590	-6288.135	-6309.697	21.56157	30.25936	7.907252
1600	-6316.024	-6325.998	9.973795	21.777	8.289127
1610	-6271.881	-6297.441	25.55989	29.01922	7.800125
1620	-6284.505	-6318.878	34.37218	27.80002	7.495868
1630	-6288.739	-6313.831	25.09217	26.74712	7.829639
1640	-6279.112	-6309.724	30.612	25.81704	7.604884
1650	-6279.522	-6300.398	20.87585	26.56972	7.98709
1660	-6289.556	-6314.502	24.94636	28.80889	7.824532
1670	-6292.063	-6316.055	23.99131	25.52872	7.856032
1680	-6286.761	-6307.215	20.45412	25.11465	7.987099
1690	-6290.887	-6320.478	29.59166	27.66675	7.66769
1700	-6277.684	-6302.992	25.30758	26.41855	7.818887
1710	-6312.412	-6333.794	21.38133	27.42736	7.966319
1720	-6307.667	-6319.009	11.34201	23.27911	8.310087
1730	-6297.764	-6331.233	33.46861	28.17952	7.529664
1740	-6288.934	-6322.602	33.66844	29.056	7.520479
1750	-6288.206	-6314.185	25.97925	34.62198	7.610015
1760	-6304.177	-6324.885	20.7083	27.87664	7.986493
1770	-6293.865	-6323.81	29.9446	25.91225	7.633074
1780	-6276.55	-6306.081	29.53134	27.80833	7.67
1790	-6262.25	-6295.786	33.53525	29.93911	7.516209
1800	-6289.556	-6309.628	20.07221	23.3071	7.936585
1810	-6315.275	-6317.648	2.373136	22.72116	8.679971
1820	-6324.488	-6345.417	20.92909	27.49149	7.982324
1830	-6291.725	-6316.512	24.78708	26.8396	7.841502
1840	-6304.436	-6321.45	17.014	29.21353	8.089474
1850	-6305.414	-6318.669	13.25551	27.77855	8.255904
1860	-6299.419	-6321.383	21.9632	27.41296	7.945187
1870	-6285.839	-6309.948	24.10863	30.68431	7.8115
1880	-6283.718	-6307.902	24.18363	24.61499	7.822984
1890	-6302.704	-6309.763	7.059226	22.787	8.476475
1900	-6294.512	-6318.397	23.88482	26.27848	7.871468
1910	-6309.448	-6328.304	18.85616	26.0045	8.06162
1920	-6299.116	-6317.103	17.98693	28.88104	8.064421
1930	-6288	-6304.532	16.53198	28.15476	8.131178
1940	-6259.486	-6288.831	29.34459	29.58727	7.662104
1950	-6291.476	-6314.644	23.16872	27.99605	7.897127
1960	-6297.063	-6312.966	15.90237	23.97337	8.141868
1970	-6299.622	-6312.105	12.48269	24.10823	8.288009
1980	-6303.188	-6322.674	19.48647	25.01187	8.023523
1990	-6291.233	-6317.913	26.68085	30.26764	7.73788
2000	-6277.364	-6302.822	25.45809	27.76038	7.816708
2010	-6283.843	-6314.367	30.52375	24.82663	7.574734
2020	-6314.963	-6329.068	14.10508	27.9572	8.221698
2030	-6308.578	-6336.977	28.39883	27.16503	7.709373
2040	-6310.914	-6330.042	19.12785	24.57109	8.027169
2050	-6303.133	-6312.389	9.25605	21.19723	8.276391
2060	-6298.8	-6315.824	17.02431	24.53719	8.111942
2070	-6290.545	-6308.19	17.64422	28.52509	8.084352
2080	-6290.384	-6310.737	20.35378	27.1712	8.005495
2090	-6292.426	-6314.368	21.94122	25.49395	7.935727
2100	-6287.763	-6303.328	15.5652	26.58284	8.186893
2110	-6293.297	-6312.286	18.98938	26.1612	8.057335
2120	-6288.155	-6311.323	23.16761	24.31425	7.853282
2130	-6293.354	-6316.897	23.54324	25.48874	7.872781
2140	-6294.602	-6313.795	19.1931	26.88073	8.049777
2150	-6306.203	-6324.113	17.90985	27.8795	8.086836
2160	-6283.377	-6311.528	28.15125	25.05923	7.678742
2170	-6294.357	-6317.045	22.68822	26.8129	7.919658
2180	-6272.575	-6297.464	24.8891	26.21767	7.832532
2190	-6273.27	-6302.279	29.00837	25.28858	7.652292
2200	-6303.155	-6332.166	29.01105	30.97142	7.644799
2210	-6295.17	-6315.25	20.0798	29.33756	7.981554
2220	-6316.026	-6334.844	18.81878	25.80718	8.061599
2230	-6312.223	-6331.574	19.3511	23.51345	7.977945
2240	-6294.736	-6308.388	13.65153	26.4407	8.259948
2250	-6288.172	-6313.93	25.75713	26.67777	7.804274
2260	-6291.784	-6314.713	22.92897	29.2885	7.885465
2270	-6287.994	-6322.508	34.51395	27.27143	7.485675
2280	-6303.084	-6336.01	32.92548	26.37403	7.529578
2290	-6325.252	-6328.843	3.590456	26.82031	8.631735
2300	-6316.328	-6327.26	10.93171	24.52753	8.360098
2310	-6310.897	-6331.199	20.30268	27.56286	8.004464
2320	-6295.383	-6325.972	30.58952	28.26366	7.631619
2330	-6294.337	-6317.564	23.22691	25.97092	7.893112
2340	-6338.18	-6351.98	13.79978	25.72723	8.255946
2350	-6298.511	-6324.898	26.38699	28.55778	7.777509
2360	-6324.234	-6334.654	10.41977	26.75974	8.378014
2370	-6300.983	-6315.536	14.55307	24.33081	8.207988
2380	-6296.675	-6322.124	25.44946	24.10052	7.74979
2390	-6279.461	-6302.057	22.59624	28.98442	7.902914
2400	-6291.008	-6318.785	27.7764	25.23204	7.699286
2410	-6289.883	-6308.423	18.53925	27.35144	8.070702
2420	-6284.67	-6303.564	18.89417	26.60858	8.061637
2430	-6280.319	-6304.623	24.30353	29.23165	7.83961
2440	-6276.438	-6303.416	26.97768	28.89276	7.752967
2450	-6286.413	-6319.381	32.96833	27.90919	7.546819
2460	-6286.651	-6312.379	25.72734	26.69927	7.805552
2470	-6276.869	-6314.356	37.48692	30.46348	7.378492
2480	-6296.236	-6312.997	16.76091	26.72323	8.141255
2490	-6286.429	-6315.412	28.98293	26.80325	7.684792
2500	-6287.909	-6310.894	22.98508	26.94095	7.908776
2510	-6279.221	-6302.658	23.43668	25.5146	7.87748
2520	-6288.307	-6300.308	12.00155	26.19504	8.324236
2530	-6287.703	-6306.65	18.94767	31.50335	7.950159
2540	-6299.927	-6308.997	9.070085	27.0686	8.422844
2550	-6301.906	-6306.402	4.495756	23.21202	8.602398
2560	-6269.845	-6297.611	27.76595	25.87152	7.7163
2570	-6287.945	-6313.699	25.75414	24.88356	7.768783
2580	-6294.233	-6309.723	15.49002	25.36762	8.187665
2590	-6318.046	-6338.105	20.0592	23.74355	7.958692
2600	-6301.893	-6309.318	7.425672	22.74127	8.458463
2610	-6287.958	-6300.331	12.37269	29.44626	8.240592
2620	-6285.712	-6316.407	30.69445	24.93531	7.572366
2630	-6293.167	-6315.825	22.65804	28.23294	7.912635
2640	-6294.804	-6322.248	27.44415	31.19509	7.689298
2650	-6308.187	-6329.542	21.35537	28.61074	7.952789
2660	-6284.814	-6304.758	19.9437	26.92312	8.021726
2670	-6303.562	-6326.022	22.45972	27.33224	7.927448
2680	-6284.342	-6315.448	31.10564	28.52704	7.612428
2690	-6293.844	-6313.565	19.72068	27.51848	8.02602
2700	-6300.146	-6318.902	18.75546	22.44959	7.940353
2710	-6302.656	-6312.63	9.974238	28.84953	8.342901
2720	-6274.739	-6292.228	17.48903	24.95189	8.10227
2730	-6284.467	-6308.561	24.09417	29.80211	7.834769
2740	-6274.064	-6306.463	32.3994	29.15502	7.56334
2750	-6281.15	-6306.511	25.36074	28.31262	7.816144
2760	-6280.514	-6299.971	19.45693	29.65376	7.994491
2770	-6279.204	-6319.396	40.19249	29.1365	7.296031
2780	-6267.359	-6294.433	27.07388	25.73456	7.740153
2790	-6280.838	-6307.229	26.39086	27.10524	7.783098
2800	-6299.297	-6326.326	27.02875	25.70213	7.741184
2810	-6301.894	-6324.41	22.51661	24.99039	7.90181
2820	-6293.016	-6314.841	21.8253	26.9869	7.951774
2830	-6303.905	-6316.951	13.04604	24.30325	8.269319
2840	-6295.553	-6316.153	20.60002	28.52737	7.980691
2850	-6294.716	-6318.291	23.57541	31.42012	7.806023
2860	-6275.899	-6309.11	33.21086	32.4686	7.472134
2870	-6284.494	-6312.063	27.56945	28.80434	7.733532
2880	-6293.263	-6320.425	27.16205	25.16641	7.721634
2890	-6301.132	-6324.754	23.6215	30.74311	7.82566
2900	-6314.793	-6331.757	16.96442	29.27074	8.089604
2910	-6304.492	-6319.673	15.18127	27.13468	8.196307
2920	-6302.535	-6320.45	17.91553	27.4327	8.092622
2930	-6283.171	-6311.138	27.96691	27.95873	7.72587
2940	-6296.626	-6318.387	21.76102	25.592	7.944446
2950	-6294.092	-6326.725	32.63309	26.0472	7.532949
2960	-6294.369	-6314.241	19.87213	29.58595	7.982292
2970	-6277.791	-6296.526	18.7351	25.82968	8.065031
2980	-6296.082	-6320.089	24.00728	26.23019	7.866302
2990	-6294.614	-6318.047	23.43247	24.13774	7.835094
3000	-6290.679	-6313.245	22.56625	25.34524	7.908251
3010	-6299.859	-6326.365	26.50646	29.56705	7.758407
3020	-6300.235	-6330.677	30.44184	24.90904	7.581436
3030	-6287.647	-6306.016	18.36884	27.1873	8.078417
3040	-6277.496	-6315.171	37.67493	27.62704	7.375027
3050	-6284.095	-6316.883	32.78772	26.2116	7.531117
3060	-6299.027	-6317.664	18.63737	25.32371	8.062942
3070	-6268.721	-6299.738	31.017	29.26709	7.609555
3080	-6307.013	-6321.658	14.64471	24.80846	8.214031
3090	-6313.29	-6334.448	21.1584	27.49088	7.973987
3100	-6309.719	-6338.276	28.55709	27.00561	7.702473
3110	-6292.677	-6319.722	27.04556	28.01465	7.758557
3120	-6315.703	-6333.779	18.07634	24.94951	8.078685
3130	-6309.477	-6327.486	18.00909	27.51865	8.088216
3140	-6304.427	-6312.462	8.034963	26.47013	8.471931
3150	-6316.33	-6348.653	32.32283	25.37016	7.524201
3160	-6297.393	-6314.148	16.75424	26.47721	8.142512
3170	-6295.29	-6317.424	22.13433	26.35762	7.938631
3180	-6283.029	-6313.384	30.35507	29.65916	7.626897
3190	-6302.671	-6330.951	28.28078	28.93722	7.707353
3200	-6304.579	-6330.267	25.68759	26.79158	7.807666
3210	-6289.247	-6319.4	30.15277	27.33079	7.645975
3220	-6295.361	-6318.657	23.29526	26.5752	7.896061
3230	-6299.064	-6315.115	16.05156	26.75966	8.167557
3240	-6296.917	-6320.621	23.70389	25.89532	7.873666
3250	-6279.353	-6318.791	39.43776	31.27577	7.303554
3260	-6290.421	-6317.433	27.01155	27.65614	7.760963
3270	-6299.635	-6322.623	22.98867	28.79966	7.892643
3280	-6294.52	-6315.425	20.90536	23.78311	7.924872
3290	-6299.588	-6314.591	15.00227	27.02363	8.2042
3300	-6284.316	-6309.772	25.45605	27.06453	7.817484
3310	-6292.19	-6310.483	18.29273	24.30277	8.05342
3320	-6300.32	-6319.86	19.53916	27.59467	8.031829
3330	-6285.458	-6308.926	23.46755	24.67641	7.85415
3340	-6271.842	-6307.363	35.52098	28.84251	7.457401
3350	-6295.043	-6314.567	19.52392	25.72885	8.03347
3360	-6279.867	-6316.695	36.82797	26.05324	7.372093
3370	-6288.753	-6314.184	25.43143	26.95677	7.818035
3380	-6281.025	-6311.948	30.92349	27.88883	7.620065
3390	-6325.327	-6337.877	12.55041	25.78256	8.304505
3400	-6320.347	-6346.504	26.15656	27.3461	7.792201
3410	-6309.211	-6319.315	10.10306	25.67871	8.399785
3420	-6316.716	-6328.453	11.73651	27.6139	8.314184
3430	-6275.135	-6310.559	35.42371	26.54845	7.439069
3440	-6313.52	-6326.813	13.29244	28.49197	8.23779
3450	-6285.148	-6306.756	21.608	26.11632	7.956859
3460	-6320.642	-6336.202	15.56052	26.79058	8.185668
3470	-6311.139	-6320.201	9.062736	25.73879	8.440014
3480	-6276.827	-6309.559	32.73165	31.90611	7.502456
3490	-6283.979	-6303.42	19.44126	27.16044	8.039149
3500	-6324.088	-6334.367	10.27897	25.85396	8.392301
3510	-6277.881	-6304.876	26.99499	26.34245	7.754014
3520	-6314.119	-6328.049	13.93002	26.90131	8.24534
3530	-6312.983	-6328.538	15.55545	24.54265	8.171927
3540	-6290.059	-6321.036	30.97654	26.57949	7.607091
3550	-6284.205	-6324.133	39.92792	29.34118	7.305006
3560	-6286.424	-6318.689	32.26507	30.27509	7.553258
3570	-6305.203	-6334.635	29.43165	28.4868	7.671375
3580	-6286.596	-6317.519	30.92285	27.5444	7.61907
3590	-6310.165	-6326.795	16.62994	28.62035	8.117729
3600	-6280.111	-6308.32	28.20885	26.30839	7.707402
3610	-6270.502	-6297.261	26.75924	26.914	7.768521
3620	-6277.211	-6313.397	36.18624	28.52805	7.434332
3630	-6282.124	-6302.391	20.26679	25.65516	8.00368
3640	-6293.185	-6323.008	29.82323	31.42212	7.607122
3650	-6292.352	-6308.145	15.79326	24.13788	8.151582
3660	-6313.56	-6336.256	22.6959	28.08867	7.913012
3670	-6293.965	-6314.351	20.38545	22.97222	7.903593
3680	-6299.941	-6319.715	19.77353	25.25519	8.016878
3690	-6294.976	-6311.031	16.05496	30.95506	8.063752
3700	-6271.696	-6314.088	42.39129	28.82152	7.219071
3710	-6298.424	-6316.397	17.97225	24.45673	8.071116
3720	-6278.685	-6309.125	30.43955	25.78341	7.610682
3730	-6289.53	-6312.794	23.26393	25.80162	7.889269
3740	-6301.526	-6323.159	21.63292	28.89313	7.937946
3750	-6305.846	-6319.206	13.3604	25.53408	8.272484
3760	-6299.392	-6322.849	23.45765	25.70495	7.880174
3770	-6271.825	-6307.667	35.84184	30.39157	7.433523
3780	-6304.495	-6335.687	31.19159	28.39179	7.609959
3790	-6290.049	-6319.873	29.82367	28.26959	7.658693
3800	-6300.269	-6331.88	31.61122	29.47557	7.586897
3810	-6285.005	-6304.699	19.69479	26.38728	8.031269
3820	-6317.016	-6329.819	12.8037	23.32766	8.249275
3830	-6294.172	-6319.617	25.44508	29.073	7.803223
3840	-6276.155	-6298.498	22.34331	28.9335	7.912607
3850	-6294.1	-6317.094	22.99448	24.69764	7.874007
3860	-6270.283	-6301.746	31.4636	27.07311	7.595606
3870	-6271.711	-6308.012	36.30168	30.80761	7.412163
3880	-6269.761	-6293.179	23.41742	23.68562	7.814276
3890	-6303.287	-6324.619	21.3324	25.17792	7.953528
3900	-6268.746	-6304.567	35.82119	29.38801	7.444673
3910	-6285.989	-6311.715	25.72591	25.61384	7.79
3920	-6285.428	-6310.619	25.1909	28.73373	7.817101
3930	-6292.459	-6316.795	24.33584	25.11417	7.832526
3940	-6277.652	-6310.569	32.91665	27.74994	7.547978
3950	-6299.725	-6322.105	22.3803	27.10635	7.931058
3960	-6291.836	-6322.263	30.42686	26.7784	7.630602
3970	-6291.765	-6316.987	25.22222	27.95128	7.82409
3980	-6269.915	-6300.895	30.97988	25.58915	7.584136
3990	-6279.279	-6313.622	34.34211	26.28455	7.473679
4000	-6303.626	-6323.952	20.32575	25.26546	7.995205
4010	-6301.272	-6328.213	26.94101	29.50951	7.744742
4020	-6313.613	-6340.511	26.89873	29.52473	7.745903
4030	-6280.188	-6305.026	24.83835	27.55267	7.839941
4040	-6280.757	-6302.509	21.75194	25.57587	7.944539
4050	-6275.7	-6303.869	28.16961	28.0925	7.718123
4060	-6285.134	-6297.955	12.82057	26.02738	8.293651
4070	-6285.018	-6308.444	23.42621	28.99987	7.874002
4080	-6288.551	-6315.947	27.39599	25.43482	7.720186
4090	-6293.405	-6319.662	26.25689	28.2273	7.785211
4100	-6277.068	-6303.867	26.79822	31.03748	7.714431
4110	-6300.378	-6330.039	29.6611	25.94451	7.644764
4120	-6295.499	-6317.084	21.58528	29.23264	7.932579
4130	-6290.579	-6318.898	28.31858	26.88344	7.710321
4140	-6307.252	-6319.207	11.95433	26.2256	8.32584
4150	-6303.331	-6329.219	25.88883	27.54071	7.801837
4160	-6292.357	-6315.314	22.95683	27.33556	7.909248
4170	-6293.327	-6320.074	26.74662	27.90702	7.769756
4180	-6291.005	-6311.421	20.41674	25.71351	7.998581
4190	-6276.054	-6307.271	31.21628	25.1463	7.559781
4200	-6285.874	-6318.867	32.99355	26.3826	7.527183
4210	-6309.077	-6333.783	24.70583	29.52451	7.820181
4220	-6294.648	-6318.738	24.09031	29.98997	7.830455
4230	-6286.141	-6309.493	23.35201	29.14772	7.873801
4240	-6295.458	-6313.692	18.23384	24.60697	8.064491
4250	-6292.543	-6308.166	15.62244	25.56382	8.184114
4260	-6275.824	-6309.727	33.90319	29.75911	7.506139
4270	-6288.556	-6316.122	27.5658	26.57038	7.735309
4280	-6284.064	-6317.493	33.42834	28.6593	7.530675
4290	-6279.326	-6307.274	27.94867	27.04048	7.725233
4300	-6282.227	-6309.845	27.61721	28.48282	7.735104
4310	-6257.953	-6295.759	37.80596	27.96134	7.373981
4320	-6287.065	-6305.065	17.99981	26.93098	8.093881
4330	-6261.284	-6297.219	35.93466	31.98155	7.400307
4340	-6274.35	-6306.461	32.1106	28.02865	7.577776
4350	-6270.565	-6302.524	31.95909	26.5617	7.569808
4360	-6272.164	-6308.787	36.62255	30.90475	7.400163
4370	-6272.038	-6306.423	34.38524	29.34759	7.49386
4380	-6305.667	-6331.27	25.60301	29.13553	7.796775
4390	-6294.509	-6312.842	18.33275	30.18646	8.016294
4400	-6309.793	-6328.567	18.77436	25.49687	8.059985
4410	-6296.403	-6312.735	16.33228	27.22098	8.152951
4420	-6286.5	-6312.233	25.73318	28.02271	7.805349
4430	-6316.033	-6341.098	25.06493	25.76767	7.818843
4440	-6279.539	-6309.064	29.52409	30.17472	7.645783
4450	-6289.233	-6312.975	23.74172	26.45772	7.878463
4460	-6292.415	-6313.043	20.62804	25.65999	7.989664
4470	-6317.664	-6315.416	-2.247725	22.58604	8.87985
4480	-6301.808	-6311.046	9.238286	24.2331	8.424843
4490	-6279.7	-6300.325	20.62506	26.83408	7.99658
4500	-6310.446	-6328.873	18.42688	29.03637	8.045514
4510	-6312.708	-6329.945	17.23779	28.83844	8.091397
4520	-6287.087	-6309.272	22.18517	24.80679	7.910036
4530	-6283.629	-6319.219	35.59036	29.24741	7.453405
4540	-6298.33	-6324.574	26.24408	28.28914	7.785149
4550	-6316.444	-6330.249	13.80498	25.52567	8.255032
4560	-6306.877	-6323.035	16.15708	26.02645	8.165457
4570	-6296.981	-6318.564	21.58311	25.08835	7.941535
4580	-6286.426	-6318.354	31.92798	25.95976	7.55779
4590	-6317.008	-6326.821	9.81313	27.42236	8.388205
4600	-6290.111	-6314.044	23.93375	28.22768	7.867508
4610	-6284.397	-6315.752	31.35577	28.96978	7.600822
4620	-6305.033	-6326.4	21.36661	27.66311	7.965013
4630	-6294.626	-6315.661	21.03551	28.9371	7.957734
4640	-6308.678	-6333.801	25.12374	26.39524	7.82561
4650	-6285.287	-6309.522	24.23442	25.62656	7.848478
4660	-6279.005	-6303.928	24.92223	23.872	7.760575
4670	-6267.025	-6288.104	21.07882	25.3028	7.966131
