Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4620	-6288.716	-6321.407	32.69036	28.31488	7.557261
4630	-6298.946	-6309.141	10.19539	26.59197	8.388775
4640	-6316.546	-6329.631	13.08569	26.02937	8.28346
4650	-6313.187	-6328.118	14.93109	27.6514	8.197855
4660	-6319.053	-6332.444	13.39109	23.86141	8.24329
4670	-6288.345	-6296.999	8.653781	24.57099	8.453444
4680	-6309.849	-6322.835	12.98658	24.78536	8.280541
4690	-6286.902	-6314.396	27.49351	27.00673	7.741863
4700	-6286.612	-6294.842	8.229897	25.31133	8.473931
4710	-6285.164	-6301.963	16.79843	26.30926	8.141119
4720	-6310.746	-6340.9	30.15387	27.20049	7.645042
4730	-6291.489	-6329.556	38.06737	27.79871	7.362932
4740	-6270.894	-6288.149	17.2554	25.9318	8.122868
4750	-6284.211	-6313.636	29.42499	27.37285	7.672809
4760	-6287.878	-6308.168	20.29035	24.70769	7.983774
4770	-6304.588	-6316.322	11.73406	25.53359	8.336176
4780	-6288.435	-6318.59	30.15546	26.2508	7.632313
4790	-6279.007	-6309.244	30.23719	29.32851	7.635443
4800	-6295.706	-6315.588	19.88161	31.21057	7.931173
4810	-6300.237	-6317.989	17.75181	27.21736	8.100836
4820	-6268.594	-6295.419	26.82492	28.51926	7.762564
4830	-6271.768	-6291.84	20.07201	29.12102	7.986945
4840	-6264.232	-6293.051	28.81936	24.50625	7.629853
4850	-6256.313	-6284.411	28.09842	26.65608	7.716272
4860	-6272.683	-6304.796	32.11261	27.99791	7.57766
4870	-6307.476	-6328.303	20.82699	27.96536	7.981161
4880	-6283.081	-6308.25	25.16871	26.02073	7.819121
4890	-6303.669	-6320.807	17.13809	28.21736	8.108453
4900	-6304.741	-6322.523	17.78232	25.23233	8.095378
4910	-6284.531	-6301.448	16.91658	23.04889	8.058796
4920	-6296.647	-6315.557	18.91016	26.2752	8.060764
4930	-6285.72	-6304.354	18.63372	31.14649	7.973516
4940	-6274.452	-6302.306	27.85471	29.75618	7.709442
4950	-6297.918	-6319.373	21.45467	27.37634	7.963965
4960	-6288.63	-6313.739	25.10893	26.49391	7.827122
4970	-6302.013	-6314.922	12.90826	23.46105	8.250003
4980	-6288.389	-6301.053	12.66408	26.28323	8.298432
4990	-6295.385	-6315.521	20.13586	26.70239	8.014975
5000	-6284.843	-6300.195	15.35222	26.44262	8.195619
5010	-6294.481	-6307.728	13.2474	23.47882	8.236226
5020	-6285.759	-6304.284	18.52435	27.31804	8.071564
5030	-6292.074	-6311.503	19.42877	26.2993	8.04111
5040	-6299.397	-6323.652	24.25499	26.39761	7.858544
5050	-6298.229	-6315.16	16.93133	28.77399	8.10359
5060	-6296.177	-6308.503	12.32596	24.75994	8.306853
5070	-6270.95	-6297.828	26.87854	26.19972	7.756377
5080	-6278.298	-6298.245	19.9478	25.48105	8.013727
5090	-6307.781	-6341.832	34.05065	23.39787	7.343978
5100	-6281.656	-6295.762	14.10592	25.07672	8.239435
5110	-6301.13	-6310.312	9.182013	25.22765	8.436214
5120	-6298.749	-6315.553	16.80406	27.10172	8.136819
5130	-6290.578	-6307.703	17.12472	26.72383	8.127638
5140	-6295.826	-6309.88	14.05357	28.70083	8.205598
5150	-6280.13	-6306.996	26.86653	27.23463	7.765999
5160	-6282.277	-6295.276	12.99902	28.45373	8.249105
5170	-6293.308	-6320.177	26.86959	27.79756	7.765753
5180	-6276.103	-6312.372	36.26875	30.46904	7.418402
5190	-6293.787	-6319.015	25.22875	27.75097	7.825015
5200	-6293.079	-6317.464	24.38497	29.64014	7.828599
5210	-6316.278	-6326.933	10.65469	23.06385	8.331102
5220	-6293.575	-6302.429	8.85422	24.62512	8.445853
5230	-6320.997	-6324.377	3.37944	21.61215	8.582003
5240	-6310.509	-6319.265	8.756182	26.80714	8.439362
5250	-6288.86	-6312.2	23.33914	28.37117	7.886803
5260	-6305.127	-6318.103	12.97652	25.57762	8.287657
5270	-6289.257	-6310.51	21.2529	24.3247	7.932406
5280	-6289.423	-6300.558	11.13506	24.79808	8.355386
5290	-6283.737	-6298.182	14.44519	24.3062	8.211821
5300	-6285.482	-6315.811	30.32891	29.56408	7.629169
5310	-6280.642	-6311.068	30.42528	28.17893	7.637663
5320	-6307.071	-6335.536	28.46506	30.94321	7.663146
5330	-6295.244	-6309.119	13.87464	27.7795	8.233597
5340	-6271.365	-6302.091	30.72649	27.97198	7.62717
5350	-6287.52	-6316.03	28.50976	30.51311	7.672056
5360	-6270.814	-6299.438	28.62385	27.49718	7.702441
5370	-6283.005	-6311.02	28.01519	27.29477	7.724062
5380	-6277.379	-6298.834	21.45494	29.36266	7.934106
5390	-6295.341	-6324.416	29.07507	29.15581	7.677353
5400	-6314.143	-6336.585	22.44194	27.78308	7.925162
5410	-6291.573	-6310.281	18.7077	32.43178	7.920372
5420	-6289.457	-6313.858	24.40127	25.85378	7.846064
5430	-6299.612	-6327.571	27.95846	30.03241	7.700619
5440	-6305.568	-6335.511	29.94248	28.25753	7.654535
5450	-6301.147	-6317.555	16.40862	23.57944	8.105878
5460	-6312.696	-6326.728	14.03218	23.88271	8.217098
5470	-6306.615	-6328.839	22.22488	24.8199	7.908814
5480	-6316.752	-6332.05	15.29723	27.64756	8.184678
5490	-6282.405	-6306.837	24.43244	25.01319	7.825817
5500	-6301.511	-6316.253	14.74239	27.16084	8.212148
5510	-6292.168	-6318.495	26.32732	27.69324	7.785607
5520	-6288.306	-6305.357	17.0506	27.25062	8.126251
5530	-6291.131	-6312.71	21.57905	28.54027	7.946159
5540	-6293.741	-6309.153	15.41118	26.16152	8.194109
5550	-6273.608	-6303.539	29.93123	28.95171	7.650175
5560	-6304.592	-6321.824	17.23158	26.62109	8.124075
5570	-6288.528	-6319.392	30.86393	27.20004	7.618934
5580	-6295.411	-6323.529	28.11798	26.79687	7.717002
5590	-6291.197	-6317.96	26.76305	28.18706	7.76757
5600	-6284.003	-6304.002	19.99843	22.36763	7.878801
5610	-6297.421	-6319.081	21.65981	29.17217	7.931336
5620	-6296.873	-6311.714	14.8418	26.64908	8.213644
5630	-6295.386	-6316.522	21.13593	30.86841	7.902461
5640	-6273.724	-6307.493	33.76914	30.33199	7.502683
5650	-6271.283	-6302.333	31.0502	28.57812	7.614114
5660	-6274.556	-6299.776	25.22039	27.81234	7.825002
5670	-6301.365	-6319.135	17.76982	28.33035	8.08391
5680	-6292.41	-6315.869	23.45822	28.29288	7.883582
5690	-6288.504	-6307.699	19.19533	27.35323	8.046699
5700	-6296.119	-6313.086	16.96761	26.41842	8.134574
5710	-6286.658	-6307.977	21.31875	25.61818	7.962127
5720	-6295.84	-6321.075	25.2353	28.58576	7.817492
5730	-6308.927	-6326.762	17.83461	26.96313	8.099808
5740	-6284.533	-6310.652	26.11807	30.18292	7.758469
5750	-6295.601	-6318.318	22.71679	28.4288	7.907933
5760	-6292.339	-6304.352	12.01351	25.55079	8.325264
5770	-6307.034	-6325.904	18.87006	26.29618	8.062346
5780	-6277.152	-6302.049	24.89711	25.19183	7.812325
5790	-6276.397	-6300.435	24.03787	29.55542	7.842147
5800	-6280.22	-6300.527	20.30686	29.03425	7.980815
5810	-6289.837	-6307.534	17.6968	29.72548	8.051729
5820	-6280.023	-6304.501	24.47829	27.74536	7.85209
5830	-6289.428	-6312.409	22.98113	27.15774	7.908822
5840	-6299.115	-6309.078	9.962516	26.07452	8.403105
5850	-6294.514	-6314.672	20.15779	25.6164	8.007422
5860	-6293.27	-6315.693	22.42236	24.9856	7.905456
5870	-6281.736	-6303.981	22.24453	25.77243	7.928366
5880	-6277.228	-6301.337	24.10902	26.71721	7.866255
5890	-6286.38	-6310.989	24.60865	28.26846	7.843179
5900	-6299.556	-6330.906	31.34983	29.87329	7.590232
5910	-6276.912	-6301.848	24.93611	28.73574	7.82594
5920	-6280.574	-6306.158	25.58416	30.48292	7.768716
5930	-6300.342	-6320.396	20.05438	27.33509	8.01543
5940	-6301.886	-6319.157	17.27106	24.26982	8.094479
5950	-6309.228	-6324.798	15.56919	24.94153	8.179046
5960	-6325.513	-6344.925	19.41181	25.10529	8.028417
5970	-6274.676	-6305.205	30.52926	27.89993	7.634208
5980	-6281.178	-6296.49	15.31289	25.70698	8.197039
5990	-6315.324	-6338.64	23.31605	28.091	7.89091
6000	-6273.88	-6308.381	34.50132	30.56378	7.47486
6010	-6300.215	-6320.242	20.02719	24.95979	8.00073
6020	-6270.894	-6315.046	44.15246	28.29497	7.152181
6030	-6296.926	-6320.709	23.78254	29.19787	7.858082
6040	-6264.266	-6290.617	26.35123	28.88822	7.774711
6050	-6317.555	-6328.195	10.63996	27.24659	8.361576
6060	-6293.063	-6311.025	17.96232	25.99109	8.095926
6070	-6283.01	-6314.011	31.00087	27.17938	7.613717
6080	-6279.251	-6311.915	32.66426	28.52251	7.557804
6090	-6315.688	-6333.905	18.21682	26.06809	8.086511
6100	-6293.479	-6310.754	17.27502	26.32529	8.123003
6110	-6279.661	-6302.379	22.71866	29.36407	7.891037
6120	-6306.539	-6318.053	11.51406	26.30145	8.342039
6130	-6300.178	-6317.534	17.35586	24.96386	8.107831
6140	-6282.763	-6301.053	18.29088	28.11263	8.069432
6150	-6280.829	-6312.646	31.81702	27.59664	7.586904
6160	-6289.538	-6309.535	19.99645	27.06768	8.019194
6170	-6267.398	-6296.202	28.80403	27.19808	7.694654
6180	-6280.309	-6299.416	19.10684	25.98758	8.051868
6190	-6289.422	-6320.964	31.5423	27.38173	7.595525
6200	-6287.932	-6313.148	25.21596	30.31259	7.785156
6210	-6307.762	-6333.648	25.88596	27.45144	7.802062
6220	-6268.185	-6310.396	42.21058	31.90366	7.20541
6230	-6277.301	-6307.884	30.5829	29.17628	7.625415
6240	-6297.842	-6330.958	33.11617	29.61613	7.534303
6250	-6294.573	-6313.844	19.27098	27.28708	8.044486
6260	-6284.969	-6299.805	14.83612	28.06368	8.19336
6270	-6289.995	-6318.205	28.20997	27.11685	7.716054
6280	-6295.913	-6318.004	22.09125	29.33696	7.913005
6290	-6292.347	-6307.662	15.31537	29.3002	8.145069
6300	-6279.046	-6307.207	28.16067	29.11817	7.709223
6310	-6294.372	-6328.073	33.7015	30.64356	7.499609
6320	-6267.009	-6300.584	33.57564	30.6427	7.503732
6330	-6289.625	-6303.606	13.98084	25.47693	8.247875
6340	-6265.171	-6296.582	31.4116	30.42929	7.578579
6350	-6288.096	-6315.41	27.31435	30.03945	7.721919
6360	-6315.139	-6331.475	16.33607	25.79155	8.157722
6370	-6285.487	-6305.061	19.5739	28.35608	8.019782
6380	-6310.917	-6326.047	15.12994	24.71278	8.192729
6390	-6292.109	-6309.365	17.25563	26.71244	8.122793
6400	-6304.572	-6315.319	10.74701	23.89437	8.354952
6410	-6292.909	-6317.422	24.51296	28.3508	7.845662
6420	-6301.107	-6315.46	14.35365	24.52945	8.220624
6430	-6289.518	-6310.612	21.09361	25.85604	7.974028
6440	-6299.607	-6324.598	24.99061	29.63895	7.808191
6450	-6306.728	-6322.335	15.60663	23.70017	8.144598
6460	-6312.661	-6332.907	20.24533	27.14521	8.009626
6470	-6294.796	-6328.867	34.07102	27.30679	7.502335
6480	-6274.115	-6294.931	20.81532	26.29429	7.988361
6490	-6280.719	-6304.369	23.64973	27.04777	7.884218
6500	-6295.2	-6305.956	10.75575	26.26781	8.371177
6510	-6278.558	-6302.38	23.82137	27.54076	7.876906
6520	-6281.05	-6295.284	14.23436	27.27096	8.229302
6530	-6308.189	-6327.702	19.51338	26.34617	8.038038
6540	-6292.789	-6316.569	23.77988	27.8797	7.876284
6550	-6303.276	-6320.233	16.95701	25.66172	8.132742
6560	-6291.951	-6308.577	16.62593	27.96038	8.131474
6570	-6278.824	-6300.686	21.8627	27.55153	7.947948
6580	-6260.695	-6295.397	34.70271	32.27662	7.431308
6590	-6296.749	-6323.317	26.56772	27.65513	7.777014
6600	-6306.625	-6330.72	24.09507	27.19672	7.867791
6610	-6299.425	-6318.194	18.76844	27.07414	8.06452
6620	-6304.59	-6315.709	11.1192	28.91343	8.30118
6630	-6293.092	-6312.968	19.87678	25.41528	8.015507
6640	-6294.798	-6328.105	33.30645	29.2125	7.53178
6650	-6297.182	-6315.246	18.06365	28.46191	8.070944
6660	-6286.93	-6315.422	28.49209	30.25479	7.678311
6670	-6267.258	-6295.725	28.46787	27.96728	7.707929
6680	-6272.172	-6303.539	31.36729	28.28229	7.604063
6690	-6278.008	-6305.718	27.71024	25.87616	7.718551
6700	-6289.856	-6317.31	27.4539	27.47204	7.744968
6710	-6298.8	-6315.477	16.67677	28.49567	8.118926
6720	-6281.444	-6308.056	26.61201	26.30387	7.768037
6730	-6314.781	-6331.783	17.00122	26.60257	8.1328
6740	-6306.376	-6324.271	17.89509	27.24195	8.095344
6750	-6287.509	-6315.109	27.60054	28.96057	7.730565
6760	-6283.652	-6300.656	17.00342	22.91379	8.047515
6770	-6291.913	-6310.765	18.85171	23.54305	8.000578
6780	-6292.649	-6313.556	20.90652	26.5161	7.985804
6790	-6273.585	-6307.435	33.84984	29.62435	7.509443
6800	-6289.71	-6315.855	26.14491	28.50704	7.786539
6810	-6310.164	-6324.169	14.00478	24.47014	8.233624
6820	-6298.629	-6317.12	18.4911	26.91325	8.075731
6830	-6313.884	-6327.21	13.32592	24.24515	8.256451
6840	-6308.812	-6332.367	23.5549	28.56984	7.876507
6850	-6306.694	-6319.286	12.59199	27.43415	8.286653
6860	-6300.664	-6321.835	21.17052	28.03904	7.967962
6870	-6272.03	-6308.232	36.202	28.77681	7.433862
6880	-6276.888	-6309.343	32.45505	29.93472	7.552353
6890	-6269.978	-6303.802	33.82433	29.943	7.506503
6900	-6312.196	-6327.186	14.98952	27.13449	8.203376
6910	-6263.242	-6283.972	20.73002	25.96802	7.989227
6920	-6298.028	-6311.618	13.59019	26.40049	8.262532
6930	-6290.061	-6311.997	21.93599	27.71591	7.943982
6940	-6291.809	-6323.668	31.85929	30.25308	7.567046
6950	-6275.196	-6319.89	44.69403	29.75867	7.143533
6960	-6292.146	-6316.704	24.55765	28.10925	7.846546
6970	-6279.733	-6307.789	28.05619	27.1407	7.721858
6980	-6310.44	-6317.442	7.002207	25.30765	8.522445
6990	-6293.95	-6314.023	20.07306	26.08639	8.015432
7000	-6294.165	-6314.358	20.19341	25.19997	7.999199
7010	-6287.468	-6309.067	21.59962	27.04167	7.960028
7020	-6284.436	-6319.875	35.43936	29.2539	7.45853
7030	-6293.023	-6307.968	14.94504	28.7906	8.17218
7040	-6288.237	-6321.961	33.72413	28.4046	7.520756
7050	-6288.121	-6310.06	21.93991	28.59626	7.9326
7060	-6283.311	-6315.115	31.80417	32.54796	7.513072
7070	-6295.38	-6318.505	23.12534	29.10173	7.882466
7080	-6296.076	-6307.25	11.17322	24.61034	8.351474
7090	-6292.126	-6320.443	28.31712	25.37903	7.682353
7100	-6293.86	-6319.877	26.01735	27.09886	7.796858
7110	-6308.694	-6325.26	16.56583	29.72046	8.089932
7120	-6315.727	-6313.371	-2.356455	22.03699	8.866441
7130	-6293.242	-6308.332	15.0898	26.45857	8.205468
7140	-6300.094	-6321.441	21.34636	25.12024	7.951699
7150	-6310.07	-6325.7	15.63086	27.6884	8.171936
7160	-6300.325	-6309.052	8.726427	26.00189	8.451181
7170	-6293.457	-6324.296	30.83893	28.61691	7.621284
7180	-6286.403	-6312.464	26.06142	24.20472	7.729318
7190	-6299.041	-6311.512	12.47134	23.9293	8.283774
7200	-6299.319	-6317.088	17.76873	28.84679	8.072789
7210	-6298.806	-6324.407	25.60142	28.61478	7.804332
7220	-6282.874	-6304.38	21.50562	25.78279	7.957173
7230	-6281.77	-6316.321	34.55114	28.87448	7.490913
7240	-6268.724	-6303.145	34.42089	29.8316	7.48792
7250	-6298.176	-6326.125	27.94917	26.3538	7.717961
7260	-6293.415	-6317.184	23.76946	25.60898	7.866291
7270	-6294.719	-6317.779	23.05959	26.93679	7.906006
7280	-6303.949	-6319.861	15.91134	27.98166	8.15663
7290	-6294.4	-6319.611	25.21194	26.73764	7.825103
7300	-6302.389	-6320.673	18.28392	29.52532	8.03767
7310	-6293.494	-6325.857	32.3635	30.06841	7.553385
7320	-6292.75	-6314.747	21.99726	27.58573	7.942817
7330	-6280.875	-6316.405	35.52973	29.5712	7.453192
7340	-6311.134	-6331.234	20.10027	24.9718	7.998078
7350	-6297.025	-6326.613	29.58861	24.25349	7.586119
7360	-6301.651	-6328.634	26.98303	27.08458	7.761158
7370	-6304.245	-6327.256	23.01092	30.85751	7.842053
7380	-6289.098	-6307.892	18.7945	25.70329	8.061568
7390	-6292.257	-6314.379	22.1225	26.0827	7.936832
7400	-6276.368	-6305.891	29.52325	24.90744	7.618252
7410	-6278.231	-6303.73	25.49972	25.25032	7.790013
7420	-6291.616	-6313.199	21.58334	27.7551	7.956338
7430	-6281.971	-6314.314	32.34299	27.28976	7.565456
7440	-6286.485	-6315.103	28.61816	27.93004	7.702644
7450	-6305.398	-6329.654	24.25629	26.93951	7.861587
7460	-6292.981	-6313.079	20.09789	27.93042	8.007697
7470	-6288.114	-6306.419	18.30472	26.17059	8.083536
7480	-6315.758	-6329.833	14.07494	29.49977	8.181056
7490	-6301.428	-6317.36	15.93166	25.25664	8.169017
7500	-6292.181	-6305.101	12.92003	24.83953	8.283974
7510	-6315.3	-6332.879	17.57843	30.96937	8.014009
7520	-6328.347	-6335.628	7.28072	25.00357	8.511507
7530	-6300.129	-6319.521	19.39267	28.5813	8.021969
7540	-6317.169	-6330.78	13.61133	23.90562	8.23542
7550	-6307.345	-6317.116	9.770264	23.41124	8.382138
7560	-6270.028	-6299.087	29.05981	30.70721	7.649607
7570	-6288.467	-6312.372	23.90533	26.26188	7.87052
7580	-6296.597	-6314.881	18.28421	28.9903	8.051543
7590	-6285.683	-6319.073	33.38923	24.92583	7.463869
7600	-6279.823	-6309.124	29.30062	27.35494	7.677271
7610	-6272.087	-6308.403	36.31639	30.57412	7.41532
7620	-6300.837	-6332.613	31.77618	29.24109	7.58388
7630	-6300.809	-6335.131	34.32143	32.67247	7.432226
7640	-6291.176	-6307.695	16.51902	27.1814	8.14652
7650	-6295.73	-6311.781	16.05103	24.62872	8.153677
7660	-6294.889	-6312.261	17.37248	25.95798	8.118477
7670	-6304.675	-6320.994	16.31829	25.65978	8.157618
7680	-6314.876	-6323.686	8.809172	24.83414	8.449435
7690	-6313.939	-6320.872	6.932998	22.58269	8.47322
7700	-6282.497	-6309.438	26.94117	24.26909	7.696003
7710	-6326.192	-6329.943	3.750366	21.8638	8.579916
7720	-6294.416	-6321.278	26.86188	26.87979	7.764481
7730	-6299.055	-6306.261	7.206199	22.41613	8.453153
7740	-6274.534	-6299.141	24.60746	23.79558	7.769859
7750	-6304.868	-6333.803	28.935	28.29236	7.69001
7760	-6306.095	-6324.103	18.00807	30.28334	8.023903
7770	-6253.241	-6285.877	32.63581	29.34451	7.553501
7780	-6298.103	-6316.727	18.62324	22.81718	7.97089
7790	-6282.85	-6304.643	21.79292	29.17092	7.9268
7800	-6271.958	-6305.771	33.81282	29.38147	7.51307
7810	-6280.697	-6294.038	13.34096	24.65229	8.26412
7820	-6319.471	-6329.294	9.823356	24.51606	8.405134
7830	-6292.399	-6313.977	21.5784	26.42653	7.960084
7840	-6291.792	-6304.468	12.67657	28.80717	8.250485
7850	-6303.172	-6317.484	14.31194	26.63653	8.233628
7860	-6289.019	-6314.678	25.65901	26.96754	7.809638
7870	-6315.762	-6331.96	16.19849	23.21969	8.098606
7880	-6285.063	-6322.262	37.19962	27.57419	7.391576
7890	-6280.477	-6315.17	34.69232	28.92893	7.485819
7900	-6278.962	-6308.045	29.08248	25.73836	7.662198
7910	-6311.978	-6333.727	21.74902	28.0642	7.947025
7920	-6323.979	-6341.897	17.91745	30.24581	8.028125
7930	-6297.427	-6313.161	15.73424	26.76725	8.179359
7940	-6288.676	-6312.875	24.19918	26.39277	7.860615
7950	-6286.716	-6318.751	32.03496	29.22488	7.575187
7960	-6269.848	-6299.991	30.14286	26.58453	7.638533
7970	-6284.751	-6314.914	30.16288	26.27181	7.632436
7980	-6288.39	-6318.995	30.60459	29.44933	7.621394
7990	-6294.041	-6321.34	27.29873	32.01075	7.6694
8000	-6302.891	-6322.002	19.11024	29.15441	8.019166
8010	-6271.117	-6306.245	35.12867	31.39089	7.43894
8020	-6280.422	-6308.155	27.73259	30.17436	7.705162
8030	-6321.232	-6332.856	11.62406	27.26704	8.32509
8040	-6315.036	-6325.412	10.37632	25.01402	8.387771
8050	-6296.044	-6326.255	30.21054	25.93935	7.623463
8060	-6287.843	-6315.533	27.68982	26.28621	7.726792
8070	-6300.655	-6318.192	17.53698	23.99449	8.074438
8080	-6268.252	-6307.406	39.15368	29.11369	7.331693
8090	-6290.47	-6310.184	19.71438	26.26276	8.030106
8100	-6281.517	-6307.737	26.21985	24.64132	7.741278
8110	-6284.924	-6307.38	22.45509	28.72971	7.912382
8120	-6296.038	-6325.584	29.54576	30.86239	7.630163
8130	-6283.863	-6304.245	20.3816	28.26524	7.992762
8140	-6269.343	-6307.042	37.6991	30.71569	7.368143
8150	-6291.08	-6312.942	21.86169	27.93585	7.944488
8160	-6304.639	-6313.169	8.530224	25.43556	8.461914
8170	-6305.228	-6317.681	12.45323	23.33935	8.264761
8180	-6281.936	-6313.934	31.99826	27.23769	7.577602
8190	-6298.334	-6324.45	26.11618	30.22598	7.757523
8200	-6294.848	-6322.596	27.74749	29.35943	7.719852
8210	-6304.192	-6325.459	21.26687	23.63838	7.902773
8220	-6306.468	-6328.468	22.00011	29.56317	7.91091
8230	-6309.87	-6319.454	9.584179	22.62418	8.357899
8240	-6286.227	-6303.114	16.88675	25.88204	8.13686
8250	-6289.901	-6307.08	17.17873	24.3556	8.100781
8260	-6281.63	-6312.547	30.91655	27.41517	7.618591
8270	-6258.524	-6286.147	27.62274	28.24799	7.736691
8280	-6278	-6300.473	22.47383	26.73577	7.927505
8290	-6281.818	-6313.624	31.8064	29.40251	7.581123
8300	-6285.713	-6304.834	19.12145	25.89549	8.050627
8310	-6269.997	-6304.538	34.54144	26.45438	7.470198
8320	-6272.708	-6304.019	31.31129	28.87738	7.603095
8330	-6283.31	-6303.461	20.15115	28.11706	8.003194
8340	-6303.779	-6329.131	25.35184	27.82069	7.820232
8350	-6272.972	-6299.94	26.96725	28.60132	7.756743
8360	-6303.164	-6333.234	30.06986	29.0916	7.643947
8370	-6278.389	-6312.888	34.49968	29.15224	7.491319
8380	-6284.842	-6311.053	26.21172	29.5957	7.767828
8390	-6284.252	-6312.934	28.68217	28.07237	7.699951
8400	-6279.234	-6308.055	28.82076	26.16473	7.681601
8410	-6282.63	-6299.759	17.12926	27.68716	8.117838
8420	-6268.324	-6288.185	19.86136	29.47156	7.98563
8430	-6303.766	-6322.011	18.2449	29.2444	8.046543
8440	-6281.696	-6311.009	29.31373	25.86689	7.656365
8450	-6293.168	-6316.264	23.09645	27.29505	7.904269
8460	-6290.673	-6318.606	27.93225	29.04876	7.717992
8470	-6301.007	-6316.172	15.16565	26.70331	8.201102
8480	-6313.569	-6334.55	20.98053	25.22913	7.968562
8490	-6274.605	-6300.178	25.57329	27.92986	7.811663
8500	-6310.612	-6320.568	9.955466	22.97802	8.357865
8510	-6292.048	-6313.331	21.28373	28.97055	7.94848
8520	-6306.947	-6315.806	8.858902	24.74673	8.446773
8530	-6293.312	-6323.777	30.46505	25.41555	7.598905
8540	-6298.662	-6319.613	20.95118	27.01952	7.984075
8550	-6271.206	-6299.956	28.7502	25.18389	7.659111
8560	-6302.541	-6322.085	19.54384	29.19258	8.003381
8570	-6279.128	-6306.64	27.51189	26.4635	7.736039
8580	-6286.015	-6310.232	24.21702	25.25306	7.840881
8590	-6269.551	-6303.845	34.29361	28.71195	7.500363
8600	-6293.015	-6315.168	22.1533	23.04634	7.831433
8610	-6279.726	-6312.972	33.24547	31.20693	7.503069
8620	-6275.372	-6309.64	34.26761	27.11069	7.492576
8630	-6285.911	-6303.378	17.46729	30.93338	8.018926
8640	-6291.898	-6313.027	21.12886	28.06158	7.969157
8650	-6276.354	-6309.62	33.26565	27.79379	7.535639
8660	-6285.712	-6311.728	26.01598	28.63797	7.78957
8670	-6268.143	-6297.826	29.6829	29.08859	7.657283
8680	-6294.643	-6330.843	36.19955	29.43532	7.431499
8690	-6294.102	-6306.906	12.80399	23.28758	8.247633
8700	-6306.185	-6320.265	14.07971	24.40852	8.229223
8710	-6293.201	-6300.289	7.087375	29.14429	8.43194
8720	-6284.682	-6312.074	27.39139	26.48048	7.740806
8730	-6309.21	-6327.572	18.36171	29.87051	8.025089
8740	-6302.8	-6313.393	10.59278	24.67781	8.375911
8750	-6310.418	-6323.919	13.50176	26.60777	8.264301
8760	-6293.391	-6311.036	17.64488	30.37688	8.032769
8770	-6284.366	-6304.318	19.95154	28.47824	8.00432
8780	-6310.997	-6326.409	15.41219	26.59996	8.192548
8790	-6301.872	-6320.904	19.03133	25.68131	8.052121
8800	-6286.913	-6313.397	26.48374	25.64731	7.761176
8810	-6297.474	-6327.297	29.8233	28.11989	7.659192
8820	-6297.894	-6325.277	27.38308	29.57801	7.728564
8830	-6296.988	-6318.086	21.09811	29.87964	7.933235
8840	-6294.079	-6311.816	17.73735	27.72832	8.095293
8850	-6301.769	-6317.195	15.42622	27.93241	8.17492
8860	-6310.86	-6328.694	17.8334	25.05188	8.090348
8870	-6275.217	-6302.052	26.83452	25.37904	7.740772
8880	-6291.236	-6311.486	20.24966	25.66931	8.004529
8890	-6280.437	-6302.019	21.58213	28.95857	7.938419
8900	-6305.238	-6322.95	17.71188	27.12893	8.103095
8910	-6292.383	-6312.971	20.58808	23.10267	7.902742
8920	-6298.891	-6314.012	15.12076	27.79058	8.188537
8930	-6303.819	-6318.681	14.86257	26.32113	8.214659
8940	-6276.013	-6306.9	30.88727	26.06221	7.600323
8950	-6283.78	-6299.092	15.31225	24.94946	8.189472
8960	-6273.477	-6305.012	31.53445	29.65971	7.587125
8970	-6318.833	-6328.751	9.918232	27.00868	8.392602
8980	-6298.667	-6329.637	30.97	29.14708	7.61245
8990	-6293.401	-6321.739	28.33809	28.45466	7.71001
9000	-6268.49	-6296.785	28.2944	26.65675	7.708927
9010	-6296.32	-6327.026	30.7064	27.54749	7.626942
9020	-6299.923	-6323.591	23.66867	25.99003	7.876362
9030	-6283.258	-6315.382	32.12398	30.72564	7.549449
9040	-6278.441	-6292.754	14.31323	26.3182	8.235542
9050	-6297.075	-6312.272	15.19727	24.19147	8.177794
9060	-6290.199	-6317.311	27.11149	26.25739	7.748369
9070	-6279.392	-6312.423	33.03041	30.4781	7.524525
9080	-6299.349	-6316.023	16.67392	23.8943	8.106903
9090	-6295.282	-6316.686	21.4036	24.9443	7.945193
9100	-6300.996	-6320.851	19.85536	27.83206	8.017658
9110	-6291.786	-6310.056	18.26992	26.17044	8.084866
9120	-6289.297	-6314.389	25.09232	26.84507	7.830155
9130	-6300.144	-6321.621	21.477	25.42281	7.952681
9140	-6272.786	-6298.725	25.93879	27.83882	7.79905
9150	-6275.893	-6301.175	25.28208	28.16074	7.820341
9160	-6282.067	-6302.666	20.599	27.26258	7.995967
9170	-6293.087	-6312.25	19.16281	27.41885	8.047287
9180	-6297.465	-6312.115	14.64999	27.68607	8.207404
9190	-6296.46	-6325.229	28.76859	26.86914	7.693446
9200	-6287.492	-6329.971	42.47831	28.31554	7.211586
9210	-6261.385	-6294.765	33.38037	27.62138	7.530435
9220	-6288.678	-6314.806	26.12768	28.03884	7.791168
9230	-6282.239	-6309.264	27.02584	27.12928	7.759774
9240	-6308.607	-6328.398	19.79119	28.78845	8.003901
9250	-6312.743	-6328.305	15.56223	24.89177	8.178506
9260	-6299.093	-6327.527	28.43403	26.06494	7.694506
