Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
2350	-1043.406	-1068.683	25.27689	18.1887	4.366401
2360	-1064.623	-1084.665	20.04181	20.18692	4.674578
2370	-1043.666	-1070.973	27.30776	20.43191	4.31778
2380	-1036.799	-1068.263	31.46411	25.27577	4.104008
2390	-1022.69	-1068.139	45.44828	24.6699	3.547462
2400	-1042.151	-1072.448	30.29659	20.47414	4.172263
2410	-1032.949	-1067.989	35.04047	21.92645	3.969483
2420	-1029.25	-1061.545	32.29436	24.66192	4.080771
2430	-1030.004	-1059.72	29.71557	21.00448	4.207628
2440	-1041.871	-1064.857	22.98512	18.19968	4.492786
2450	-1019.007	-1057.859	38.8519	22.704	3.807696
2460	-1011.911	-1060.177	48.26625	28.78781	3.433664
2470	-1025.31	-1070.305	44.9949	21.07225	3.483188
2480	-1040.503	-1075.384	34.8806	24.4205	3.978111
2490	-1039.391	-1072.397	33.00605	23.82348	4.060723
2500	-1046.827	-1072.912	26.08446	18.36971	4.329734
2510	-1047.393	-1075.134	27.74135	18.63886	4.251126
2520	-1035.676	-1071.147	35.47087	23.16576	3.958067
2530	-1029.391	-1065.298	35.9074	24.92193	3.931956
2540	-1028.706	-1069.477	40.77092	25.25078	3.735893
2550	-1015.806	-1060.604	44.79879	24.64718	3.573641
2560	-1046.953	-1072.504	25.5504	19.88855	4.39811
2570	-1022.837	-1058.148	35.31122	23.20201	3.964988
2580	-1030.331	-1064.186	33.8554	23.05608	4.027948
2590	-1029.869	-1060.607	30.73741	20.37899	4.148874
2600	-1047.357	-1071.475	24.11747	22.86368	4.453887
2610	-1038.211	-1074.06	35.84906	29.74011	3.840982
2620	-1016.033	-1058.06	42.02783	21.89268	3.649921
2630	-1025.024	-1065.433	40.40903	28.67121	3.708756
2640	-1055.847	-1077.75	21.9027	20.15055	4.582346
2650	-1032.069	-1071.679	39.60985	27.78762	3.752536
2660	-1040.411	-1069.511	29.10065	24.91013	4.205321
2670	-1054.675	-1079.815	25.13997	23.31264	4.401313
2680	-1049.546	-1077.22	27.6731	19.91777	4.29194
2690	-1016.501	-1054.76	38.25978	25.79969	3.83034
2700	-1035.3	-1072.283	36.98321	24.44377	3.891895
2710	-1041.263	-1079.597	38.33384	26.14779	3.823571
2720	-1034.237	-1075.664	41.42721	20.75501	3.640487
2730	-1057.079	-1087.829	30.74984	21.85488	4.16495
2740	-1069.672	-1083.494	13.82128	19.49061	4.993185
2750	-1039.807	-1073.324	33.51718	20.36423	4.012073
2760	-1032.53	-1073.375	40.84593	24.51572	3.733954
2770	-1048.945	-1085.868	36.92326	22.79044	3.893294
2780	-1042.349	-1069.148	26.7989	19.85225	4.334701
2790	-1043.409	-1071.43	28.02032	19.05355	4.251633
2800	-1051.121	-1074.919	23.7981	19.9326	4.486626
2810	-1070.264	-1087.432	17.16806	20.51471	4.812933
2820	-1048.226	-1076.098	27.87173	27.21051	4.192932
2830	-1039.173	-1076.297	37.12347	23.32919	3.88733
2840	-1043.963	-1080.673	36.70987	21.33191	3.882432
2850	-1034.633	-1073.651	39.01735	25.9503	3.799513
2860	-1036.884	-1073.35	36.46602	22.42906	3.910507
2870	-1040.346	-1066.021	25.67445	20.54586	4.398477
2880	-1026.774	-1063.04	36.26581	22.60754	3.920918
2890	-1022.872	-1067.776	44.90402	28.42552	3.555041
2900	-1047.86	-1086.162	38.30183	25.31178	3.833201
2910	-1040.062	-1064.892	24.82991	21.57501	4.438014
2920	-1034.775	-1065.094	30.31865	21.09055	4.179854
2930	-1032.864	-1059.91	27.0465	22.17362	4.33256
2940	-1031.646	-1061.504	29.85871	20.18831	4.188307
2950	-1031.421	-1069.944	38.52271	24.23075	3.829294
2960	-1042.77	-1079.838	37.06775	23.48033	3.890071
2970	-1047.019	-1082.619	35.59963	21.03974	3.92831
2980	-1044.638	-1079.584	34.94592	26.88337	3.939603
2990	-1040.968	-1078.482	37.5145	20.42046	3.817822
3000	-1057.411	-1079.275	21.86404	21.93447	4.570293
3010	-1047.179	-1071.301	24.12244	19.7114	4.467849
3020	-1021.642	-1059.573	37.93055	23.17126	3.851922
3030	-1028.4	-1060.987	32.58717	26.96854	4.02537
3040	-1038.557	-1068.99	30.43274	23.46322	4.172823
3050	-1045.02	-1075.001	29.98147	25.1339	4.165569
3060	-1033.591	-1069.505	35.91327	21.50408	3.923051
3070	-1042.661	-1077.502	34.84032	20.9377	3.962172
3080	-1046.653	-1078.885	32.23241	21.06318	4.088707
3090	-1041.754	-1062.834	21.07971	18.2361	4.598534
3100	-1036.964	-1082.616	45.65271	25.99807	3.543801
3110	-1022.041	-1070.858	48.81725	30.62993	3.393568
3120	-1020.742	-1065.312	44.57014	25.5901	3.585837
3130	-1034.005	-1063.359	29.35401	26.70407	4.152493
3140	-1021.32	-1067.852	46.5328	26.04216	3.509979
3150	-1043.116	-1079.533	36.41658	26.61315	3.889553
3160	-1034.604	-1063.801	29.19743	21.4788	4.235264
3170	-1054.137	-1079.166	25.02922	19.03972	4.408265
3180	-1042.002	-1070.267	28.26564	20.74622	4.274541
3190	-1051.16	-1065.036	13.87602	18.06513	4.992131
3200	-1038.455	-1068.799	30.34372	25.95777	4.133581
3210	-1023.445	-1061.567	38.12166	23.81704	3.845986
3220	-1032.639	-1077.566	44.9271	25.41498	3.571669
3230	-1036.642	-1087.519	50.87698	26.24872	3.344479
3240	-1040.834	-1074.075	33.24074	23.5186	4.052855
3250	-1060.25	-1080.329	20.07957	19.20601	4.669998
3260	-1058.906	-1081.445	22.53888	19.34852	4.544084
3270	-1035.417	-1072.119	36.70272	21.58044	3.887813
3280	-1021.81	-1061.466	39.6555	24.28913	3.782582
3290	-1038.242	-1067.792	29.54956	21.03821	4.215851
3300	-1049.082	-1075.781	26.69878	21.7271	4.350893
3310	-1033.9	-1075.398	41.49829	25.76225	3.705022
3320	-1032.727	-1071.516	38.78927	28.78775	3.762867
3330	-1032.646	-1065.626	32.98014	24.42526	4.055878
3340	-1059.511	-1094.094	34.58249	21.17589	3.979347
3350	-1051.494	-1069.735	18.24112	18.06205	4.750429
3360	-1043.598	-1067.635	24.03705	18.39562	4.442084
3370	-1038.801	-1072.409	33.60858	24.57771	4.028467
3380	-1032.179	-1073.808	41.62899	27.74404	3.68048
3390	-1031.499	-1081.888	50.38989	27.57081	3.365065
3400	-1030.88	-1068.529	37.64855	27.08463	3.83577
3410	-1028.592	-1069.698	41.10551	28.32152	3.690397
3420	-1024.056	-1064.115	40.05847	22.7262	3.754861
3430	-1035.672	-1065.382	29.71014	20.37722	4.199251
3440	-1029.163	-1066.814	37.65101	24.35421	3.864902
3450	-1046.012	-1077.93	31.91791	22.70079	4.11311
3460	-1045.337	-1071.621	26.28372	18.83607	4.336109
3470	-1029.909	-1072.873	42.96348	24.92605	3.648836
3480	-1038.681	-1068.225	29.54388	27.32244	4.128309
3490	-1042.339	-1078.833	36.49368	22.30327	3.907989
3500	-1057.273	-1086.711	29.43778	20.41949	4.213326
3510	-1058.199	-1088.781	30.58259	22.82288	4.171342
3520	-1031.466	-1065.564	34.09772	23.73248	4.015419
3530	-1046.244	-1071.971	25.72726	27.06607	4.276532
3540	-1027.244	-1064.648	37.40439	25.90239	3.862261
3550	-1030.689	-1070.1	39.41192	23.46453	3.790139
3560	-1044	-1073.494	29.49379	19.75315	4.196449
3570	-1053.463	-1073.235	19.77214	21.5451	4.67296
3580	-1025.523	-1070.711	45.18759	27.34545	3.555576
3590	-1011.624	-1060.935	49.31048	25.25863	3.397778
3600	-1028.36	-1062.838	34.47722	23.45591	4.000468
3610	-1030.888	-1060.542	29.65338	22.51943	4.213854
3620	-1039.068	-1066.027	26.95894	21.67105	4.339097
3630	-1034.402	-1059.119	24.71724	19.16431	4.427598
3640	-1042.873	-1066.953	24.07977	21.36874	4.474281
3650	-1044.216	-1067.746	23.52956	19.68337	4.497604
3660	-1023.15	-1060.037	36.88715	23.20688	3.897083
3670	-1033.729	-1071.529	37.7991	23.64265	3.859321
3680	-1023.535	-1064.319	40.78416	24.64593	3.736525
3690	-1027.792	-1073.255	45.46364	21.15796	3.464723
3700	-1021.356	-1068.72	47.36351	25.34946	3.475428
3710	-1035.26	-1068.763	33.50348	25.78055	4.015032
3720	-1036.091	-1072.585	36.49451	22.22945	3.907127
3730	-1040.245	-1070.81	30.56424	23.97554	4.161287
3740	-1041.032	-1070.469	29.43753	20.88054	4.219614
3750	-1031.118	-1067.346	36.22871	26.05433	3.90547
3760	-1027.957	-1075.728	47.77057	25.27424	3.458855
3770	-1030.542	-1074.281	43.73891	27.37027	3.608315
3780	-1032.973	-1071.26	38.28729	22.28883	3.827361
3790	-1039.466	-1076.368	36.9015	22.92542	3.895129
3800	-1028.886	-1067.514	38.6279	22.61769	3.816559
3810	-1047.469	-1074.245	26.77588	21.25515	4.348093
3820	-1016.675	-1056.827	40.15238	22.21747	3.742349
3830	-1037.231	-1071.167	33.93577	19.70119	3.969608
3840	-1049.888	-1079.553	29.66498	21.26573	4.212242
3850	-1022.691	-1062.561	39.86958	25.21375	3.771775
3860	-1024.261	-1058.556	34.29573	22.45963	4.007424
3870	-1023.179	-1061.797	38.61733	23.92458	3.825347
3880	-1054.916	-1079.641	24.72524	19.4796	4.433544
3890	-1023.182	-1063.701	40.5187	26.13815	3.740097
3900	-1028.529	-1064.803	36.27404	22.84637	3.922097
3910	-1032.13	-1061.6	29.46975	25.53691	4.177135
3920	-1039.858	-1067.438	27.5801	20.31725	4.303004
3930	-1043.256	-1072.427	29.17108	21.56018	4.236759
3940	-1041.255	-1070.069	28.8137	23.25111	4.244462
3950	-1039.353	-1069.327	29.97396	22.95907	4.197058
3960	-1039.154	-1066.8	27.64613	20.66465	4.303691
3970	-1031.617	-1065.257	33.64035	22.38458	4.036305
3980	-1038.539	-1066.524	27.98497	21.46315	4.291695
3990	-1019.644	-1058.07	38.42596	26.91933	3.809613
4000	-1021.52	-1065.449	43.92848	28.63919	3.586453
4010	-1044.968	-1081.958	36.98954	23.23286	3.892766
4020	-1028.962	-1065.357	36.39536	26.11826	3.898142
4030	-1022.355	-1057.92	35.56547	25.2026	3.94261
4040	-1054.921	-1077.993	23.07244	22.68079	4.503142
4050	-1058.389	-1083.18	24.7907	21.49396	4.440342
4060	-1037.64	-1071.889	34.24863	21.87826	4.005105
4070	-1031.538	-1069.711	38.17289	22.56861	3.836118
4080	-1003.216	-1055.945	52.72948	27.94291	3.280401
4090	-1023.185	-1065.77	42.58498	21.45899	3.611321
4100	-1015.403	-1065.455	50.0515	27.38217	3.377663
4110	-1025.939	-1064.533	38.5941	24.11517	3.826413
4120	-1043.632	-1073.659	30.02777	23.13919	4.193264
4130	-1031.65	-1060.477	28.8264	23.48904	4.240945
4140	-1023.386	-1069.809	46.42306	24.47632	3.506054
4150	-1040.976	-1077.97	36.99357	25.89632	3.8782
4160	-1025.87	-1061.237	35.36675	21.63681	3.950603
4170	-1031.548	-1064.976	33.42798	24.73251	4.033928
4180	-1032.676	-1064.648	31.97161	20.54978	4.092066
4190	-1021.673	-1058.535	36.86136	20.34645	3.847227
4200	-1025.384	-1064.821	39.43684	23.41135	3.788738
4210	-1029.935	-1067.535	37.59989	27.20344	3.83554
4220	-1038.239	-1072.845	34.60582	23.23176	3.995368
4230	-1024.17	-1066.727	42.55762	24.32328	3.663279
4240	-1055.953	-1080.466	24.51342	20.40253	4.454405
4250	-1040.726	-1076.995	36.26915	24.54471	3.920446
4260	-1042.197	-1076.159	33.96181	20.71287	3.999205
4270	-1037.559	-1065.432	27.87319	21.218	4.296342
4280	-1033.894	-1066.074	32.1798	19.25034	4.041828
4290	-1040.385	-1072.279	31.89345	20.21583	4.088218
4300	-1034.554	-1072.605	38.05083	20.22514	3.78401
4310	-1028.397	-1070.962	42.56477	29.56628	3.618367
4320	-1040.664	-1080.483	39.81932	29.74129	3.707458
4330	-1036.165	-1074.565	38.40079	24.74944	3.832787
4340	-1027.334	-1076.971	49.63678	26.80735	3.39308
4350	-1037.882	-1069.104	31.22131	26.28978	4.092365
4360	-1025.872	-1058.42	32.54893	21.41936	4.078552
4370	-1037.957	-1064.101	26.14465	20.11305	4.371374
4380	-1035.015	-1059.308	24.29231	22.71688	4.448761
4390	-1027.695	-1067.5	39.80511	28.02832	3.741475
4400	-1013.103	-1058.144	45.04132	24.77643	3.564643
4410	-1042.813	-1079.319	36.50598	24.80195	3.908936
4420	-1037.272	-1075.141	37.8688	21.35632	3.828694
4430	-1042.722	-1074.353	31.63044	25.39884	4.095154
4440	-1028.141	-1065.747	37.60646	23.74118	3.86758
4450	-1037.834	-1071.883	34.04879	21.9957	4.015347
4460	-1041.707	-1069.706	27.9995	28.32707	4.152973
4470	-1027.471	-1058.243	30.77214	19.96456	4.137586
4480	-1020.961	-1061.269	40.30766	22.26906	3.736345
4490	-1030.754	-1063.625	32.87092	21.09078	4.058843
4500	-1042.356	-1071.55	29.19389	23.95452	4.218769
4510	-1044.385	-1078.337	33.95197	22.57351	4.02316
4520	-1030.607	-1069.28	38.67356	22.82472	3.81685
4530	-1026.076	-1068.529	42.45369	26.26886	3.66525
4540	-1036.938	-1070.629	33.69112	19.33283	3.967009
4550	-1031.223	-1065.259	34.03628	23.93351	4.016765
4560	-1035.668	-1066.955	31.28679	21.92115	4.140657
4570	-1033.657	-1066.417	32.75963	23.93564	4.070087
4580	-1040.697	-1066.336	25.63878	20.26258	4.398063
4590	-1039.495	-1065.584	26.0894	24.2222	4.342605
4600	-1030.286	-1064.058	33.77284	22.284	4.029877
4610	-1040.412	-1078.98	38.56849	27.67341	3.792043
4620	-1037.713	-1069.341	31.62783	22.4569	4.126212
4630	-1047.655	-1074.644	26.98837	19.27311	4.312127
4640	-1032.492	-1063.945	31.45292	23.92405	4.124811
4650	-1045.932	-1071.29	25.35805	20.27493	4.412024
4660	-1037.048	-1062.209	25.16102	19.66488	4.414422
4670	-1035.717	-1068.399	32.68195	25.37415	4.054176
