Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
448	0	-1031.084	-1064.315	33.23119	19.84194	4.010342
449	1	-1030.755	-1068.549	37.79377	21.86745	3.842872
450	0	-1021.441	-1062.31	40.86862	27.4892	3.711553
451	1	-1035.393	-1068.358	32.96508	19.55137	4.013335
452	0	-1028.35	-1058.653	30.30292	23.54339	4.1775
453	1	-1050.338	-1084.345	34.00733	21.80716	4.015401
454	0	-1024.066	-1073.707	49.64103	29.40354	3.380632
455	1	-1020.535	-1051.057	30.52204	23.1229	4.172029
456	0	-1030.736	-1071.774	41.03882	23.10124	3.716945
457	1	-1043.118	-1067.46	24.34148	22.32822	4.452509
458	0	-1059.275	-1084.111	24.83658	21.26577	4.439293
459	1	-1024.826	-1063.291	38.46488	25.92943	3.821029
460	0	-1039.673	-1076.567	36.89313	21.59008	3.879175
461	1	-1034.505	-1055.997	21.49187	19.56423	4.600263
462	0	-1026.406	-1070.568	44.16131	22.18421	3.560998
463	1	-1039.496	-1068.495	28.99885	20.74726	4.239211
464	0	-1046.935	-1073.269	26.33355	21.85004	4.367051
465	1	-1032.988	-1065.306	32.31802	21.6279	4.091428
466	0	-1032.331	-1069.457	37.12559	23.46841	3.887585
467	1	-1022.178	-1068.74	46.56226	30.16762	3.474486
468	0	-1039.682	-1070.309	30.62783	26.44904	4.111107
469	1	-1038.36	-1066.833	28.47357	22.30424	4.267577
470	0	-1038.18	-1065.929	27.74961	21.32599	4.302459
471	1	-1043.406	-1068.683	25.27689	18.1887	4.366401
472	0	-1032.762	-1069.105	36.34241	24.08667	3.919898
473	1	-1064.623	-1084.665	20.04181	20.18692	4.674578
474	0	-1035.734	-1068.797	33.06261	23.17713	4.061987
475	1	-1043.666	-1070.973	27.30776	20.43191	4.31778
476	0	-1063.035	-1084.361	21.3257	17.4939	4.557665
477	1	-1036.799	-1068.263	31.46411	25.27577	4.104008
478	0	-1019.931	-1061.877	41.94613	24.61889	3.689325
479	1	-1022.69	-1068.139	45.44828	24.6699	3.547462
480	0	-1027.439	-1067.685	40.24675	28.04058	3.725515
481	1	-1042.151	-1072.448	30.29659	20.47414	4.172263
482	0	-1032.083	-1071.243	39.15989	24.04836	3.802882
483	1	-1032.949	-1067.989	35.04047	21.92645	3.969483
484	0	-1048.744	-1079.956	31.21219	20.13464	4.119958
485	1	-1029.25	-1061.545	32.29436	24.66192	4.080771
486	0	-1024.088	-1061.167	37.07937	24.66356	3.886737
487	1	-1030.004	-1059.72	29.71557	21.00448	4.207628
488	0	-1036.526	-1071.673	35.14709	22.76956	3.971149
489	1	-1041.871	-1064.857	22.98512	18.19968	4.492786
490	0	-1036.741	-1068.272	31.53113	22.49777	4.130491
491	1	-1019.007	-1057.859	38.8519	22.704	3.807696
492	0	-1039.918	-1074.248	34.32999	26.38552	3.972336
493	1	-1011.911	-1060.177	48.26625	28.78781	3.433664
494	0	-1015.645	-1057.18	41.53562	22.17365	3.679121
495	1	-1025.31	-1070.305	44.9949	21.07225	3.483188
496	0	-1041.856	-1077.839	35.98268	24.21045	3.934229
497	1	-1040.503	-1075.384	34.8806	24.4205	3.978111
498	0	-1049.48	-1085.137	35.65748	26.77112	3.91522
499	1	-1039.391	-1072.397	33.00605	23.82348	4.060723
500	0	-1039.159	-1075.11	35.95056	23.58722	3.937578
501	1	-1046.827	-1072.912	26.08446	18.36971	4.329734
502	0	-1061.774	-1074.099	12.32422	14.90001	4.945233
503	1	-1047.393	-1075.134	27.74135	18.63886	4.251126
504	0	-1029.701	-1067.733	38.03148	24.53621	3.848678
505	1	-1035.676	-1071.147	35.47087	23.16576	3.958067
506	0	-1035.67	-1067.455	31.78489	22.94354	4.118243
507	1	-1029.391	-1065.298	35.9074	24.92193	3.931956
508	0	-1033.479	-1065.891	32.41273	22.59396	4.091352
509	1	-1028.706	-1069.477	40.77092	25.25078	3.735893
510	0	-1027.566	-1057.692	30.12644	25.33754	4.155654
511	1	-1015.806	-1060.604	44.79879	24.64718	3.573641
512	0	-1035.996	-1059.409	23.41301	20.26553	4.507921
513	1	-1046.953	-1072.504	25.5504	19.88855	4.39811
514	0	-1049.478	-1078.539	29.06069	20.84576	4.237308
515	1	-1022.837	-1058.148	35.31122	23.20201	3.964988
516	0	-1036.903	-1063.933	27.03093	18.82942	4.296209
517	1	-1030.331	-1064.186	33.8554	23.05608	4.027948
518	0	-1038.573	-1071.485	32.91117	23.72652	4.065461
519	1	-1029.869	-1060.607	30.73741	20.37899	4.148874
520	0	-1054.229	-1081.957	27.72762	21.96882	4.302839
521	1	-1047.357	-1071.475	24.11747	22.86368	4.453887
522	0	-1049.397	-1083.256	33.85921	21.3992	4.017084
523	1	-1038.211	-1074.06	35.84906	29.74011	3.840982
524	0	-1030.593	-1069.296	38.703	22.19582	3.807233
525	1	-1016.033	-1058.06	42.02783	21.89268	3.649921
526	0	-1025.4	-1060.963	35.56348	22.54208	3.951564
527	1	-1025.024	-1065.433	40.40903	28.67121	3.708756
528	0	-1038.282	-1069.33	31.04808	22.64836	4.151597
529	1	-1055.847	-1077.75	21.9027	20.15055	4.582346
530	0	-1033.259	-1068.858	35.59831	25.24471	3.940814
531	1	-1032.069	-1071.679	39.60985	27.78762	3.752536
532	0	-1051.342	-1075.495	24.15308	23.82358	4.432327
533	1	-1040.411	-1069.511	29.10065	24.91013	4.205321
534	0	-1038.455	-1066.764	28.3088	22.58649	4.273049
535	1	-1054.675	-1079.815	25.13997	23.31264	4.401313
536	0	-1034.705	-1063.735	29.02949	23.49828	4.232179
537	1	-1049.546	-1077.22	27.6731	19.91777	4.29194
538	0	-1030.865	-1067.93	37.06456	25.61492	3.878855
539	1	-1016.501	-1054.76	38.25978	25.79969	3.83034
540	0	-1038.196	-1075.778	37.5826	28.11359	3.819056
541	1	-1035.3	-1072.283	36.98321	24.44377	3.891895
542	0	-1052.969	-1076.464	23.49462	20.02073	4.502528
543	1	-1041.263	-1079.597	38.33384	26.14779	3.823571
544	0	-1045.224	-1074.793	29.5683	24.24588	4.198594
545	1	-1034.237	-1075.664	41.42721	20.75501	3.640487
546	0	-1019.321	-1068.381	49.05963	28.56751	3.40783
547	1	-1057.079	-1087.829	30.74984	21.85488	4.16495
548	0	-1033.36	-1073.743	40.38275	24.63331	3.752821
549	1	-1069.672	-1083.494	13.82128	19.49061	4.993185
550	0	-1016.771	-1057.008	40.23624	26.00195	3.752109
551	1	-1039.807	-1073.324	33.51718	20.36423	4.012073
552	0	-1026.194	-1062.981	36.78694	22.22552	3.893924
553	1	-1032.53	-1073.375	40.84593	24.51572	3.733954
554	0	-1027.95	-1061.715	33.7654	19.36811	3.964715
555	1	-1048.945	-1085.868	36.92326	22.79044	3.893294
556	0	-1042.779	-1070.083	27.30437	21.27312	4.323261
557	1	-1042.349	-1069.148	26.7989	19.85225	4.334701
558	0	-1034.018	-1071.342	37.32342	25.57378	3.869198
559	1	-1043.409	-1071.43	28.02032	19.05355	4.251633
560	0	-1053.801	-1071.667	17.86624	19.91943	4.784298
561	1	-1051.121	-1074.919	23.7981	19.9326	4.486626
562	0	-1048.254	-1071.743	23.48824	21.45948	4.501235
563	1	-1070.264	-1087.432	17.16806	20.51471	4.812933
564	0	-1062.202	-1083.82	21.61772	23.09053	4.557899
565	1	-1048.226	-1076.098	27.87173	27.21051	4.192932
566	0	-1024.963	-1071.812	46.84976	25.31181	3.495496
567	1	-1039.173	-1076.297	37.12347	23.32919	3.88733
568	0	-1034.96	-1065.158	30.19818	21.17196	4.186353
569	1	-1043.963	-1080.673	36.70987	21.33191	3.882432
570	0	-1019.659	-1065.949	46.28976	27.56427	3.513825
571	1	-1034.633	-1073.651	39.01735	25.9503	3.799513
572	0	-1017.267	-1054.645	37.3773	23.07925	3.875325
573	1	-1036.884	-1073.35	36.46602	22.42906	3.910507
574	0	-1037.532	-1071.599	34.06758	21.65263	4.010845
575	1	-1040.346	-1066.021	25.67445	20.54586	4.398477
576	0	-1037.131	-1067.75	30.61973	25.43459	4.134219
577	1	-1026.774	-1063.04	36.26581	22.60754	3.920918
578	0	-1030.358	-1069.839	39.48135	27.27429	3.765324
579	1	-1022.872	-1067.776	44.90402	28.42552	3.555041
580	0	-1046.412	-1074.664	28.25227	21.42501	4.279162
581	1	-1047.86	-1086.162	38.30183	25.31178	3.833201
582	0	-1048.96	-1077.56	28.60081	20.80918	4.259021
583	1	-1040.062	-1064.892	24.82991	21.57501	4.438014
584	0	-1048.99	-1075.313	26.32335	19.39835	4.349667
585	1	-1034.775	-1065.094	30.31865	21.09055	4.179854
586	0	-1045.474	-1082.225	36.75019	23.53615	3.903649
587	1	-1032.864	-1059.91	27.0465	22.17362	4.33256
588	0	-1028.075	-1062.924	34.84936	22.84526	3.984453
589	1	-1031.646	-1061.504	29.85871	20.18831	4.188307
590	0	-1051.5	-1073.841	22.34112	19.78072	4.558759
591	1	-1031.421	-1069.944	38.52271	24.23075	3.829294
592	0	-1030.965	-1063.91	32.94453	21.53156	4.06142
593	1	-1042.77	-1079.838	37.06775	23.48033	3.890071
594	0	-1035.042	-1064.786	29.74443	20.15802	4.193345
595	1	-1047.019	-1082.619	35.59963	21.03974	3.92831
596	0	-1033.181	-1070.429	37.24855	22.6113	3.877484
597	1	-1044.638	-1079.584	34.94592	26.88337	3.939603
598	0	-1037.437	-1071.998	34.56138	23.00383	3.997295
599	1	-1040.968	-1078.482	37.5145	20.42046	3.817822
600	0	-1042.49	-1064.901	22.41106	22.94581	4.526755
601	1	-1057.411	-1079.275	21.86404	21.93447	4.570293
602	0	-1033.984	-1063.827	29.84265	21.93677	4.206548
603	1	-1047.179	-1071.301	24.12244	19.7114	4.467849
604	0	-1037.424	-1073.645	36.22154	25.05768	3.918063
605	1	-1021.642	-1059.573	37.93055	23.17126	3.851922
606	0	-1048.996	-1087	38.00344	20.27822	3.788457
607	1	-1028.4	-1060.987	32.58717	26.96854	4.02537
608	0	-1037.011	-1071.143	34.13144	24.78593	4.004865
609	1	-1038.557	-1068.99	30.43274	23.46322	4.172823
610	0	-1031.562	-1067.517	35.95535	24.63535	3.932537
611	1	-1045.02	-1075.001	29.98147	25.1339	4.165569
612	0	-1038.118	-1066.109	27.99106	19.94749	4.276559
613	1	-1033.591	-1069.505	35.91327	21.50408	3.923051
614	0	-1036.329	-1073.331	37.00171	25.83629	3.878647
615	1	-1042.661	-1077.502	34.84032	20.9377	3.962172
616	0	-1025.469	-1063.514	38.04541	22.25348	3.837709
617	1	-1046.653	-1078.885	32.23241	21.06318	4.088707
618	0	-1039.207	-1067.853	28.64614	18.39133	4.191325
619	1	-1041.754	-1062.834	21.07971	18.2361	4.598534
620	0	-1041.321	-1072.872	31.5504	23.12133	4.127564
621	1	-1036.964	-1082.616	45.65271	25.99807	3.543801
622	0	-1032.007	-1067.615	35.60814	26.0829	3.928841
623	1	-1022.041	-1070.858	48.81725	30.62993	3.393568
624	0	-1031.067	-1066.012	34.94477	21.96102	3.974236
625	1	-1020.742	-1065.312	44.57014	25.5901	3.585837
626	0	-1046.709	-1065.547	18.83779	28.43447	4.471645
627	1	-1034.005	-1063.359	29.35401	26.70407	4.152493
628	0	-1048.69	-1070.594	21.90427	17.99196	4.545153
629	1	-1021.32	-1067.852	46.5328	26.04216	3.509979
630	0	-1057.113	-1077.715	20.60249	20.40069	4.646102
631	1	-1043.116	-1079.533	36.41658	26.61315	3.889553
632	0	-1040.127	-1069.018	28.89134	21.95826	4.249884
633	1	-1034.604	-1063.801	29.19743	21.4788	4.235264
634	0	-1048.346	-1078.698	30.35224	26.31953	4.124701
635	1	-1054.137	-1079.166	25.02922	19.03972	4.408265
636	0	-1058.945	-1078.532	19.58706	22.02585	4.672189
637	1	-1042.002	-1070.267	28.26564	20.74622	4.274541
638	0	-1021.213	-1062.356	41.14263	20.40803	3.639595
639	1	-1051.16	-1065.036	13.87602	18.06513	4.992131
640	0	-1038.547	-1071.123	32.57665	25.06348	4.063432
641	1	-1038.455	-1068.799	30.34372	25.95777	4.133581
642	0	-1039.468	-1065.843	26.37498	19.29683	4.344551
643	1	-1023.445	-1061.567	38.12166	23.81704	3.845986
644	0	-1041.601	-1072.512	30.91093	24.12991	4.144818
645	1	-1032.639	-1077.566	44.9271	25.41498	3.571669
646	0	-1050.973	-1076.153	25.18032	18.91977	4.397093
647	1	-1036.642	-1087.519	50.87698	26.24872	3.344479
648	0	-1034.907	-1069.419	34.51246	20.02025	3.95219
649	1	-1040.834	-1074.075	33.24074	23.5186	4.052855
650	0	-1042.413	-1071.003	28.58973	22.86656	4.258255
651	1	-1060.25	-1080.329	20.07957	19.20601	4.669998
652	0	-1064.698	-1083.616	18.91812	21.48727	4.713686
653	1	-1058.906	-1081.445	22.53888	19.34852	4.544084
654	0	-1059.024	-1082.264	23.24033	19.07317	4.502901
655	1	-1035.417	-1072.119	36.70272	21.58044	3.887813
656	0	-1019.319	-1061.54	42.22095	23.34403	3.66901
657	1	-1021.81	-1061.466	39.6555	24.28913	3.782582
658	0	-1032.088	-1067.446	35.35809	25.59312	3.94578
659	1	-1038.242	-1067.792	29.54956	21.03821	4.215851
660	0	-1037.799	-1070.564	32.76493	23.64426	4.072237
661	1	-1049.082	-1075.781	26.69878	21.7271	4.350893
662	0	-1048.583	-1075.578	26.99477	19.46294	4.316638
663	1	-1033.9	-1075.398	41.49829	25.76225	3.705022
664	0	-1028.14	-1070.421	42.28086	24.61968	3.675731
665	1	-1032.727	-1071.516	38.78927	28.78775	3.762867
666	0	-1033.442	-1066.412	32.96913	28.50245	3.972836
667	1	-1032.646	-1065.626	32.98014	24.42526	4.055878
668	0	-1021.562	-1062.306	40.7449	26.80768	3.724772
669	1	-1059.511	-1094.094	34.58249	21.17589	3.979347
670	0	-1038.149	-1065.355	27.20628	22.84768	4.318983
671	1	-1051.494	-1069.735	18.24112	18.06205	4.750429
672	0	-1047.908	-1071.827	23.91864	19.77372	4.478929
673	1	-1043.598	-1067.635	24.03705	18.39562	4.442084
674	0	-1027.603	-1063.597	35.99334	20.91616	3.906559
675	1	-1038.801	-1072.409	33.60858	24.57771	4.028467
676	0	-1038.865	-1073.982	35.11667	22.94851	3.973038
677	1	-1032.179	-1073.808	41.62899	27.74404	3.68048
678	0	-1044.944	-1069.824	24.88029	22.01319	4.432001
679	1	-1031.499	-1081.888	50.38989	27.57081	3.365065
680	0	-1043.629	-1080.146	36.51684	23.76901	3.913441
681	1	-1030.88	-1068.529	37.64855	27.08463	3.83577
682	0	-1039.361	-1066.717	27.35567	23.70427	4.299992
683	1	-1028.592	-1069.698	41.10551	28.32152	3.690397
684	0	-1030.258	-1060.399	30.14163	25.26741	4.156501
685	1	-1024.056	-1064.115	40.05847	22.7262	3.754861
686	0	-1047.472	-1076.719	29.24618	21.61626	4.233432
687	1	-1035.672	-1065.382	29.71014	20.37722	4.199251
688	0	-1047.735	-1074.991	27.2561	21.02715	4.324819
689	1	-1029.163	-1066.814	37.65101	24.35421	3.864902
690	0	-1036.291	-1074.442	38.15193	23.10548	3.841941
691	1	-1046.012	-1077.93	31.91791	22.70079	4.11311
692	0	-1038.669	-1070.425	31.756	22.88772	4.119714
693	1	-1045.337	-1071.621	26.28372	18.83607	4.336109
694	0	-1036.461	-1082.115	45.65424	24.02342	3.532513
695	1	-1029.909	-1072.873	42.96348	24.92605	3.648836
696	0	-1037.285	-1073.279	35.99412	21.24827	3.914252
697	1	-1038.681	-1068.225	29.54388	27.32244	4.128309
698	0	-1049.433	-1077.468	28.03512	20.0762	4.27674
699	1	-1042.339	-1078.833	36.49368	22.30327	3.907989
700	0	-1045.517	-1078.445	32.92844	24.13768	4.06113
701	1	-1057.273	-1086.711	29.43778	20.41949	4.213326
702	0	-1043.943	-1080.745	36.80256	23.79873	3.901392
703	1	-1058.199	-1088.781	30.58259	22.82288	4.171342
704	0	-1031.951	-1076.704	44.75346	22.073	3.531035
705	1	-1031.466	-1065.564	34.09772	23.73248	4.015419
706	0	-1030.29	-1062.874	32.58451	25.15886	4.061601
707	1	-1046.244	-1071.971	25.72726	27.06607	4.276532
708	0	-1042.363	-1068.672	26.30855	21.60194	4.369384
709	1	-1027.244	-1064.648	37.40439	25.90239	3.862261
710	0	-1025.237	-1068.126	42.88908	23.69137	3.644556
711	1	-1030.689	-1070.1	39.41192	23.46453	3.790139
712	0	-1038.172	-1077.536	39.36448	33.37907	3.630568
713	1	-1044	-1073.494	29.49379	19.75315	4.196449
714	0	-1041.681	-1071.111	29.4304	21.37632	4.223926
715	1	-1053.463	-1073.235	19.77214	21.5451	4.67296
716	0	-1034.693	-1064.766	30.07286	19.13543	4.147058
717	1	-1025.523	-1070.711	45.18759	27.34545	3.555576
718	0	-1045.816	-1063.818	18.00209	17.55074	4.749556
719	1	-1011.624	-1060.935	49.31048	25.25863	3.397778
720	0	-1048.323	-1075.371	27.0483	22.54515	4.329279
721	1	-1028.36	-1062.838	34.47722	23.45591	4.000468
722	0	-1038.203	-1067.572	29.36899	21.88158	4.228142
723	1	-1030.888	-1060.542	29.65338	22.51943	4.213854
724	0	-1033.687	-1063.362	29.67459	24.53428	4.189306
725	1	-1039.068	-1066.027	26.95894	21.67105	4.339097
726	0	-1031.244	-1075.157	43.91303	20.64468	3.515558
727	1	-1034.402	-1059.119	24.71724	19.16431	4.427598
728	0	-1029.161	-1067.368	38.20731	26.08452	3.829172
729	1	-1042.873	-1066.953	24.07977	21.36874	4.474281
730	0	-1055.19	-1078.25	23.05963	20.24892	4.525307
731	1	-1044.216	-1067.746	23.52956	19.68337	4.497604
732	0	-1023.393	-1056.68	33.28663	27.06896	3.997173
733	1	-1023.15	-1060.037	36.88715	23.20688	3.897083
734	0	-1032.823	-1072.783	39.96053	23.46479	3.766761
735	1	-1033.729	-1071.529	37.7991	23.64265	3.859321
736	0	-1028.242	-1072.829	44.58681	27.85225	3.572764
737	1	-1023.535	-1064.319	40.78416	24.64593	3.736525
738	0	-1029.528	-1070.454	40.9264	26.25303	3.723529
739	1	-1027.792	-1073.255	45.46364	21.15796	3.464723
740	0	-1041.867	-1073.917	32.04969	25.00699	4.085383
741	1	-1021.356	-1068.72	47.36351	25.34946	3.475428
742	0	-1027.102	-1064.448	37.34589	27.08588	3.846923
743	1	-1035.26	-1068.763	33.50348	25.78055	4.015032
744	0	-1050.074	-1079.583	29.50932	20.47668	4.210756
745	1	-1036.091	-1072.585	36.49451	22.22945	3.907127
746	0	-1039.089	-1067.979	28.88999	27.76905	4.138881
747	1	-1040.245	-1070.81	30.56424	23.97554	4.161287
748	0	-1044.612	-1071.934	27.32227	23.98441	4.29634
749	1	-1041.032	-1070.469	29.43753	20.88054	4.219614
750	0	-1040.153	-1068.061	27.90723	24.57387	4.26052
751	1	-1031.118	-1067.346	36.22871	26.05433	3.90547
752	0	-1026.412	-1072.504	46.09231	30.49124	3.484844
753	1	-1027.957	-1075.728	47.77057	25.27424	3.458855
754	0	-1029.897	-1083.429	53.5313	32.47183	3.218995
755	1	-1030.542	-1074.281	43.73891	27.37027	3.608315
756	0	-1042.772	-1076.719	33.94635	20.95949	4.005311
757	1	-1032.973	-1071.26	38.28729	22.28883	3.827361
758	0	-1018.029	-1063.07	45.0411	27.89033	3.556076
759	1	-1039.466	-1076.368	36.9015	22.92542	3.895129
760	0	-1026.239	-1064.51	38.27098	20.63582	3.788546
761	1	-1028.886	-1067.514	38.6279	22.61769	3.816559
762	0	-1036.886	-1067.523	30.63753	23.53488	4.163376
763	1	-1047.469	-1074.245	26.77588	21.25515	4.348093
764	0	-1022.161	-1056.814	34.65293	23.61513	3.992495
765	1	-1016.675	-1056.827	40.15238	22.21747	3.742349
766	0	-1040.176	-1071.606	31.4297	23.55674	4.129521
767	1	-1037.231	-1071.167	33.93577	19.70119	3.969608
768	0	-1016.939	-1060.047	43.10719	28.54316	3.616551
769	1	-1049.888	-1079.553	29.66498	21.26573	4.212242
770	0	-1021.104	-1068.565	47.46157	26.40563	3.474654
771	1	-1022.691	-1062.561	39.86958	25.21375	3.771775
772	0	-1048.173	-1077.799	29.62594	23.90672	4.201427
773	1	-1024.261	-1058.556	34.29573	22.45963	4.007424
774	0	-1054.005	-1074.073	20.06863	21.04948	4.666366
775	1	-1023.179	-1061.797	38.61733	23.92458	3.825347
776	0	-1033.212	-1070.429	37.21693	21.45893	3.861474
777	1	-1054.916	-1079.641	24.72524	19.4796	4.433544
778	0	-1033.437	-1067.271	33.83395	25.21614	4.011119
779	1	-1023.182	-1063.701	40.5187	26.13815	3.740097
780	0	-1038.195	-1074.955	36.75981	25.4145	3.893032
781	1	-1028.529	-1064.803	36.27404	22.84637	3.922097
782	0	-1032.68	-1067.472	34.79155	21.92268	3.980794
783	1	-1032.13	-1061.6	29.46975	25.53691	4.177135
784	0	-1053.866	-1076.821	22.95411	20.95103	4.529803
785	1	-1039.858	-1067.438	27.5801	20.31725	4.303004
786	0	-1030.177	-1070.235	40.05811	24.6718	3.765951
787	1	-1043.256	-1072.427	29.17108	21.56018	4.236759
788	0	-1026.779	-1064.267	37.48745	22.1881	3.861891
789	1	-1041.255	-1070.069	28.8137	23.25111	4.244462
790	0	-1030.725	-1064.493	33.76717	21.93084	4.027594
791	1	-1039.353	-1069.327	29.97396	22.95907	4.197058
792	0	-1037.228	-1067.355	30.12645	25.31798	4.15606
793	1	-1039.154	-1066.8	27.64613	20.66465	4.303691
794	0	-1015.934	-1053.918	37.98427	22.16347	3.839127
795	1	-1031.617	-1065.257	33.64035	22.38458	4.036305
796	0	-1032.175	-1070.629	38.45339	28.28718	3.784717
797	1	-1038.539	-1066.524	27.98497	21.46315	4.291695
798	0	-1047.446	-1069.942	22.49582	19.64247	4.549741
799	1	-1019.644	-1058.07	38.42596	26.91933	3.809613
800	0	-1055.38	-1074.671	19.29142	18.82167	4.707141
801	1	-1021.52	-1065.449	43.92848	28.63919	3.586453
802	0	-1036.464	-1071.39	34.92642	27.09098	3.936144
803	1	-1044.968	-1081.958	36.98954	23.23286	3.892766
804	0	-1031.686	-1071.638	39.9529	24.11972	3.770076
805	1	-1028.962	-1065.357	36.39536	26.11826	3.898142
806	0	-1049.939	-1075.007	25.06846	22.01449	4.42344
807	1	-1022.355	-1057.92	35.56547	25.2026	3.94261
808	0	-1023.201	-1060.731	37.52951	24.26369	3.870189
809	1	-1054.921	-1077.993	23.07244	22.68079	4.503142
810	0	-1019.932	-1067.435	47.50277	25.14291	3.468519
811	1	-1058.389	-1083.18	24.7907	21.49396	4.440342
812	0	-1032.174	-1064.375	32.20053	21.05014	4.090024
813	1	-1037.64	-1071.889	34.24863	21.87826	4.005105
814	0	-1025.378	-1069.113	43.73553	31.67122	3.538259
815	1	-1031.538	-1069.711	38.17289	22.56861	3.836118
816	0	-1031.01	-1058.23	27.22044	18.96627	4.290811
817	1	-1003.216	-1055.945	52.72948	27.94291	3.280401
818	0	-1027.501	-1061.036	33.53505	28.53266	3.952185
819	1	-1023.185	-1065.77	42.58498	21.45899	3.611321
820	0	-1024.448	-1063.961	39.513	26.49702	3.774608
821	1	-1015.403	-1065.455	50.0515	27.38217	3.377663
822	0	-1035.974	-1064.75	28.7757	21.06293	4.252817
823	1	-1025.939	-1064.533	38.5941	24.11517	3.826413
824	0	-1028.404	-1058.124	29.7196	23.60352	4.201544
825	1	-1043.632	-1073.659	30.02777	23.13919	4.193264
826	0	-1049.056	-1074.333	25.27743	18.94083	4.392552
827	1	-1031.65	-1060.477	28.8264	23.48904	4.240945
828	0	-1023.422	-1062.691	39.26913	23.67649	3.797291
829	1	-1023.386	-1069.809	46.42306	24.47632	3.506054
830	0	-1050.403	-1079.808	29.40509	24.242	4.20539
831	1	-1040.976	-1077.97	36.99357	25.89632	3.8782
832	0	-1028.542	-1069.737	41.19498	27.12473	3.704349
833	1	-1025.87	-1061.237	35.36675	21.63681	3.950603
834	0	-1029.449	-1060.806	31.35687	24.0336	4.127533
835	1	-1031.548	-1064.976	33.42798	24.73251	4.033928
836	0	-1041.256	-1070.927	29.67105	19.23383	4.171576
837	1	-1032.676	-1064.648	31.97161	20.54978	4.092066
838	0	-1055.589	-1080.339	24.7504	26.27614	4.338942
839	1	-1021.673	-1058.535	36.86136	20.34645	3.847227
840	0	-1036.362	-1072.296	35.93362	24.44117	3.934852
841	1	-1025.384	-1064.821	39.43684	23.41135	3.788738
842	0	-1061.93	-1089.094	27.16322	22.29368	4.32641
843	1	-1029.935	-1067.535	37.59989	27.20344	3.83554
844	0	-1040.296	-1069.864	29.56825	21.91292	4.219051
845	1	-1038.239	-1072.845	34.60582	23.23176	3.995368
846	0	-1037.934	-1070.082	32.14838	23.29847	4.10077
847	1	-1024.17	-1066.727	42.55762	24.32328	3.663279
848	0	-1054.52	-1076.615	22.0951	24.44239	4.501012
849	1	-1055.953	-1080.466	24.51342	20.40253	4.454405
850	0	-1046.472	-1072.098	25.62553	20.10375	4.397079
851	1	-1040.726	-1076.995	36.26915	24.54471	3.920446
852	0	-1050.446	-1084.063	33.61688	19.48409	3.977269
853	1	-1042.197	-1076.159	33.96181	20.71287	3.999205
854	0	-1047.696	-1078.792	31.0959	24.67999	4.129076
855	1	-1037.559	-1065.432	27.87319	21.218	4.296342
856	0	-1040.734	-1075.83	35.09561	21.8732	3.96633
857	1	-1033.894	-1066.074	32.1798	19.25034	4.041828
858	0	-1040.413	-1076.938	36.52539	27.81984	3.862872
859	1	-1040.385	-1072.279	31.89345	20.21583	4.088218
860	0	-1046.604	-1080.6	33.99672	26.43351	3.984037
861	1	-1034.554	-1072.605	38.05083	20.22514	3.78401
862	0	-1019.31	-1070.304	50.99461	27.26788	3.343193
863	1	-1028.397	-1070.962	42.56477	29.56628	3.618367
864	0	-1014.766	-1058.772	44.00564	24.96684	3.607158
865	1	-1040.664	-1080.483	39.81932	29.74129	3.707458
866	0	-1030.804	-1072.285	41.48097	27.71612	3.686206
867	1	-1036.165	-1074.565	38.40079	24.74944	3.832787
868	0	-1024.535	-1057.612	33.07733	29.92968	3.928588
869	1	-1027.334	-1076.971	49.63678	26.80735	3.39308
870	0	-1046.221	-1072.827	26.60654	18.97447	4.323434
871	1	-1037.882	-1069.104	31.22131	26.28978	4.092365
872	0	-1021.522	-1068.48	46.9572	26.45007	3.493716
873	1	-1025.872	-1058.42	32.54893	21.41936	4.078552
874	0	-1039.684	-1073.486	33.80229	26.51236	3.989824
875	1	-1037.957	-1064.101	26.14465	20.11305	4.371374
876	0	-1032.675	-1073.847	41.17162	27.24243	3.703755
877	1	-1035.015	-1059.308	24.29231	22.71688	4.448761
878	0	-1036.796	-1067.526	30.73006	23.12687	4.163003
879	1	-1027.695	-1067.5	39.80511	28.02832	3.741475
880	0	-1037.594	-1065.631	28.03747	22.62181	4.284759
881	1	-1013.103	-1058.144	45.04132	24.77643	3.564643
882	0	-1018.495	-1054.969	36.4735	25.39409	3.904528
883	1	-1042.813	-1079.319	36.50598	24.80195	3.908936
884	0	-1007.319	-1050.297	42.97801	24.41373	3.646494
885	1	-1037.272	-1075.141	37.8688	21.35632	3.828694
886	0	-1038.226	-1070.875	32.64855	20.63596	4.061009
887	1	-1042.722	-1074.353	31.63044	25.39884	4.095154
888	0	-1033.252	-1066.595	33.34331	20.71388	4.029088
889	1	-1028.141	-1065.747	37.60646	23.74118	3.86758
890	0	-1054.162	-1078.88	24.71752	21.07897	4.445454
891	1	-1037.834	-1071.883	34.04879	21.9957	4.015347
892	0	-1047.406	-1075.231	27.82473	24.57452	4.263863
893	1	-1041.707	-1069.706	27.9995	28.32707	4.152973
894	0	-1039.425	-1067.883	28.45875	22.81789	4.264446
895	1	-1027.471	-1058.243	30.77214	19.96456	4.137586
896	0	-1035.281	-1065.152	29.87055	21.85922	4.205189
897	1	-1020.961	-1061.269	40.30766	22.26906	3.736345
